#18_run03_1aqq.txt
#Wed, Mar 15, 2023, 3:39 PM
#WL (nm), Int (cts)
674.996352,21.923333
675.091533,23.056667
675.186688,22.323333
675.281816,22.456667
675.376916,22.456667
675.471990,22.123333
675.567037,21.723333
675.662057,21.656667
675.757051,21.990000
675.852017,21.723333
675.946956,20.923333
676.041869,21.056667
676.136754,21.456667
676.231613,22.056667
676.326444,22.923333
676.421249,21.723333
676.516027,20.856667
676.610778,20.123333
676.705502,20.390000
676.800199,20.990000
676.894869,20.390000
676.989513,21.256667
677.084129,21.256667
677.178718,21.723333
677.273281,21.856667
677.367816,21.656667
677.462325,20.656667
677.556807,20.190000
677.651261,19.590000
677.745689,20.590000
677.840090,21.056667
677.934464,21.723333
678.028811,21.723333
678.123131,22.123333
678.217424,22.790000
678.311690,23.190000
678.405930,22.656667
678.500142,21.856667
678.594327,21.523333
678.688486,21.790000
678.782617,22.123333
678.876722,22.790000
678.970799,21.523333
679.064850,21.790000
679.158873,20.923333
679.252870,21.190000
679.346840,21.056667
679.440783,21.123333
679.534698,21.390000
679.628587,20.523333
679.722449,19.856667
679.816284,19.523333
679.910092,21.323333
680.003873,22.323333
680.097627,22.323333
680.191354,21.990000
680.285054,22.256667
680.378727,22.390000
680.472373,21.390000
680.565993,20.323333
680.659585,20.790000
680.753150,21.190000
680.846688,21.323333
680.940199,21.123333
681.033684,21.790000
681.127141,21.923333
681.220571,21.323333
681.313975,20.790000
681.407351,20.990000
681.500700,22.523333
681.594023,21.856667
681.687318,21.323333
681.780587,19.256667
681.873828,18.856667
681.967042,19.856667
682.060230,20.856667
682.153390,20.590000
682.246524,18.856667
682.339630,18.990000
682.432710,19.323333
682.525762,20.190000
682.618788,19.856667
682.711786,20.456667
682.804757,19.790000
682.897702,19.656667
682.990619,19.656667
683.083510,19.923333
683.176373,20.256667
683.269210,19.923333
683.362019,20.523333
683.454801,20.390000
683.547557,19.856667
683.640285,20.123333
683.732986,19.456667
683.825661,19.990000
683.918308,19.656667
684.010928,19.990000
684.103522,19.856667
684.196088,19.923333
684.288627,20.390000
684.381139,19.923333
684.473624,20.456667
684.566082,20.590000
684.658514,20.456667
684.750918,19.723333
684.843295,19.523333
684.935645,20.056667
685.027968,19.590000
685.120264,19.723333
685.212533,19.723333
685.304774,20.323333
685.396989,20.523333
685.489177,20.523333
685.581338,20.856667
685.673471,21.056667
685.765578,20.656667
685.857658,21.056667
685.949710,20.990000
686.041736,21.990000
686.133734,21.723333
686.225706,21.456667
686.317650,21.323333
686.409567,20.990000
686.501458,22.123333
686.593321,22.856667
686.685157,24.456667
686.776966,25.390000
686.868748,25.656667
686.960503,27.056667
687.052231,27.790000
687.143932,29.123333
687.235606,29.323333
687.327252,29.123333
687.418872,29.456667
687.510465,28.723333
687.602030,28.990000
687.693569,29.790000
687.785080,29.856667
687.876564,28.856667
687.968021,27.790000
688.059452,26.990000
688.150855,26.656667
688.242231,24.723333
688.333580,23.456667
688.424901,22.523333
688.516196,23.056667
688.607464,22.856667
688.698704,23.123333
688.789918,23.056667
688.881104,22.123333
688.972264,21.456667
689.063396,20.323333
689.154501,19.590000
689.245579,18.856667
689.336630,17.990000
689.427654,18.856667
689.518651,18.323333
689.609620,18.390000
689.700563,18.390000
689.791478,18.590000
689.882367,18.523333
689.973228,18.790000
690.064062,19.723333
690.154869,19.456667
690.245649,19.056667
690.336402,18.456667
690.427128,19.056667
690.517826,20.790000
690.608498,21.056667
690.699142,21.790000
690.789759,20.723333
690.880350,20.923333
690.970913,20.523333
691.061449,19.723333
691.151957,19.123333
691.242439,19.590000
691.332894,19.323333
691.423321,18.990000
691.513721,18.323333
691.604095,19.123333
691.694441,19.123333
691.784760,18.923333
691.875051,19.390000
691.965316,20.523333
692.055554,22.990000
692.145764,25.123333
692.235947,28.923333
692.326104,33.656667
692.416233,43.056667
692.506334,54.523333
692.596409,66.790000
692.686457,74.123333
692.776477,76.456667
692.866471,71.990000
692.956437,63.056667
693.046376,53.523333
693.136288,46.256667
693.226172,43.323333
693.316030,41.723333
693.405860,43.123333
693.495664,45.390000
693.585440,49.456667
693.675189,54.990000
693.764911,62.123333
693.854605,74.723333
693.944273,89.590000
694.033913,105.056667
694.123526,114.856667
694.213112,115.923333
694.302671,109.256667
694.392203,94.923333
694.481707,77.656667
694.571185,61.723333
694.660635,48.990000
694.750058,40.190000
694.839454,34.390000
694.928822,30.390000
695.018164,27.056667
695.107478,24.656667
695.196765,23.390000
695.286025,23.256667
695.375258,21.590000
695.464464,20.856667
695.553642,20.656667
695.642793,20.323333
695.731918,19.990000
695.821014,18.056667
695.910084,17.990000
695.999127,17.923333
696.088142,18.523333
696.177130,18.590000
696.266091,17.723333
696.355025,18.790000
696.443931,18.190000
696.532811,17.990000
696.621663,16.856667
696.710488,16.990000
696.799286,16.990000
696.888056,16.523333
696.976799,15.923333
697.065516,14.856667
697.154205,14.856667
697.242866,14.590000
697.331501,14.990000
697.420108,14.590000
697.508688,16.190000
697.597241,15.856667
697.685767,16.123333
697.774265,14.856667
697.862737,15.723333
697.951181,15.923333
698.039598,16.390000
698.127987,15.656667
698.216350,15.190000
698.304685,14.190000
698.392993,14.190000
698.481274,15.390000
698.569527,15.590000
698.657753,16.523333
698.745953,15.723333
698.834124,15.456667
698.922269,14.590000
699.010386,14.523333
699.098477,13.856667
699.186539,13.790000
699.274575,13.456667
699.362584,14.723333
699.450565,15.456667
699.538519,16.523333
699.626445,16.523333
699.714345,15.590000
699.802217,14.923333
699.890062,14.390000
699.977880,14.923333
700.065671,14.256667
700.153434,14.190000
700.241170,13.190000
700.328879,13.190000
700.416560,12.523333
700.504214,13.456667
700.591841,13.256667
700.679441,13.590000
700.767014,13.456667
700.854559,14.256667
700.942077,14.656667
701.029568,14.790000
701.117031,15.390000
701.204467,16.190000
701.291876,16.856667
701.379258,15.990000
701.466612,15.923333
701.553939,16.056667
701.641239,16.323333
701.728512,16.856667
701.815757,15.856667
701.902975,15.923333
701.990166,15.123333
702.077330,15.523333
702.164466,15.456667
702.251575,15.390000
702.338657,14.923333
702.425711,15.123333
702.512738,15.590000
702.599738,16.190000
702.686710,16.656667
702.773656,16.456667
702.860574,15.923333
702.947464,14.123333
703.034328,14.190000
703.121164,14.723333
703.207973,16.256667
703.294754,16.723333
703.381509,17.323333
703.468235,17.256667
703.554935,17.123333
703.641607,16.856667
703.728253,16.656667
703.814870,16.656667
703.901461,17.190000
703.988024,18.256667
704.074560,18.990000
704.161068,18.790000
704.247549,19.123333
704.334003,19.123333
704.420430,20.123333
704.506829,20.256667
704.593201,20.190000
704.679546,20.456667
704.765863,20.390000
704.852153,20.256667
704.938416,19.790000
705.024652,19.590000
705.110860,20.856667
705.197040,21.856667
705.283194,23.190000
705.369320,23.056667
705.455419,24.323333
705.541490,24.390000
705.627534,26.190000
705.713551,26.923333
705.799541,28.323333
705.885503,29.723333
705.971438,31.523333
706.057345,34.256667
706.143225,34.056667
