#20_run03_1aqq.txt
#Wed, Mar 15, 2023, 3:46 PM
#WL (nm), Int (cts)
674.996352,21.006667
675.091533,20.873333
675.186688,21.740000
675.281816,21.406667
675.376916,21.806667
675.471990,21.473333
675.567037,21.606667
675.662057,22.473333
675.757051,22.273333
675.852017,22.140000
675.946956,21.140000
676.041869,21.806667
676.136754,21.340000
676.231613,21.406667
676.326444,21.006667
676.421249,20.940000
676.516027,21.473333
676.610778,21.406667
676.705502,21.273333
676.800199,20.606667
676.894869,21.273333
676.989513,20.940000
677.084129,20.740000
677.178718,20.540000
677.273281,21.406667
677.367816,21.406667
677.462325,21.606667
677.556807,21.140000
677.651261,21.740000
677.745689,21.873333
677.840090,21.340000
677.934464,21.806667
678.028811,21.673333
678.123131,22.273333
678.217424,22.206667
678.311690,21.873333
678.405930,21.140000
678.500142,20.540000
678.594327,20.206667
678.688486,20.273333
678.782617,20.540000
678.876722,21.140000
678.970799,21.673333
679.064850,20.940000
679.158873,21.006667
679.252870,20.273333
679.346840,21.006667
679.440783,20.340000
679.534698,21.540000
679.628587,20.806667
679.722449,20.673333
679.816284,20.540000
679.910092,22.006667
680.003873,22.406667
680.097627,21.140000
680.191354,20.406667
680.285054,20.873333
680.378727,22.406667
680.472373,21.140000
680.565993,20.940000
680.659585,19.606667
680.753150,20.740000
680.846688,20.006667
680.940199,21.073333
681.033684,20.606667
681.127141,21.140000
681.220571,20.406667
681.313975,20.806667
681.407351,21.606667
681.500700,21.873333
681.594023,22.340000
681.687318,20.806667
681.780587,20.806667
681.873828,19.740000
681.967042,21.273333
682.060230,20.340000
682.153390,20.073333
682.246524,18.073333
682.339630,18.006667
682.432710,18.740000
682.525762,18.740000
682.618788,19.606667
682.711786,19.006667
682.804757,20.006667
682.897702,19.540000
682.990619,20.140000
683.083510,20.140000
683.176373,20.740000
683.269210,20.406667
683.362019,21.006667
683.454801,20.940000
683.547557,21.073333
683.640285,20.406667
683.732986,19.740000
683.825661,20.340000
683.918308,20.340000
684.010928,21.340000
684.103522,20.673333
684.196088,20.540000
684.288627,19.940000
684.381139,19.273333
684.473624,19.473333
684.566082,19.006667
684.658514,19.273333
684.750918,20.006667
684.843295,21.340000
684.935645,22.473333
685.027968,22.006667
685.120264,21.273333
685.212533,21.473333
685.304774,20.740000
685.396989,20.673333
685.489177,19.673333
685.581338,20.340000
685.673471,19.406667
685.765578,19.540000
685.857658,20.006667
685.949710,21.006667
686.041736,21.206667
686.133734,20.473333
686.225706,21.340000
686.317650,21.340000
686.409567,22.273333
686.501458,23.073333
686.593321,25.140000
686.685157,25.473333
686.776966,25.673333
686.868748,25.606667
686.960503,26.540000
687.052231,27.740000
687.143932,27.740000
687.235606,28.540000
687.327252,28.673333
687.418872,29.806667
687.510465,29.340000
687.602030,30.873333
687.693569,30.873333
687.785080,31.273333
687.876564,28.473333
687.968021,27.340000
688.059452,26.006667
688.150855,25.806667
688.242231,24.140000
688.333580,23.673333
688.424901,23.473333
688.516196,23.606667
688.607464,24.006667
688.698704,23.273333
688.789918,23.273333
688.881104,21.406667
688.972264,20.406667
689.063396,19.806667
689.154501,19.340000
689.245579,19.873333
689.336630,19.140000
689.427654,20.540000
689.518651,18.873333
689.609620,18.673333
689.700563,17.473333
689.791478,18.806667
689.882367,19.340000
689.973228,19.940000
690.064062,19.006667
690.154869,18.606667
690.245649,18.273333
690.336402,19.340000
690.427128,19.673333
690.517826,20.073333
690.608498,20.073333
690.699142,21.006667
690.789759,22.206667
690.880350,22.140000
690.970913,21.673333
691.061449,20.073333
691.151957,20.006667
691.242439,20.006667
691.332894,19.473333
691.423321,18.873333
691.513721,17.873333
691.604095,18.006667
691.694441,18.606667
691.784760,19.740000
691.875051,20.006667
691.965316,21.006667
692.055554,22.806667
692.145764,27.740000
692.235947,34.273333
692.326104,42.673333
692.416233,53.073333
692.506334,63.340000
692.596409,70.740000
692.686457,72.540000
692.776477,68.540000
692.866471,61.073333
692.956437,53.340000
693.046376,45.873333
693.136288,43.006667
693.226172,40.940000
693.316030,41.606667
693.405860,43.406667
693.495664,48.140000
693.585440,55.206667
693.675189,64.406667
693.764911,79.273333
693.854605,96.340000
693.944273,112.206667
694.033913,119.473333
694.123526,118.206667
694.213112,108.073333
694.302671,92.740000
694.392203,74.073333
694.481707,57.806667
694.571185,44.340000
694.660635,37.073333
694.750058,32.073333
694.839454,29.140000
694.928822,26.940000
695.018164,24.406667
695.107478,23.540000
695.196765,22.340000
695.286025,21.540000
695.375258,19.540000
695.464464,19.206667
695.553642,19.006667
695.642793,19.340000
695.731918,18.206667
695.821014,18.140000
695.910084,17.606667
695.999127,17.473333
696.088142,16.940000
696.177130,17.006667
696.266091,16.673333
696.355025,16.606667
696.443931,17.273333
696.532811,17.606667
696.621663,18.140000
696.710488,17.006667
696.799286,17.140000
696.888056,16.540000
696.976799,16.673333
697.065516,16.540000
697.154205,15.873333
697.242866,15.140000
697.331501,14.340000
697.420108,14.806667
697.508688,15.806667
697.597241,16.340000
697.685767,15.406667
697.774265,15.473333
697.862737,15.940000
697.951181,16.340000
698.039598,15.206667
698.127987,14.673333
698.216350,14.673333
698.304685,15.073333
698.392993,15.073333
698.481274,15.140000
698.569527,15.340000
698.657753,14.540000
698.745953,14.606667
698.834124,14.473333
698.922269,14.806667
699.010386,14.873333
699.098477,14.806667
699.186539,14.673333
699.274575,14.740000
699.362584,15.473333
699.450565,15.806667
699.538519,15.273333
699.626445,15.073333
699.714345,15.273333
699.802217,15.673333
699.890062,14.673333
699.977880,13.806667
700.065671,14.206667
700.153434,14.673333
700.241170,15.006667
700.328879,13.806667
700.416560,13.740000
700.504214,13.273333
700.591841,13.673333
700.679441,13.806667
700.767014,13.873333
700.854559,14.473333
700.942077,13.740000
701.029568,14.406667
701.117031,15.073333
701.204467,16.273333
701.291876,16.273333
701.379258,15.273333
701.466612,14.673333
701.553939,14.873333
701.641239,15.206667
701.728512,15.073333
701.815757,14.940000
701.902975,14.540000
701.990166,15.006667
702.077330,14.140000
702.164466,14.673333
702.251575,13.673333
702.338657,15.340000
702.425711,15.140000
702.512738,16.273333
702.599738,15.873333
702.686710,15.806667
702.773656,15.740000
702.860574,15.606667
702.947464,16.006667
703.034328,16.073333
703.121164,16.940000
703.207973,16.406667
703.294754,16.473333
703.381509,15.873333
703.468235,16.206667
703.554935,16.273333
703.641607,16.140000
703.728253,16.940000
703.814870,17.073333
703.901461,18.140000
703.988024,18.406667
704.074560,19.140000
704.161068,17.873333
704.247549,18.473333
704.334003,17.940000
704.420430,19.406667
704.506829,18.873333
704.593201,19.340000
704.679546,19.540000
704.765863,20.006667
704.852153,20.206667
704.938416,20.273333
705.024652,20.873333
705.110860,21.873333
705.197040,22.873333
705.283194,23.406667
705.369320,24.140000
705.455419,24.340000
705.541490,25.073333
705.627534,25.273333
705.713551,26.140000
705.799541,27.473333
705.885503,29.740000
705.971438,31.540000
706.057345,32.940000
706.143225,34.473333
706.229078,35.073333
706.314904,37.273333
706.400702,39.540000
706.486473,42.273333
706.572216,43.473333
706.657932,44.473333
706.743621,46.606667
706.829282,48.340000
706.914917,49.473333
707.000523,49.473333
707.086103,49.673333
707.171655,48.273333
707.257179,47.140000
707.342677,44.740000
707.428147,44.006667
707.513589,41.806667
707.599005,39.073333
707.684393,35.740000
707.769753,34.006667
707.855086,32.406667
707.940392,30.673333
708.025671,28.606667
708.110922,27.873333
708.196146,29.273333
708.281342,30.006667
708.366511,32.540000
708.451653,35.140000
708.536767,40.140000
708.621854,45.540000
708.706913,52.273333
708.791946,57.806667
708.876950,62.340000
708.961928,63.673333
709.046878,64.673333
709.131800,63.806667
709.216696,60.006667
709.301564,55.073333
709.386404,47.740000
709.471217,42.606667
709.556003,36.006667
709.640761,31.340000
709.725492,25.540000
709.810196,23.006667
709.894872,21.673333
709.979521,21.140000
710.064142,20.473333
710.148736,19.206667
710.233303,19.206667
710.317842,18.473333
710.402354,19.073333
710.486838,18.340000
710.571295,18.540000
710.655725,17.340000
710.740127,18.740000
710.824502,18.540000
710.908849,20.340000
710.993169,20.006667
711.077462,20.806667
711.161727,20.006667
711.245965,21.073333
711.330175,22.806667
711.414358,25.140000
711.498514,27.873333
711.582642,30.806667
711.666743,35.073333
711.750816,37.806667
711.834862,41.540000
711.918880,43.540000
712.002871,46.740000
712.086835,47.873333
712.170771,49.806667
712.254680,49.806667
712.338561,49.606667
712.422415,49.340000
712.506241,48.740000
712.590040,47.273333
712.673812,44.140000
712.757556,41.540000
712.841273,38.340000
712.924962,34.273333
713.008624,29.740000
713.092258,25.740000
713.175865,22.873333
713.259445,20.873333
713.342997,19.473333
713.426522,18.073333
713.510019,17.206667
713.593489,16.406667
713.676931,17.606667
713.760346,16.806667
713.843733,17.140000
713.927093,14.273333
714.010426,14.873333
714.093731,14.206667
714.177008,15.006667
714.260258,14.073333
714.343481,14.340000
714.426676,14.006667
714.509844,13.340000
714.592984,12.806667
714.676097,12.606667
714.759183,12.873333
714.842240,11.740000
714.925271,11.940000
715.008274,12.540000
715.091249,13.406667
715.174197,13.406667
715.257118,12.473333
715.340011,12.140000
715.422877,11.806667
715.505715,12.740000
715.588525,12.406667
715.671309,12.540000
715.754064,11.873333
715.836793,12.340000
715.919493,11.473333
716.002167,11.940000
716.084812,11.673333
716.167431,12.273333
716.250021,11.406667
716.332585,11.673333
716.415121,11.740000
716.497629,11.340000
716.580110,11.073333
716.662563,10.473333
716.744989,10.606667
716.827387,9.806667
716.909758,10.206667
716.992102,10.073333
717.074417,10.806667
717.156706,10.806667
717.238967,10.740000
717.321200,10.006667
717.403406,10.073333
717.485584,10.206667
717.567735,11.006667
717.649858,10.806667
717.731954,11.140000
717.814023,11.340000
717.896063,11.273333
717.978077,10.806667
718.060062,10.406667
718.142021,10.273333
718.223951,10.473333
718.305855,10.206667
718.387730,10.806667
718.469579,10.473333
718.551399,10.940000
718.633192,10.140000
718.714958,10.673333
718.796696,10.340000
718.878407,11.606667
718.960090,11.006667
719.041745,10.606667
719.123373,10.140000
719.204974,11.206667
719.286546,11.740000
719.368092,11.206667
719.449610,10.073333
719.531100,9.873333
719.612563,10.073333
719.693998,10.673333
719.775406,11.006667
719.856786,10.540000
719.938138,10.273333
720.019463,10.073333
720.100761,11.406667
720.182031,11.273333
720.263273,10.806667
720.344488,9.540000
720.425675,9.540000
720.506835,9.740000
720.587967,9.473333
720.669072,9.340000
720.750149,9.073333
720.831199,9.940000
720.912220,10.406667
720.993215,10.673333
721.074182,10.140000
721.155121,9.740000
721.236033,9.940000
721.316917,10.206667
721.397773,10.673333
721.478602,10.006667
721.559404,9.940000
721.640178,8.673333
721.720924,9.273333
721.801643,8.406667
721.882334,9.406667
721.962998,8.740000
722.043634,9.806667
722.124242,9.340000
722.204823,9.140000
722.285376,7.873333
722.365902,7.806667
722.446400,8.073333
722.526870,9.273333
722.607313,9.606667
722.687729,9.540000
722.768116,9.473333
722.848477,9.273333
722.928809,9.473333
723.009114,9.206667
723.089391,9.140000
723.169641,8.806667
723.249863,8.873333
