#37_run03_1aqq.txt
#Wed, Mar 15, 2023, 4:35 PM
#WL (nm), Int (cts)
674.996352,14.045000
675.091533,14.778333
675.186688,14.778333
675.281816,15.311667
675.376916,15.178333
675.471990,15.378333
675.567037,15.045000
675.662057,14.378333
675.757051,14.911667
675.852017,14.511667
675.946956,15.111667
676.041869,14.845000
676.136754,15.511667
676.231613,15.378333
676.326444,15.378333
676.421249,14.445000
676.516027,14.178333
676.610778,14.245000
676.705502,14.511667
676.800199,14.911667
676.894869,15.045000
676.989513,15.778333
677.084129,15.311667
677.178718,15.778333
677.273281,14.711667
677.367816,14.711667
677.462325,14.178333
677.556807,14.578333
677.651261,13.778333
677.745689,13.378333
677.840090,14.045000
677.934464,14.511667
678.028811,14.911667
678.123131,14.511667
678.217424,15.311667
678.311690,14.645000
678.405930,14.311667
678.500142,14.245000
678.594327,15.045000
678.688486,14.645000
678.782617,14.378333
678.876722,14.311667
678.970799,15.045000
679.064850,15.178333
679.158873,14.778333
679.252870,14.511667
679.346840,14.511667
679.440783,14.711667
679.534698,14.578333
679.628587,14.045000
679.722449,13.778333
679.816284,14.178333
679.910092,15.111667
680.003873,15.645000
680.097627,15.378333
680.191354,15.111667
680.285054,15.445000
680.378727,16.111667
680.472373,16.645000
680.565993,16.311667
680.659585,15.845000
680.753150,15.845000
680.846688,16.311667
680.940199,15.911667
681.033684,15.911667
681.127141,15.311667
681.220571,15.911667
681.313975,15.445000
681.407351,15.111667
681.500700,14.778333
681.594023,14.778333
681.687318,15.378333
681.780587,14.578333
681.873828,14.245000
681.967042,15.111667
682.060230,15.511667
682.153390,16.178333
682.246524,14.845000
682.339630,14.111667
682.432710,14.511667
682.525762,14.511667
682.618788,14.911667
682.711786,12.711667
682.804757,12.778333
682.897702,13.845000
682.990619,14.778333
683.083510,15.045000
683.176373,14.178333
683.269210,14.111667
683.362019,14.045000
683.454801,14.511667
683.547557,14.511667
683.640285,13.978333
683.732986,13.178333
683.825661,13.111667
683.918308,13.045000
684.010928,13.978333
684.103522,14.511667
684.196088,14.511667
684.288627,14.245000
684.381139,14.445000
684.473624,14.778333
684.566082,13.778333
684.658514,13.111667
684.750918,13.045000
684.843295,14.645000
684.935645,14.911667
685.027968,15.045000
685.120264,14.711667
685.212533,14.778333
685.304774,14.911667
685.396989,14.378333
685.489177,15.045000
685.581338,15.178333
685.673471,16.445000
685.765578,15.711667
685.857658,15.578333
685.949710,14.978333
686.041736,15.511667
686.133734,15.711667
686.225706,16.378333
686.317650,16.711667
686.409567,16.578333
686.501458,17.445000
686.593321,18.045000
686.685157,20.445000
686.776966,20.978333
686.868748,22.578333
686.960503,22.378333
687.052231,21.845000
687.143932,21.711667
687.235606,22.111667
687.327252,23.311667
687.418872,23.578333
687.510465,24.911667
687.602030,25.178333
687.693569,25.311667
687.785080,24.311667
687.876564,24.378333
687.968021,23.445000
688.059452,22.445000
688.150855,21.045000
688.242231,20.378333
688.333580,19.778333
688.424901,18.711667
688.516196,18.711667
688.607464,18.711667
688.698704,18.645000
688.789918,17.911667
688.881104,17.311667
688.972264,16.911667
689.063396,16.578333
689.154501,16.511667
689.245579,16.511667
689.336630,16.511667
689.427654,15.978333
689.518651,15.511667
689.609620,14.911667
689.700563,14.578333
689.791478,15.045000
689.882367,15.178333
689.973228,15.645000
690.064062,15.845000
690.154869,15.778333
690.245649,15.845000
690.336402,16.911667
690.427128,18.245000
690.517826,19.178333
690.608498,18.445000
690.699142,18.845000
690.789759,19.911667
690.880350,20.911667
690.970913,20.578333
691.061449,19.311667
691.151957,19.578333
691.242439,20.911667
691.332894,22.978333
691.423321,25.311667
691.513721,32.111667
691.604095,51.711667
691.694441,94.911667
691.784760,158.178333
691.875051,225.911667
691.965316,265.778333
692.055554,262.445000
692.145764,212.045000
692.235947,149.111667
692.326104,94.111667
692.416233,65.245000
692.506334,50.378333
692.596409,45.511667
692.686457,44.111667
692.776477,46.778333
692.866471,54.911667
692.956437,76.111667
693.046376,126.245000
693.136288,219.445000
693.226172,348.045000
693.316030,471.578333
693.405860,540.711667
693.495664,529.245000
693.585440,449.578333
693.675189,331.911667
693.764911,218.911667
693.854605,135.778333
693.944273,89.711667
694.033913,65.045000
694.123526,49.711667
694.213112,39.978333
694.302671,34.978333
694.392203,31.778333
694.481707,29.178333
694.571185,27.178333
694.660635,26.045000
694.750058,24.245000
694.839454,22.845000
694.928822,20.911667
695.018164,19.511667
695.107478,18.578333
695.196765,18.845000
695.286025,19.311667
695.375258,20.311667
695.464464,19.511667
695.553642,19.311667
695.642793,18.178333
695.731918,17.845000
695.821014,16.445000
695.910084,16.445000
695.999127,15.911667
696.088142,17.578333
696.177130,17.445000
696.266091,17.245000
696.355025,16.045000
696.443931,15.778333
696.532811,16.045000
696.621663,16.111667
696.710488,15.845000
696.799286,17.045000
696.888056,18.378333
696.976799,18.178333
697.065516,17.178333
697.154205,15.845000
697.242866,15.045000
697.331501,15.111667
697.420108,15.578333
697.508688,17.445000
697.597241,18.778333
697.685767,19.178333
697.774265,18.578333
697.862737,17.645000
697.951181,15.978333
698.039598,15.445000
698.127987,13.911667
698.216350,14.445000
698.304685,13.911667
698.392993,14.511667
698.481274,15.911667
698.569527,18.578333
698.657753,21.445000
698.745953,21.845000
698.834124,22.111667
698.922269,20.778333
699.010386,20.578333
699.098477,18.911667
