#45_run03_5aqq.txt
#Wed, Mar 15, 2023, 5:00 PM
#WL (nm), Int (cts)
674.996352,14.481970
675.091533,14.263788
675.186688,14.172879
675.281816,14.281970
675.376916,13.972879
675.471990,13.954697
675.567037,14.136515
675.662057,13.991061
675.757051,13.918333
675.852017,13.918333
675.946956,13.972879
676.041869,14.118333
676.136754,13.900152
676.231613,13.863788
676.326444,13.663788
676.421249,13.754697
676.516027,13.772879
676.610778,13.663788
676.705502,13.754697
676.800199,14.009242
676.894869,14.263788
676.989513,14.136515
677.084129,14.100152
677.178718,14.227424
677.273281,14.245606
677.367816,14.354697
677.462325,14.336515
677.556807,14.172879
677.651261,14.318333
677.745689,14.409242
677.840090,14.354697
677.934464,14.154697
678.028811,14.281970
678.123131,14.372879
678.217424,14.209242
678.311690,14.427424
678.405930,14.427424
678.500142,14.536515
678.594327,14.445606
678.688486,14.518333
678.782617,14.481970
678.876722,14.354697
678.970799,14.318333
679.064850,14.209242
679.158873,14.318333
679.252870,14.481970
679.346840,14.518333
679.440783,14.500152
679.534698,14.591061
679.628587,14.536515
679.722449,14.572879
679.816284,14.681970
679.910092,14.827424
680.003873,14.863788
680.097627,15.100152
680.191354,15.027424
680.285054,15.045606
680.378727,15.081970
680.472373,15.191061
680.565993,14.972879
680.659585,15.154697
680.753150,15.209242
680.846688,14.881970
680.940199,14.972879
681.033684,14.827424
681.127141,14.881970
681.220571,14.772879
681.313975,14.736515
681.407351,14.500152
681.500700,14.245606
681.594023,14.663788
681.687318,14.427424
681.780587,14.154697
681.873828,14.318333
681.967042,14.318333
682.060230,14.263788
682.153390,14.136515
682.246524,14.245606
682.339630,14.045606
682.432710,14.136515
682.525762,14.281970
682.618788,14.154697
682.711786,14.354697
682.804757,14.409242
682.897702,14.300152
682.990619,14.136515
683.083510,14.263788
683.176373,14.372879
683.269210,14.027424
683.362019,14.172879
683.454801,14.118333
683.547557,13.954697
683.640285,13.809242
683.732986,13.681970
683.825661,13.627424
683.918308,13.481970
684.010928,13.427424
684.103522,13.281970
684.196088,13.045606
684.288627,13.063788
684.381139,13.354697
684.473624,13.336515
684.566082,13.572879
684.658514,13.536515
684.750918,13.845606
684.843295,14.081970
684.935645,14.409242
685.027968,14.554697
685.120264,14.572879
685.212533,14.772879
685.304774,14.991061
685.396989,14.881970
