#38_run03_1aqq.txt
#Wed, Mar 15, 2023, 4:38 PM
#WL (nm), Int (cts)
674.996352,20.938333
675.091533,20.738333
675.186688,21.138333
675.281816,20.738333
675.376916,20.405000
675.471990,20.805000
675.567037,21.271667
675.662057,21.271667
675.757051,20.738333
675.852017,20.671667
675.946956,20.405000
676.041869,20.271667
676.136754,19.271667
676.231613,20.205000
676.326444,20.205000
676.421249,20.871667
676.516027,20.538333
676.610778,20.671667
676.705502,20.805000
676.800199,20.271667
676.894869,20.605000
676.989513,20.405000
677.084129,21.205000
677.178718,20.938333
677.273281,21.338333
677.367816,21.005000
677.462325,20.538333
677.556807,20.205000
677.651261,19.938333
677.745689,21.205000
677.840090,21.138333
677.934464,21.338333
678.028811,21.005000
678.123131,20.738333
678.217424,20.805000
678.311690,19.805000
678.405930,20.271667
678.500142,20.671667
678.594327,21.605000
678.688486,21.138333
678.782617,20.471667
678.876722,19.538333
678.970799,19.738333
679.064850,21.071667
679.158873,21.538333
679.252870,21.738333
679.346840,20.871667
679.440783,20.738333
679.534698,20.471667
679.628587,20.471667
679.722449,20.471667
679.816284,20.405000
679.910092,21.271667
680.003873,20.938333
680.097627,21.271667
680.191354,20.405000
680.285054,21.138333
680.378727,21.138333
680.472373,21.471667
680.565993,20.871667
680.659585,21.138333
680.753150,20.671667
680.846688,21.205000
680.940199,21.538333
681.033684,20.738333
681.127141,20.538333
681.220571,19.605000
681.313975,20.738333
681.407351,20.205000
681.500700,20.271667
681.594023,19.538333
681.687318,19.471667
681.780587,19.738333
681.873828,20.205000
681.967042,21.605000
682.060230,21.205000
682.153390,20.671667
682.246524,20.071667
682.339630,20.271667
682.432710,20.605000
682.525762,20.405000
682.618788,20.138333
682.711786,19.605000
682.804757,19.271667
682.897702,19.071667
682.990619,19.138333
683.083510,18.938333
683.176373,18.271667
683.269210,18.071667
683.362019,18.071667
683.454801,18.538333
683.547557,18.938333
683.640285,19.738333
683.732986,19.871667
683.825661,20.405000
683.918308,19.871667
684.010928,19.871667
684.103522,18.938333
684.196088,18.738333
684.288627,19.138333
684.381139,19.538333
684.473624,19.605000
684.566082,18.538333
684.658514,18.471667
684.750918,18.271667
684.843295,19.205000
684.935645,19.805000
685.027968,19.805000
685.120264,19.538333
685.212533,19.671667
685.304774,20.471667
685.396989,21.005000
685.489177,21.071667
685.581338,21.138333
685.673471,20.405000
685.765578,20.271667
685.857658,20.005000
685.949710,20.605000
686.041736,20.938333
686.133734,21.271667
686.225706,21.871667
686.317650,21.271667
686.409567,20.671667
686.501458,20.605000
686.593321,21.671667
686.685157,23.605000
686.776966,24.471667
686.868748,25.805000
686.960503,26.405000
687.052231,27.871667
687.143932,28.538333
687.235606,29.471667
687.327252,29.338333
687.418872,28.471667
687.510465,28.405000
687.602030,27.471667
687.693569,28.805000
687.785080,28.338333
687.876564,28.871667
687.968021,27.205000
688.059452,26.805000
688.150855,26.805000
688.242231,25.938333
688.333580,24.138333
688.424901,22.938333
688.516196,22.671667
688.607464,23.138333
688.698704,22.405000
