#26_run03_5aqq.txt
#Wed, Mar 15, 2023, 4:00 PM
#WL (nm), Int (cts)
674.996352,20.873788
675.091533,21.001061
675.186688,21.128333
675.281816,21.310152
675.376916,21.237424
675.471990,21.510152
675.567037,21.382879
675.662057,21.401061
675.757051,21.091970
675.852017,21.110152
675.946956,21.110152
676.041869,21.091970
676.136754,21.001061
676.231613,20.510152
676.326444,20.764697
676.421249,20.928333
676.516027,20.728333
676.610778,20.873788
676.705502,21.182879
676.800199,21.273788
676.894869,21.310152
676.989513,21.310152
677.084129,21.382879
677.178718,21.473788
677.273281,21.728333
677.367816,21.473788
677.462325,21.073788
677.556807,21.037424
677.651261,20.928333
677.745689,20.601061
677.840090,20.710152
677.934464,20.491970
678.028811,20.346515
678.123131,20.237424
678.217424,20.219242
678.311690,20.164697
678.405930,20.237424
678.500142,20.382879
678.594327,20.528333
678.688486,20.582879
678.782617,20.801061
678.876722,20.455606
678.970799,20.655606
679.064850,20.873788
679.158873,21.055606
679.252870,21.055606
679.346840,20.982879
679.440783,20.855606
679.534698,21.164697
679.628587,21.073788
679.722449,21.219242
679.816284,20.946515
679.910092,21.237424
680.003873,21.382879
680.097627,21.673788
680.191354,21.546515
680.285054,21.510152
680.378727,21.673788
680.472373,21.728333
680.565993,21.455606
680.659585,21.564697
680.753150,21.510152
680.846688,21.528333
680.940199,21.346515
681.033684,21.128333
681.127141,20.819242
681.220571,20.837424
681.313975,20.801061
681.407351,20.691970
681.500700,20.819242
681.594023,21.237424
681.687318,21.201061
681.780587,20.782879
681.873828,20.873788
681.967042,20.891970
682.060230,20.855606
682.153390,20.710152
682.246524,20.491970
682.339630,20.291970
682.432710,20.291970
682.525762,19.964697
682.618788,19.619242
682.711786,19.491970
682.804757,19.546515
682.897702,19.528333
682.990619,19.382879
683.083510,19.182879
683.176373,19.237424
683.269210,19.346515
683.362019,19.364697
683.454801,19.364697
683.547557,19.619242
683.640285,19.601061
683.732986,19.528333
683.825661,19.619242
683.918308,19.673788
684.010928,19.691970
684.103522,19.746515
