#84_EuGa4_Mar08_23.dat.txt
#Wed, Mar 8, 2023, 8:20 PM
#WL (nm), Int (cts)
674.996352,104.066061
675.091533,103.902424
675.186688,104.084242
675.281816,104.302424
675.376916,104.466061
675.471990,104.629697
675.567037,104.811515
675.662057,104.847879
675.757051,104.556970
675.852017,104.756970
675.946956,104.556970
676.041869,104.720606
676.136754,104.538788
676.231613,104.047879
676.326444,103.884242
676.421249,103.720606
676.516027,103.593333
676.610778,103.156970
676.705502,103.120606
676.800199,103.193333
676.894869,103.502424
676.989513,103.684242
677.084129,103.429697
677.178718,103.738788
677.273281,103.811515
677.367816,103.702424
677.462325,103.629697
677.556807,103.811515
677.651261,104.702424
677.745689,104.647879
677.840090,105.302424
677.934464,105.066061
678.028811,104.193333
678.123131,104.829697
678.217424,104.629697
678.311690,104.829697
678.405930,105.102424
678.500142,105.084242
678.594327,105.393333
678.688486,105.247879
678.782617,105.429697
678.876722,104.720606
678.970799,104.920606
679.064850,105.484242
679.158873,105.393333
679.252870,105.593333
679.346840,105.356970
679.440783,105.193333
679.534698,106.429697
679.628587,106.320606
679.722449,106.338788
679.816284,106.175152
679.910092,106.666061
680.003873,106.756970
680.097627,107.793333
680.191354,108.356970
680.285054,108.666061
680.378727,109.629697
680.472373,109.720606
680.565993,108.775152
680.659585,109.175152
680.753150,109.229697
680.846688,109.429697
680.940199,108.975152
681.033684,108.629697
681.127141,108.138788
681.220571,106.975152
681.313975,106.593333
681.407351,105.829697
681.500700,105.847879
681.594023,110.084242
681.687318,109.684242
681.780587,109.356970
681.873828,108.975152
681.967042,108.793333
682.060230,109.084242
682.153390,108.447879
682.246524,108.375152
682.339630,107.847879
682.432710,107.702424
682.525762,107.538788
682.618788,102.829697
682.711786,102.684242
682.804757,102.756970
682.897702,102.647879
682.990619,102.720606
683.083510,102.320606
683.176373,102.338788
683.269210,102.920606
683.362019,103.011515
683.454801,103.138788
683.547557,102.829697
683.640285,102.756970
683.732986,102.866061
683.825661,102.611515
683.918308,102.775152
684.010928,102.775152
684.103522,102.720606
684.196088,102.829697
684.288627,102.702424
684.381139,103.066061
684.473624,103.320606
684.566082,103.920606
684.658514,103.956970
684.750918,104.066061
684.843295,104.666061
684.935645,105.138788
685.027968,105.247879
685.120264,105.575152
685.212533,105.738788
685.304774,106.156970
685.396989,106.593333
685.489177,106.902424
685.581338,107.193333
685.673471,107.866061
685.765578,108.284242
685.857658,109.084242
685.949710,109.829697
686.041736,110.520606
686.133734,112.247879
686.225706,114.593333
686.317650,116.466061
686.409567,118.975152
686.501458,121.938788
686.593321,124.956970
686.685157,128.375152
686.776966,131.902424
686.868748,135.429697
686.960503,138.975152
687.052231,143.084242
687.143932,146.102424
687.235606,148.447879
687.327252,151.156970
687.418872,152.538788
687.510465,153.884242
687.602030,153.920606
687.693569,153.829697
687.785080,152.738788
687.876564,150.302424
687.968021,147.702424
688.059452,144.575152
688.150855,141.611515
688.242231,138.738788
688.333580,134.666061
688.424901,131.011515
688.516196,126.538788
688.607464,123.575152
688.698704,119.938788
688.789918,116.484242
688.881104,114.538788
688.972264,112.138788
689.063396,109.956970
689.154501,107.556970
689.245579,104.666061
689.336630,102.975152
689.427654,101.393333
689.518651,100.466061
689.609620,98.956970
689.700563,98.011515
689.791478,97.502424
689.882367,96.775152
689.973228,97.393333
690.064062,97.993333
690.154869,98.738788
690.245649,99.720606
690.336402,101.066061
690.427128,102.593333
690.517826,103.229697
690.608498,103.120606
690.699142,102.593333
690.789759,102.229697
690.880350,102.393333
690.970913,100.702424
691.061449,99.666061
691.151957,98.429697
691.242439,97.466061
691.332894,95.738788
691.423321,94.338788
691.513721,92.738788
691.604095,92.647879
691.694441,93.375152
691.784760,93.702424
691.875051,93.647879
691.965316,94.356970
692.055554,94.629697
692.145764,94.884242
692.235947,95.484242
692.326104,96.266061
692.416233,97.102424
692.506334,99.375152
692.596409,101.629697
692.686457,103.811515
692.776477,107.484242
692.866471,112.102424
692.956437,117.829697
693.046376,124.338788
693.136288,131.356970
693.226172,137.938788
693.316030,144.247879
693.405860,149.556970
693.495664,153.029697
693.585440,155.756970
693.675189,157.375152
693.764911,158.920606
693.854605,162.502424
693.944273,170.029697
694.033913,182.884242
694.123526,200.284242
694.213112,220.066061
694.302671,236.411515
694.392203,247.956970
694.481707,254.011515
694.571185,256.193333
694.660635,257.193333
694.750058,256.011515
694.839454,252.138788
694.928822,242.484242
695.018164,227.793333
695.107478,209.229697
695.196765,191.720606
695.286025,185.720606
695.375258,198.211515
695.464464,231.811515
695.553642,278.447879
695.642793,328.047879
695.731918,369.938788
695.821014,398.811515
695.910084,416.629697
695.999127,424.484242
696.088142,426.447879
696.177130,421.993333
696.266091,408.611515
696.355025,380.956970
696.443931,338.175152
696.532811,285.502424
696.621663,231.793333
696.710488,186.593333
