#17_run03.txt
#Wed, Mar 15, 2023, 3:37 PM
#WL (nm), Int (cts)
674.996352,16.440303
675.091533,16.713030
675.186688,16.513030
675.281816,16.585758
675.376916,16.531212
675.471990,16.294848
675.567037,16.513030
675.662057,16.458485
675.757051,16.603939
675.852017,16.640303
675.946956,16.640303
676.041869,16.549394
676.136754,16.531212
676.231613,16.349394
676.326444,16.331212
676.421249,16.131212
676.516027,16.258485
676.610778,16.422121
676.705502,16.494848
676.800199,16.149394
676.894869,16.240303
676.989513,16.094848
677.084129,15.949394
677.178718,15.913030
677.273281,15.785758
677.367816,15.549394
677.462325,15.767576
677.556807,15.894848
677.651261,15.749394
677.745689,15.676667
677.840090,15.603939
677.934464,15.422121
678.028811,15.276667
678.123131,15.331212
678.217424,15.403939
678.311690,15.494848
678.405930,15.676667
678.500142,15.640303
678.594327,15.458485
678.688486,15.458485
678.782617,15.513030
678.876722,15.749394
678.970799,15.767576
679.064850,15.985758
679.158873,16.258485
679.252870,16.203939
679.346840,16.276667
679.440783,16.331212
679.534698,16.676667
679.628587,16.985758
679.722449,17.094848
679.816284,17.240303
679.910092,17.258485
680.003873,17.094848
680.097627,17.222121
680.191354,17.258485
680.285054,17.258485
680.378727,17.367576
680.472373,17.240303
680.565993,17.076667
680.659585,16.876667
680.753150,16.913030
680.846688,16.785758
680.940199,16.694848
681.033684,16.840303
681.127141,16.767576
681.220571,16.567576
681.313975,16.258485
681.407351,16.276667
681.500700,16.294848
681.594023,16.622121
681.687318,16.494848
681.780587,16.167576
681.873828,16.131212
681.967042,16.040303
682.060230,15.913030
682.153390,15.931212
682.246524,15.913030
682.339630,16.185758
682.432710,15.949394
682.525762,15.985758
682.618788,15.585758
682.711786,15.640303
682.804757,15.658485
682.897702,15.731212
682.990619,15.603939
683.083510,15.422121
683.176373,15.203939
683.269210,15.313030
683.362019,15.185758
683.454801,15.149394
683.547557,14.858485
683.640285,14.676667
683.732986,14.749394
683.825661,14.876667
683.918308,14.749394
684.010928,14.767576
684.103522,14.949394
684.196088,14.785758
684.288627,14.603939
684.381139,14.658485
684.473624,14.603939
684.566082,14.822121
684.658514,14.876667
684.750918,14.840303
684.843295,15.313030
684.935645,15.185758
685.027968,15.113030
