#07_run03.txt
#Wed, Mar 15, 2023, 3:10 PM
#WL (nm), Int (cts)
674.996352,16.813333
675.091533,16.533333
675.186688,16.653333
675.281816,16.333333
675.376916,16.053333
675.471990,16.013333
675.567037,16.653333
675.662057,16.773333
675.757051,16.453333
675.852017,16.893333
675.946956,17.333333
676.041869,17.253333
676.136754,16.773333
676.231613,17.053333
676.326444,16.773333
676.421249,16.213333
676.516027,15.533333
676.610778,16.093333
676.705502,16.293333
676.800199,16.333333
676.894869,16.053333
676.989513,16.293333
677.084129,16.013333
677.178718,16.333333
677.273281,16.333333
677.367816,16.453333
677.462325,16.453333
677.556807,16.813333
677.651261,16.573333
677.745689,16.293333
677.840090,16.413333
677.934464,16.413333
678.028811,16.213333
678.123131,16.973333
678.217424,17.133333
678.311690,16.973333
678.405930,17.213333
678.500142,17.293333
678.594327,16.293333
678.688486,16.333333
678.782617,16.613333
678.876722,16.253333
678.970799,16.253333
679.064850,16.293333
679.158873,15.693333
679.252870,15.853333
679.346840,16.173333
679.440783,16.173333
679.534698,16.253333
679.628587,16.893333
679.722449,16.413333
679.816284,16.893333
679.910092,16.653333
680.003873,16.773333
680.097627,16.653333
680.191354,17.453333
680.285054,16.893333
680.378727,17.133333
680.472373,17.333333
680.565993,17.373333
680.659585,16.653333
680.753150,17.013333
680.846688,16.733333
680.940199,16.533333
681.033684,16.533333
681.127141,16.573333
681.220571,16.493333
681.313975,16.453333
681.407351,16.093333
681.500700,16.173333
681.594023,16.413333
681.687318,16.013333
681.780587,16.133333
681.873828,16.853333
681.967042,16.133333
682.060230,15.733333
682.153390,15.733333
682.246524,15.573333
682.339630,14.453333
682.432710,14.973333
682.525762,14.773333
682.618788,14.733333
682.711786,15.253333
682.804757,15.653333
682.897702,15.733333
682.990619,16.293333
683.083510,16.573333
683.176373,16.133333
683.269210,15.813333
683.362019,15.453333
683.454801,14.773333
683.547557,14.373333
683.640285,14.693333
683.732986,15.133333
683.825661,15.293333
683.918308,15.853333
684.010928,15.693333
684.103522,15.493333
684.196088,14.973333
684.288627,14.573333
684.381139,14.533333
684.473624,14.853333
684.566082,14.973333
684.658514,15.693333
684.750918,16.013333
684.843295,16.013333
684.935645,16.053333
685.027968,15.693333
685.120264,15.133333
685.212533,15.493333
685.304774,15.693333
685.396989,15.773333
685.489177,16.093333
685.581338,16.293333
685.673471,15.893333
685.765578,15.813333
685.857658,16.013333
685.949710,16.293333
686.041736,16.453333
686.133734,17.253333
686.225706,17.453333
686.317650,17.573333
686.409567,17.813333
686.501458,18.453333
686.593321,18.773333
686.685157,19.573333
686.776966,20.653333
686.868748,21.493333
686.960503,22.293333
687.052231,23.173333
687.143932,24.133333
687.235606,24.413333
687.327252,25.053333
687.418872,25.533333
687.510465,25.893333
687.602030,25.533333
687.693569,25.053333
687.785080,24.373333
687.876564,23.893333
687.968021,23.333333
688.059452,23.053333
688.150855,22.133333
688.242231,21.613333
688.333580,20.813333
688.424901,20.013333
688.516196,19.253333
688.607464,20.013333
688.698704,19.533333
688.789918,19.213333
688.881104,18.573333
688.972264,18.333333
689.063396,16.893333
689.154501,16.413333
689.245579,15.613333
689.336630,15.133333
689.427654,14.853333
689.518651,14.813333
689.609620,14.893333
689.700563,15.413333
689.791478,15.653333
689.882367,15.653333
689.973228,16.373333
690.064062,16.293333
690.154869,16.213333
690.245649,16.813333
690.336402,17.013333
690.427128,17.453333
690.517826,18.293333
690.608498,19.053333
690.699142,19.333333
690.789759,19.853333
690.880350,19.813333
690.970913,19.653333
691.061449,19.733333
691.151957,20.293333
691.242439,20.133333
691.332894,20.133333
691.423321,20.853333
691.513721,21.053333
691.604095,21.533333
691.694441,23.453333
691.784760,25.053333
691.875051,27.573333
691.965316,31.853333
692.055554,37.093333
692.145764,44.693333
692.235947,55.853333
692.326104,69.253333
692.416233,85.613333
692.506334,102.693333
692.596409,116.733333
692.686457,126.093333
692.776477,129.373333
692.866471,123.853333
692.956437,113.693333
693.046376,101.813333
693.136288,91.333333
693.226172,83.853333
693.316030,81.733333
693.405860,84.053333
693.495664,90.333333
693.585440,100.693333
693.675189,115.533333
693.764911,134.053333
693.854605,156.413333
693.944273,179.613333
694.033913,197.093333
694.123526,206.453333
694.213112,206.573333
694.302671,194.653333
694.392203,173.493333
694.481707,149.133333
694.571185,123.973333
694.660635,101.373333
694.750058,82.453333
694.839454,68.093333
694.928822,58.133333
695.018164,50.373333
695.107478,44.653333
695.196765,39.973333
695.286025,37.253333
695.375258,33.893333
695.464464,32.013333
695.553642,29.773333
695.642793,28.173333
695.731918,26.093333
695.821014,25.533333
695.910084,24.933333
695.999127,23.613333
696.088142,23.333333
696.177130,22.693333
696.266091,21.573333
696.355025,20.893333
696.443931,20.493333
696.532811,19.573333
696.621663,18.813333
696.710488,18.653333
696.799286,17.533333
696.888056,17.573333
696.976799,17.533333
697.065516,17.813333
697.154205,17.253333
697.242866,17.453333
