#10_run03.txt
#Wed, Mar 15, 2023, 3:17 PM
#WL (nm), Int (cts)
674.996352,21.586667
675.091533,21.266667
675.186688,21.586667
675.281816,22.066667
675.376916,21.266667
675.471990,20.826667
675.567037,21.066667
675.662057,21.466667
675.757051,21.026667
675.852017,21.106667
675.946956,21.066667
676.041869,20.946667
676.136754,20.706667
676.231613,20.986667
676.326444,21.466667
676.421249,21.306667
676.516027,21.306667
676.610778,21.106667
676.705502,21.146667
676.800199,21.026667
676.894869,21.266667
676.989513,21.466667
677.084129,20.946667
677.178718,21.146667
677.273281,21.386667
677.367816,21.386667
677.462325,21.226667
677.556807,21.706667
677.651261,21.746667
677.745689,21.546667
677.840090,21.506667
677.934464,21.306667
678.028811,20.986667
678.123131,20.826667
678.217424,21.026667
678.311690,20.706667
678.405930,20.706667
678.500142,20.946667
678.594327,20.906667
678.688486,20.666667
678.782617,21.466667
678.876722,21.426667
678.970799,21.866667
679.064850,21.746667
679.158873,21.306667
679.252870,20.106667
679.346840,20.146667
679.440783,19.986667
679.534698,20.506667
679.628587,20.786667
679.722449,21.626667
679.816284,22.066667
679.910092,21.626667
680.003873,21.506667
680.097627,21.826667
680.191354,22.186667
680.285054,22.066667
680.378727,22.586667
680.472373,22.866667
680.565993,22.466667
680.659585,21.906667
680.753150,22.106667
680.846688,22.066667
680.940199,21.826667
681.033684,21.986667
681.127141,22.226667
681.220571,22.186667
681.313975,22.106667
681.407351,21.626667
681.500700,21.866667
681.594023,21.586667
681.687318,20.986667
681.780587,20.586667
681.873828,21.826667
681.967042,21.506667
682.060230,21.106667
682.153390,20.946667
682.246524,21.026667
682.339630,19.706667
682.432710,19.466667
682.525762,19.546667
682.618788,19.786667
682.711786,19.226667
682.804757,19.546667
682.897702,19.906667
682.990619,20.466667
683.083510,20.226667
683.176373,20.226667
683.269210,20.266667
683.362019,20.226667
683.454801,19.706667
683.547557,19.306667
683.640285,20.146667
683.732986,19.866667
683.825661,19.706667
683.918308,19.546667
684.010928,20.066667
684.103522,20.026667
684.196088,19.746667
684.288627,20.106667
684.381139,20.306667
684.473624,20.466667
684.566082,20.026667
684.658514,20.466667
684.750918,20.386667
684.843295,20.746667
684.935645,20.626667
685.027968,20.546667
685.120264,20.666667
685.212533,20.266667
685.304774,19.706667
685.396989,19.506667
685.489177,19.986667
685.581338,19.386667
685.673471,19.146667
685.765578,19.666667
685.857658,20.426667
685.949710,20.506667
686.041736,20.866667
686.133734,21.666667
686.225706,21.866667
686.317650,21.946667
686.409567,22.226667
686.501458,22.626667
686.593321,23.306667
686.685157,23.986667
686.776966,24.546667
686.868748,25.626667
686.960503,26.706667
687.052231,27.306667
687.143932,28.026667
687.235606,28.866667
687.327252,28.986667
687.418872,29.026667
687.510465,29.746667
687.602030,29.746667
687.693569,29.506667
687.785080,29.266667
687.876564,28.826667
687.968021,27.466667
688.059452,26.746667
688.150855,25.506667
688.242231,24.826667
688.333580,24.106667
688.424901,23.306667
688.516196,22.786667
688.607464,22.626667
688.698704,21.666667
688.789918,21.266667
688.881104,21.266667
688.972264,20.386667
689.063396,20.066667
689.154501,19.666667
689.245579,19.506667
689.336630,18.786667
689.427654,18.626667
689.518651,17.866667
689.609620,18.546667
689.700563,18.386667
689.791478,18.986667
689.882367,19.506667
689.973228,20.266667
690.064062,19.906667
690.154869,19.746667
690.245649,20.026667
690.336402,20.066667
690.427128,19.826667
690.517826,19.666667
690.608498,20.586667
690.699142,20.586667
690.789759,20.706667
690.880350,20.506667
690.970913,20.706667
691.061449,19.906667
691.151957,19.386667
691.242439,19.106667
691.332894,19.306667
691.423321,19.186667
691.513721,19.546667
691.604095,19.786667
691.694441,19.906667
691.784760,19.946667
691.875051,20.426667
691.965316,20.586667
692.055554,21.266667
692.145764,21.626667
692.235947,23.026667
692.326104,24.706667
692.416233,27.946667
692.506334,32.346667
692.596409,38.506667
692.686457,46.226667
692.776477,53.706667
692.866471,59.386667
692.956437,62.186667
693.046376,63.266667
693.136288,60.906667
693.226172,57.546667
693.316030,54.266667
693.405860,51.666667
693.495664,49.786667
693.585440,48.906667
693.675189,48.906667
693.764911,50.226667
693.854605,52.226667
693.944273,55.906667
694.033913,61.626667
694.123526,68.466667
694.213112,76.506667
694.302671,85.186667
694.392203,89.266667
694.481707,89.186667
694.571185,84.386667
694.660635,75.506667
694.750058,63.506667
694.839454,53.026667
694.928822,44.186667
695.018164,37.546667
695.107478,33.106667
695.196765,29.746667
695.286025,26.986667
695.375258,25.506667
695.464464,24.266667
