#05_run03.txt
#Wed, Mar 15, 2023, 3:06 PM
#WL (nm), Int (cts)
674.996352,17.055000
675.091533,17.175000
675.186688,16.775000
675.281816,16.535000
675.376916,16.535000
675.471990,16.335000
675.567037,16.375000
675.662057,17.055000
675.757051,17.455000
675.852017,17.335000
675.946956,17.015000
676.041869,17.215000
676.136754,17.255000
676.231613,16.975000
676.326444,16.695000
676.421249,16.855000
676.516027,16.815000
676.610778,16.575000
676.705502,17.255000
676.800199,17.655000
676.894869,17.375000
676.989513,16.855000
677.084129,17.055000
677.178718,16.535000
677.273281,16.375000
677.367816,16.575000
677.462325,16.695000
677.556807,16.135000
677.651261,15.855000
677.745689,15.975000
677.840090,15.415000
677.934464,15.895000
678.028811,15.935000
678.123131,16.015000
678.217424,15.695000
678.311690,16.215000
678.405930,15.695000
678.500142,15.975000
678.594327,16.415000
678.688486,16.495000
678.782617,16.855000
678.876722,17.095000
678.970799,17.095000
679.064850,17.015000
679.158873,17.455000
679.252870,16.975000
679.346840,16.695000
679.440783,16.575000
679.534698,16.575000
679.628587,16.135000
679.722449,16.375000
679.816284,17.175000
679.910092,17.255000
680.003873,17.215000
680.097627,17.775000
680.191354,17.375000
680.285054,16.975000
680.378727,16.975000
680.472373,16.895000
680.565993,16.575000
680.659585,16.575000
680.753150,16.735000
680.846688,16.415000
680.940199,16.495000
681.033684,16.015000
681.127141,16.015000
681.220571,15.895000
681.313975,16.015000
681.407351,16.055000
681.500700,16.495000
681.594023,16.655000
681.687318,16.615000
681.780587,17.055000
681.873828,17.615000
681.967042,17.575000
682.060230,17.455000
682.153390,17.615000
682.246524,17.055000
682.339630,16.535000
682.432710,16.215000
682.525762,16.455000
682.618788,15.735000
682.711786,15.535000
682.804757,14.775000
682.897702,14.775000
682.990619,14.535000
683.083510,14.775000
683.176373,14.975000
683.269210,15.135000
683.362019,15.375000
683.454801,15.455000
683.547557,15.495000
683.640285,15.455000
683.732986,15.415000
683.825661,15.375000
683.918308,15.335000
684.010928,15.335000
684.103522,15.775000
684.196088,16.215000
684.288627,15.935000
684.381139,15.575000
684.473624,15.295000
684.566082,15.135000
684.658514,15.175000
684.750918,15.375000
684.843295,15.415000
684.935645,15.975000
685.027968,15.895000
685.120264,15.695000
685.212533,15.455000
685.304774,16.015000
685.396989,15.975000
685.489177,16.095000
685.581338,15.855000
685.673471,16.335000
685.765578,15.895000
685.857658,16.055000
685.949710,16.135000
686.041736,16.655000
686.133734,16.895000
686.225706,17.575000
686.317650,17.735000
686.409567,18.295000
686.501458,18.935000
686.593321,19.175000
686.685157,19.295000
686.776966,19.735000
686.868748,20.855000
686.960503,21.815000
687.052231,22.655000
687.143932,23.535000
687.235606,24.815000
687.327252,25.015000
687.418872,25.455000
687.510465,25.655000
687.602030,26.495000
687.693569,25.975000
687.785080,25.655000
687.876564,25.015000
687.968021,24.855000
688.059452,24.055000
688.150855,23.255000
688.242231,22.655000
688.333580,21.895000
688.424901,21.455000
688.516196,20.255000
688.607464,19.775000
688.698704,18.735000
688.789918,18.135000
688.881104,17.375000
688.972264,17.215000
689.063396,16.655000
689.154501,16.735000
689.245579,16.175000
689.336630,15.615000
689.427654,15.415000
689.518651,15.975000
689.609620,15.895000
689.700563,15.895000
689.791478,16.055000
689.882367,16.415000
689.973228,16.415000
690.064062,16.255000
690.154869,16.895000
690.245649,17.615000
690.336402,18.535000
690.427128,18.895000
690.517826,19.655000
690.608498,20.095000
690.699142,20.495000
690.789759,19.975000
690.880350,19.575000
690.970913,19.255000
691.061449,19.215000
691.151957,19.415000
691.242439,19.375000
691.332894,20.175000
691.423321,20.855000
691.513721,21.575000
691.604095,21.775000
691.694441,23.695000
691.784760,24.695000
691.875051,27.495000
691.965316,31.095000
692.055554,36.855000
692.145764,44.295000
692.235947,55.415000
692.326104,69.495000
692.416233,85.335000
692.506334,102.975000
692.596409,117.815000
692.686457,128.575000
692.776477,131.615000
692.866471,128.135000
692.956437,117.895000
693.046376,106.775000
693.136288,95.855000
693.226172,86.895000
693.316030,82.695000
693.405860,83.735000
693.495664,89.135000
693.585440,98.295000
693.675189,113.655000
693.764911,133.295000
693.854605,156.015000
693.944273,178.455000
694.033913,196.975000
694.123526,208.855000
694.213112,210.135000
694.302671,199.615000
694.392203,178.975000
694.481707,155.255000
694.571185,129.975000
694.660635,106.615000
694.750058,87.455000
694.839454,72.815000
694.928822,61.255000
695.018164,52.055000
695.107478,45.535000
695.196765,40.175000
695.286025,37.095000
695.375258,34.935000
695.464464,32.855000
695.553642,30.695000
695.642793,29.375000
695.731918,27.695000
695.821014,26.175000
695.910084,25.135000
695.999127,24.495000
696.088142,23.855000
696.177130,23.415000
696.266091,22.815000
696.355025,22.255000
696.443931,21.215000
696.532811,20.455000
696.621663,19.615000
696.710488,19.335000
696.799286,18.615000
696.888056,17.975000
696.976799,17.815000
697.065516,18.135000
697.154205,17.415000
697.242866,17.135000
697.331501,17.375000
697.420108,17.655000
697.508688,17.175000
697.597241,17.135000
697.685767,17.135000
697.774265,17.335000
697.862737,16.335000
697.951181,16.455000
698.039598,16.295000
698.127987,16.135000
698.216350,15.895000
698.304685,16.335000
698.392993,16.215000
698.481274,15.935000
698.569527,16.095000
698.657753,15.695000
698.745953,15.335000
698.834124,14.855000
698.922269,15.095000
699.010386,14.735000
699.098477,15.335000
699.186539,15.255000
699.274575,15.695000
699.362584,15.775000
699.450565,16.135000
699.538519,15.855000
699.626445,16.375000
699.714345,16.095000
699.802217,15.775000
699.890062,15.655000
699.977880,15.215000
700.065671,14.415000
700.153434,14.015000
700.241170,13.855000
700.328879,13.655000
700.416560,13.935000
700.504214,14.255000
700.591841,14.575000
700.679441,14.655000
700.767014,15.215000
700.854559,14.855000
700.942077,14.895000
701.029568,14.855000
701.117031,15.455000
701.204467,15.775000
701.291876,16.655000
701.379258,17.295000
701.466612,17.615000
701.553939,17.935000
701.641239,17.095000
701.728512,16.895000
701.815757,16.415000
701.902975,16.455000
701.990166,16.055000
702.077330,15.575000
702.164466,15.135000
702.251575,14.695000
702.338657,14.215000
702.425711,13.575000
702.512738,14.015000
702.599738,13.935000
702.686710,14.415000
702.773656,14.295000
702.860574,14.335000
702.947464,14.535000
703.034328,15.135000
703.121164,14.775000
703.207973,15.015000
703.294754,15.135000
703.381509,14.975000
703.468235,14.695000
703.554935,15.175000
703.641607,15.735000
703.728253,16.575000
703.814870,17.615000
703.901461,18.295000
703.988024,18.855000
704.074560,18.975000
704.161068,19.775000
704.247549,19.215000
704.334003,19.615000
704.420430,19.055000
704.506829,20.015000
704.593201,19.735000
704.679546,20.735000
704.765863,20.455000
704.852153,21.295000
704.938416,21.175000
705.024652,21.175000
705.110860,21.335000
705.197040,22.455000
705.283194,23.215000
705.369320,24.015000
705.455419,24.895000
705.541490,26.175000
705.627534,26.935000
705.713551,28.175000
705.799541,29.855000
705.885503,31.255000
705.971438,32.695000
706.057345,34.295000
706.143225,35.615000
706.229078,37.255000
706.314904,38.895000
706.400702,40.295000
706.486473,41.855000
706.572216,44.335000
706.657932,45.695000
706.743621,47.535000
706.829282,49.135000
706.914917,49.975000
707.000523,50.215000
707.086103,49.215000
707.171655,47.855000
707.257179,46.135000
707.342677,44.855000
707.428147,42.175000
707.513589,40.535000
707.599005,38.335000
707.684393,36.615000
707.769753,34.655000
707.855086,33.215000
707.940392,31.695000
708.025671,31.015000
708.110922,30.335000
708.196146,30.575000
708.281342,31.855000
708.366511,34.215000
708.451653,37.495000
708.536767,41.655000
708.621854,46.695000
708.706913,51.575000
708.791946,56.735000
708.876950,61.135000
708.961928,63.375000
709.046878,63.655000
709.131800,62.615000
709.216696,59.455000
709.301564,54.255000
709.386404,48.735000
709.471217,42.495000
709.556003,36.615000
709.640761,31.415000
709.725492,27.095000
709.810196,24.095000
709.894872,21.855000
709.979521,20.175000
710.064142,18.735000
710.148736,18.655000
710.233303,18.455000
710.317842,18.615000
710.402354,18.255000
710.486838,18.535000
710.571295,18.215000
710.655725,18.255000
710.740127,18.215000
710.824502,18.895000
710.908849,19.375000
710.993169,19.695000
711.077462,20.575000
711.161727,21.855000
711.245965,23.495000
711.330175,25.255000
711.414358,28.095000
711.498514,30.335000
711.582642,33.375000
711.666743,36.495000
711.750816,39.615000
711.834862,41.535000
711.918880,44.655000
712.002871,47.215000
712.086835,48.815000
712.170771,50.335000
712.254680,51.855000
712.338561,52.495000
712.422415,51.615000
712.506241,50.615000
712.590040,48.215000
712.673812,46.575000
712.757556,42.815000
712.841273,39.575000
712.924962,35.855000
713.008624,32.815000
713.092258,28.935000
713.175865,26.535000
713.259445,23.975000
713.342997,22.855000
713.426522,21.935000
713.510019,20.735000
713.593489,19.895000
713.676931,19.575000
713.760346,18.815000
713.843733,17.775000
713.927093,17.615000
714.010426,16.775000
714.093731,16.295000
714.177008,15.775000
714.260258,15.615000
714.343481,15.295000
714.426676,15.855000
714.509844,15.815000
714.592984,15.855000
714.676097,15.575000
714.759183,15.655000
714.842240,15.175000
714.925271,15.175000
715.008274,15.215000
715.091249,15.335000
715.174197,15.015000
715.257118,14.535000
715.340011,14.375000
715.422877,13.735000
715.505715,14.015000
715.588525,14.215000
715.671309,14.175000
715.754064,14.255000
715.836793,14.535000
715.919493,14.215000
716.002167,14.095000
716.084812,14.695000
716.167431,14.615000
716.250021,14.455000
716.332585,14.255000
716.415121,14.295000
716.497629,13.935000
716.580110,13.935000
716.662563,13.855000
716.744989,13.895000
716.827387,13.575000
716.909758,13.335000
716.992102,13.215000
717.074417,12.975000
717.156706,13.055000
717.238967,12.935000
717.321200,12.855000
717.403406,12.375000
717.485584,12.815000
717.567735,12.735000
717.649858,12.895000
717.731954,12.175000
717.814023,12.255000
717.896063,11.855000
717.978077,11.695000
718.060062,11.575000
718.142021,12.175000
718.223951,12.495000
718.305855,12.295000
718.387730,12.095000
718.469579,11.975000
718.551399,12.535000
718.633192,12.015000
718.714958,12.135000
718.796696,12.335000
718.878407,12.135000
718.960090,11.615000
719.041745,11.575000
719.123373,11.575000
719.204974,11.375000
719.286546,11.455000
719.368092,11.375000
719.449610,11.455000
719.531100,11.135000
719.612563,10.975000
719.693998,11.095000
719.775406,10.735000
719.856786,10.575000
719.938138,10.815000
720.019463,11.015000
720.100761,10.775000
720.182031,11.135000
720.263273,11.255000
720.344488,11.575000
720.425675,11.295000
720.506835,11.535000
720.587967,11.495000
720.669072,11.535000
720.750149,11.015000
720.831199,10.935000
720.912220,10.855000
720.993215,10.655000
721.074182,10.495000
721.155121,10.335000
721.236033,10.215000
721.316917,10.215000
721.397773,10.375000
721.478602,10.295000
721.559404,10.215000
721.640178,10.255000
721.720924,9.935000
721.801643,10.015000
721.882334,10.095000
721.962998,10.295000
722.043634,9.975000
722.124242,10.055000
722.204823,9.695000
722.285376,9.455000
722.365902,9.175000
722.446400,9.695000
722.526870,9.695000
722.607313,9.175000
722.687729,9.415000
722.768116,9.735000
722.848477,9.895000
722.928809,10.055000
723.009114,10.175000
723.089391,9.855000
723.169641,9.535000
723.249863,8.935000
723.330058,8.655000
723.410225,8.615000
723.490364,8.375000
723.570476,7.975000
723.650560,7.815000
723.730617,7.375000
723.810646,7.695000
723.890647,8.095000
723.970621,8.295000
724.050567,8.655000
724.130486,8.695000
724.210377,8.615000
724.290240,8.735000
724.370076,9.055000
724.449884,8.895000
724.529665,9.095000
724.609417,8.735000
724.689143,8.335000
724.768840,8.215000
724.848510,7.815000
724.928153,8.055000
725.007767,8.295000
725.087355,8.935000
725.166914,9.135000
725.246446,9.535000
725.325950,9.495000
725.405427,9.695000
725.484876,8.935000
725.564297,8.535000
725.643691,8.375000
725.723057,8.335000
725.802396,8.335000
