#16_run03.txt
#Wed, Mar 15, 2023, 3:30 PM
#WL (nm), Int (cts)
674.996352,21.200000
675.091533,21.080000
675.186688,21.280000
675.281816,21.480000
675.376916,20.920000
675.471990,20.760000
675.567037,21.360000
675.662057,21.800000
675.757051,22.080000
675.852017,21.880000
675.946956,21.280000
676.041869,20.760000
676.136754,20.200000
676.231613,20.640000
676.326444,20.880000
676.421249,21.600000
676.516027,21.720000
676.610778,21.800000
676.705502,21.720000
676.800199,21.200000
676.894869,20.760000
676.989513,20.320000
677.084129,20.040000
677.178718,20.000000
677.273281,20.440000
677.367816,20.360000
677.462325,20.920000
677.556807,21.040000
677.651261,21.000000
677.745689,20.520000
677.840090,21.200000
677.934464,20.600000
678.028811,20.920000
678.123131,20.680000
678.217424,21.080000
678.311690,20.600000
678.405930,20.960000
678.500142,21.280000
678.594327,21.000000
678.688486,20.920000
678.782617,20.800000
678.876722,20.440000
678.970799,20.040000
679.064850,20.640000
679.158873,20.320000
679.252870,20.560000
679.346840,20.600000
679.440783,20.960000
679.534698,20.720000
679.628587,20.760000
679.722449,20.720000
679.816284,21.360000
679.910092,21.240000
680.003873,21.360000
680.097627,21.960000
680.191354,22.160000
680.285054,22.040000
680.378727,22.160000
680.472373,21.840000
680.565993,21.440000
680.659585,21.040000
680.753150,20.600000
680.846688,20.120000
680.940199,20.120000
681.033684,20.160000
681.127141,20.280000
681.220571,20.600000
681.313975,20.840000
681.407351,21.000000
681.500700,21.480000
681.594023,21.240000
681.687318,21.040000
681.780587,21.320000
681.873828,21.480000
681.967042,21.200000
682.060230,21.400000
682.153390,21.560000
682.246524,21.240000
682.339630,20.960000
682.432710,20.320000
682.525762,19.920000
682.618788,19.600000
682.711786,19.680000
682.804757,19.480000
682.897702,19.960000
682.990619,20.280000
683.083510,20.120000
683.176373,19.760000
683.269210,20.000000
683.362019,19.880000
683.454801,19.760000
683.547557,20.360000
683.640285,20.240000
683.732986,19.720000
683.825661,20.120000
683.918308,20.960000
684.010928,20.160000
684.103522,20.200000
684.196088,20.400000
684.288627,20.240000
684.381139,19.440000
684.473624,19.400000
684.566082,20.040000
684.658514,20.200000
684.750918,19.880000
684.843295,20.280000
684.935645,20.880000
685.027968,20.640000
685.120264,20.680000
685.212533,20.560000
685.304774,20.360000
685.396989,20.040000
685.489177,20.080000
685.581338,20.240000
685.673471,20.600000
685.765578,20.920000
685.857658,20.920000
685.949710,20.760000
686.041736,20.640000
686.133734,20.720000
686.225706,20.400000
686.317650,21.120000
686.409567,21.640000
686.501458,22.440000
686.593321,23.400000
686.685157,24.920000
686.776966,25.560000
686.868748,26.600000
686.960503,27.040000
687.052231,27.640000
687.143932,27.960000
687.235606,28.400000
687.327252,28.560000
687.418872,29.200000
687.510465,28.360000
687.602030,28.160000
687.693569,28.240000
687.785080,27.680000
687.876564,27.080000
687.968021,27.200000
688.059452,26.640000
688.150855,25.960000
688.242231,26.040000
688.333580,24.960000
688.424901,24.160000
688.516196,23.600000
688.607464,22.840000
688.698704,21.680000
688.789918,21.760000
688.881104,21.320000
688.972264,20.720000
689.063396,20.480000
689.154501,20.440000
689.245579,19.800000
689.336630,19.720000
689.427654,19.440000
689.518651,18.480000
689.609620,18.240000
689.700563,18.240000
689.791478,18.360000
689.882367,18.640000
689.973228,19.600000
690.064062,19.280000
690.154869,19.440000
690.245649,19.480000
690.336402,19.480000
690.427128,19.360000
690.517826,20.280000
690.608498,21.200000
690.699142,21.760000
690.789759,21.840000
690.880350,21.680000
690.970913,20.640000
691.061449,19.440000
691.151957,19.240000
691.242439,18.920000
691.332894,18.840000
691.423321,19.040000
691.513721,19.640000
691.604095,19.360000
691.694441,19.720000
691.784760,19.920000
691.875051,20.760000
691.965316,21.360000
692.055554,22.000000
692.145764,22.960000
692.235947,24.880000
692.326104,27.640000
692.416233,31.840000
692.506334,38.280000
692.596409,45.400000
692.686457,52.760000
692.776477,58.200000
692.866471,60.840000
692.956437,60.200000
693.046376,58.120000
693.136288,53.880000
693.226172,49.760000
693.316030,47.600000
693.405860,45.920000
693.495664,45.400000
693.585440,46.320000
693.675189,48.640000
693.764911,51.120000
693.854605,57.400000
693.944273,64.640000
694.033913,73.800000
694.123526,82.360000
694.213112,88.720000
694.302671,90.200000
694.392203,86.880000
694.481707,78.400000
694.571185,67.640000
694.660635,57.000000
694.750058,47.200000
694.839454,39.560000
694.928822,34.120000
695.018164,30.120000
695.107478,27.600000
695.196765,25.160000
695.286025,23.760000
695.375258,22.800000
695.464464,21.560000
695.553642,20.400000
695.642793,20.000000
695.731918,19.160000
695.821014,18.960000
695.910084,19.280000
695.999127,19.120000
696.088142,18.720000
696.177130,18.880000
696.266091,18.320000
696.355025,17.680000
696.443931,17.280000
696.532811,16.960000
696.621663,16.560000
696.710488,16.120000
696.799286,16.400000
696.888056,16.240000
696.976799,16.120000
697.065516,15.680000
697.154205,15.760000
697.242866,15.480000
697.331501,15.400000
697.420108,15.760000
697.508688,16.200000
697.597241,16.400000
697.685767,17.000000
697.774265,16.920000
697.862737,16.200000
697.951181,15.720000
698.039598,15.560000
698.127987,14.720000
698.216350,14.600000
698.304685,14.880000
698.392993,14.960000
698.481274,15.160000
698.569527,15.760000
698.657753,16.040000
698.745953,16.320000
698.834124,16.360000
698.922269,16.160000
699.010386,15.680000
699.098477,15.640000
699.186539,15.120000
699.274575,15.280000
699.362584,14.920000
699.450565,14.840000
699.538519,14.640000
699.626445,14.840000
699.714345,14.400000
699.802217,14.440000
699.890062,14.240000
699.977880,14.360000
700.065671,14.400000
700.153434,14.880000
700.241170,14.960000
700.328879,15.360000
700.416560,15.240000
700.504214,15.080000
700.591841,15.200000
700.679441,15.240000
700.767014,15.360000
700.854559,15.320000
700.942077,15.520000
701.029568,14.960000
701.117031,14.960000
701.204467,14.400000
701.291876,14.480000
701.379258,14.720000
701.466612,14.960000
701.553939,14.960000
701.641239,15.240000
701.728512,15.360000
701.815757,15.240000
701.902975,15.280000
701.990166,15.560000
702.077330,15.400000
702.164466,15.000000
702.251575,14.880000
702.338657,14.840000
702.425711,14.840000
702.512738,15.120000
702.599738,15.120000
702.686710,15.360000
702.773656,15.720000
702.860574,15.640000
702.947464,15.840000
703.034328,16.160000
703.121164,16.200000
703.207973,16.040000
703.294754,16.840000
703.381509,16.720000
703.468235,16.840000
703.554935,17.000000
703.641607,17.280000
703.728253,16.800000
703.814870,17.520000
703.901461,18.440000
703.988024,18.720000
704.074560,18.880000
704.161068,19.520000
704.247549,19.320000
704.334003,18.440000
704.420430,18.320000
704.506829,18.040000
704.593201,18.160000
704.679546,18.200000
704.765863,19.240000
704.852153,19.760000
704.938416,20.960000
705.024652,21.520000
705.110860,22.480000
705.197040,23.120000
705.283194,23.920000
705.369320,24.680000
705.455419,25.560000
705.541490,26.800000
705.627534,27.320000
705.713551,28.160000
705.799541,29.000000
705.885503,29.880000
