#03_run03.txt
#Wed, Mar 15, 2023, 2:59 PM
#WL (nm), Int (cts)
674.996352,15.668333
675.091533,15.948333
675.186688,16.588333
675.281816,16.548333
675.376916,16.828333
675.471990,16.708333
675.567037,16.988333
675.662057,16.348333
675.757051,16.428333
675.852017,16.708333
675.946956,16.748333
676.041869,16.428333
676.136754,16.908333
676.231613,17.388333
676.326444,17.188333
676.421249,16.868333
676.516027,16.908333
676.610778,16.268333
676.705502,16.108333
676.800199,16.108333
676.894869,16.308333
676.989513,16.268333
677.084129,16.468333
677.178718,16.388333
677.273281,16.028333
677.367816,16.108333
677.462325,15.948333
677.556807,16.188333
677.651261,16.228333
677.745689,16.388333
677.840090,16.708333
677.934464,16.748333
678.028811,17.108333
678.123131,17.428333
678.217424,17.308333
678.311690,16.708333
678.405930,16.628333
678.500142,16.348333
678.594327,16.108333
678.688486,16.428333
678.782617,17.028333
678.876722,17.148333
678.970799,17.188333
679.064850,17.388333
679.158873,17.068333
679.252870,16.988333
679.346840,16.828333
679.440783,16.908333
679.534698,16.708333
679.628587,16.708333
679.722449,16.468333
679.816284,16.948333
679.910092,16.788333
680.003873,16.668333
680.097627,17.068333
680.191354,17.108333
680.285054,16.828333
680.378727,17.428333
680.472373,17.468333
680.565993,17.508333
680.659585,17.468333
680.753150,17.388333
680.846688,17.068333
680.940199,17.188333
681.033684,17.108333
681.127141,16.908333
681.220571,17.148333
681.313975,16.588333
681.407351,16.268333
681.500700,16.068333
681.594023,15.748333
681.687318,15.468333
681.780587,15.268333
681.873828,15.988333
681.967042,15.908333
682.060230,16.348333
682.153390,16.348333
682.246524,16.268333
682.339630,15.788333
682.432710,15.708333
682.525762,15.468333
682.618788,14.668333
682.711786,14.708333
682.804757,14.228333
682.897702,14.228333
682.990619,14.028333
683.083510,14.868333
683.176373,15.428333
683.269210,15.708333
683.362019,15.868333
683.454801,15.988333
683.547557,15.628333
683.640285,15.308333
683.732986,14.988333
683.825661,14.748333
683.918308,15.068333
684.010928,14.988333
684.103522,14.748333
684.196088,14.908333
684.288627,15.108333
684.381139,14.828333
684.473624,15.108333
684.566082,15.228333
684.658514,15.588333
684.750918,16.068333
684.843295,16.388333
684.935645,16.348333
685.027968,16.668333
685.120264,16.468333
685.212533,16.028333
685.304774,16.268333
685.396989,16.068333
685.489177,15.948333
685.581338,15.908333
685.673471,16.028333
685.765578,15.508333
685.857658,16.028333
685.949710,15.948333
686.041736,16.068333
686.133734,16.388333
686.225706,16.588333
686.317650,16.748333
686.409567,17.548333
686.501458,18.268333
686.593321,18.748333
686.685157,19.348333
686.776966,20.508333
686.868748,21.348333
686.960503,21.628333
687.052231,22.668333
687.143932,23.908333
687.235606,24.188333
687.327252,24.588333
687.418872,25.708333
687.510465,25.908333
687.602030,25.948333
687.693569,26.348333
687.785080,26.028333
687.876564,25.348333
687.968021,24.748333
688.059452,24.308333
688.150855,23.068333
688.242231,22.108333
688.333580,21.188333
688.424901,20.228333
688.516196,19.428333
688.607464,18.868333
688.698704,18.308333
688.789918,18.268333
688.881104,17.588333
688.972264,16.988333
689.063396,16.348333
689.154501,16.268333
689.245579,15.268333
689.336630,15.588333
689.427654,15.628333
689.518651,15.628333
689.609620,15.428333
689.700563,15.948333
689.791478,16.228333
689.882367,16.268333
689.973228,16.348333
690.064062,16.748333
690.154869,16.868333
690.245649,16.868333
690.336402,17.108333
690.427128,17.868333
690.517826,18.388333
690.608498,18.908333
690.699142,19.828333
690.789759,20.268333
690.880350,20.508333
690.970913,19.908333
691.061449,20.428333
691.151957,19.908333
691.242439,20.028333
691.332894,20.348333
691.423321,21.748333
691.513721,22.228333
691.604095,22.988333
691.694441,24.148333
691.784760,25.908333
691.875051,28.428333
691.965316,31.748333
692.055554,36.868333
692.145764,44.108333
692.235947,53.668333
692.326104,66.748333
692.416233,82.268333
692.506334,100.188333
692.596409,116.228333
692.686457,129.068333
692.776477,133.948333
692.866471,131.988333
692.956437,123.468333
693.046376,112.308333
693.136288,100.148333
693.226172,91.748333
693.316030,86.948333
693.405860,86.428333
693.495664,90.668333
693.585440,100.348333
693.675189,113.068333
693.764911,131.588333
693.854605,153.548333
693.944273,176.388333
694.033913,195.228333
694.123526,208.108333
694.213112,209.708333
694.302671,199.708333
694.392203,180.788333
694.481707,156.868333
694.571185,131.748333
694.660635,109.108333
694.750058,90.908333
694.839454,75.908333
694.928822,64.628333
695.018164,55.948333
695.107478,49.548333
695.196765,43.708333
695.286025,39.708333
695.375258,36.628333
695.464464,34.188333
695.553642,31.948333
695.642793,30.348333
695.731918,28.428333
695.821014,26.588333
695.910084,25.148333
695.999127,23.588333
696.088142,23.188333
696.177130,22.508333
696.266091,21.788333
696.355025,21.428333
696.443931,21.308333
696.532811,20.668333
696.621663,20.388333
696.710488,20.588333
696.799286,20.108333
696.888056,20.268333
696.976799,19.588333
697.065516,19.428333
697.154205,18.508333
697.242866,18.308333
697.331501,17.708333
697.420108,18.068333
697.508688,18.028333
697.597241,18.508333
697.685767,18.388333
697.774265,17.828333
697.862737,17.348333
697.951181,17.148333
698.039598,16.908333
698.127987,16.668333
698.216350,16.668333
698.304685,16.548333
698.392993,16.028333
698.481274,15.868333
698.569527,15.428333
698.657753,15.148333
698.745953,15.228333
698.834124,15.348333
698.922269,14.868333
699.010386,15.308333
699.098477,15.068333
699.186539,15.028333
699.274575,14.868333
699.362584,15.308333
699.450565,15.068333
699.538519,15.268333
699.626445,14.828333
699.714345,14.948333
699.802217,14.548333
699.890062,14.388333
699.977880,14.588333
700.065671,14.748333
700.153434,14.628333
700.241170,14.508333
700.328879,13.788333
700.416560,13.548333
700.504214,13.468333
700.591841,13.468333
700.679441,13.188333
700.767014,13.468333
700.854559,13.748333
700.942077,13.628333
701.029568,14.148333
701.117031,14.388333
701.204467,15.308333
701.291876,15.588333
701.379258,16.348333
701.466612,16.628333
701.553939,17.548333
701.641239,17.428333
701.728512,17.508333
701.815757,17.108333
701.902975,16.228333
701.990166,15.308333
702.077330,14.988333
702.164466,14.468333
702.251575,14.188333
702.338657,14.108333
702.425711,14.228333
702.512738,13.948333
702.599738,13.948333
702.686710,13.708333
702.773656,13.988333
702.860574,14.148333
702.947464,15.148333
703.034328,15.668333
703.121164,16.508333
703.207973,16.588333
703.294754,16.388333
703.381509,15.828333
703.468235,16.028333
703.554935,15.748333
703.641607,16.188333
703.728253,16.948333
703.814870,17.548333
703.901461,17.748333
703.988024,18.588333
704.074560,19.228333
704.161068,19.428333
704.247549,19.868333
704.334003,20.228333
704.420430,20.388333
704.506829,20.228333
704.593201,20.588333
704.679546,21.068333
704.765863,20.948333
704.852153,21.108333
704.938416,22.068333
705.024652,22.548333
705.110860,22.748333
705.197040,23.908333
705.283194,24.548333
705.369320,24.908333
705.455419,25.508333
705.541490,25.988333
705.627534,26.828333
705.713551,27.748333
705.799541,28.468333
705.885503,29.468333
705.971438,31.388333
706.057345,32.628333
706.143225,34.148333
706.229078,36.028333
706.314904,38.148333
706.400702,39.428333
706.486473,41.548333
706.572216,43.388333
706.657932,45.468333
706.743621,46.948333
706.829282,48.908333
706.914917,50.228333
707.000523,50.948333
707.086103,50.788333
707.171655,50.228333
707.257179,48.508333
707.342677,46.148333
707.428147,43.628333
707.513589,41.068333
707.599005,38.708333
707.684393,36.988333
707.769753,35.068333
707.855086,33.468333
707.940392,31.828333
708.025671,30.588333
708.110922,29.028333
708.196146,29.508333
708.281342,31.028333
708.366511,32.948333
708.451653,35.868333
708.536767,41.228333
708.621854,46.028333
708.706913,50.828333
708.791946,56.228333
708.876950,61.068333
708.961928,63.268333
709.046878,63.828333
709.131800,62.988333
709.216696,59.388333
709.301564,53.868333
709.386404,47.908333
709.471217,41.988333
709.556003,35.868333
709.640761,31.108333
709.725492,27.188333
709.810196,24.108333
709.894872,21.788333
709.979521,20.628333
710.064142,19.588333
710.148736,19.628333
710.233303,19.548333
710.317842,18.948333
710.402354,18.628333
710.486838,18.388333
710.571295,17.948333
710.655725,17.668333
710.740127,18.228333
710.824502,18.508333
710.908849,19.548333
710.993169,19.908333
711.077462,20.708333
711.161727,21.628333
711.245965,22.228333
711.330175,23.788333
711.414358,26.148333
711.498514,28.588333
711.582642,31.588333
711.666743,35.788333
711.750816,39.388333
711.834862,42.708333
711.918880,46.268333
712.002871,48.628333
712.086835,51.428333
712.170771,52.388333
712.254680,52.748333
712.338561,52.468333
712.422415,52.588333
712.506241,50.188333
712.590040,48.948333
712.673812,46.988333
712.757556,43.828333
712.841273,39.508333
712.924962,36.228333
713.008624,32.468333
713.092258,28.988333
713.175865,26.748333
713.259445,24.548333
713.342997,22.708333
713.426522,20.748333
713.510019,19.908333
713.593489,18.828333
713.676931,18.988333
713.760346,18.148333
713.843733,18.148333
713.927093,18.028333
714.010426,17.668333
714.093731,16.628333
714.177008,16.228333
714.260258,16.428333
714.343481,16.108333
714.426676,15.908333
714.509844,16.348333
714.592984,16.668333
714.676097,15.828333
714.759183,15.428333
714.842240,15.308333
714.925271,14.668333
715.008274,14.028333
715.091249,14.268333
715.174197,14.388333
715.257118,14.388333
715.340011,14.588333
715.422877,15.028333
715.505715,14.628333
715.588525,14.148333
715.671309,14.428333
715.754064,14.108333
715.836793,14.188333
715.919493,14.308333
716.002167,14.428333
716.084812,14.108333
716.167431,13.908333
716.250021,13.508333
716.332585,13.708333
716.415121,14.228333
716.497629,14.108333
716.580110,14.388333
716.662563,14.748333
716.744989,14.628333
716.827387,13.908333
716.909758,14.068333
716.992102,13.828333
717.074417,13.228333
717.156706,13.028333
717.238967,12.828333
717.321200,12.148333
717.403406,11.948333
717.485584,11.948333
717.567735,11.988333
717.649858,12.348333
717.731954,11.988333
717.814023,11.828333
717.896063,12.028333
717.978077,11.708333
718.060062,11.868333
718.142021,12.028333
718.223951,11.908333
718.305855,11.548333
718.387730,11.428333
718.469579,11.228333
718.551399,11.428333
718.633192,11.788333
718.714958,11.668333
718.796696,11.948333
718.878407,11.948333
718.960090,11.948333
719.041745,11.628333
719.123373,11.708333
719.204974,11.388333
719.286546,11.028333
719.368092,10.708333
719.449610,10.868333
719.531100,10.828333
719.612563,11.148333
719.693998,11.308333
719.775406,11.428333
719.856786,11.228333
719.938138,11.388333
720.019463,10.828333
720.100761,10.588333
720.182031,10.868333
720.263273,10.908333
720.344488,11.268333
720.425675,11.388333
720.506835,11.468333
720.587967,10.708333
720.669072,10.748333
720.750149,10.068333
720.831199,10.388333
720.912220,10.068333
720.993215,10.468333
721.074182,10.388333
721.155121,10.508333
721.236033,10.188333
721.316917,10.308333
721.397773,10.468333
721.478602,10.868333
721.559404,10.788333
721.640178,10.468333
721.720924,10.348333
721.801643,10.028333
721.882334,9.628333
721.962998,9.388333
722.043634,9.548333
722.124242,9.268333
722.204823,8.708333
722.285376,8.548333
722.365902,8.308333
722.446400,8.028333
