#P I Flux Inorm
171 10234 0 0
172 9899 0 0
173 9561 0 0
174 9957 0 0
175 9228 0 0
176 9491 0 0
177 9129 0 0
178 9146 0 0
179 8789 0 0
180 8828 0 0
181 8661 0 0
182 8487 0 0
183 8389 0 0
184 8120 0 0
185 8288 0 0
186 8015 0 0
187 8059 0 0
188 7798 0 0
189 7797 0 0
190 7675 0 0
191 7616 0 0
192 7230 0 0
193 7349 0 0
194 7347 0 0
195 7306 0 0
196 7081 0 0
197 7061 0 0
198 6933 0 0
199 6856 0 0
200 6767 0 0
201 6718 0 0
202 6644 0 0
203 6461 0 0
204 6699 0 0
205 6388 0 0
206 6362 0 0
207 6194 0 0
208 6211 0 0
209 6048 0 0
210 6261 0 0
211 6012 0 0
212 6055 0 0
213 5894 0 0
214 5906 0 0
215 5605 0 0
216 5688 0 0
217 5554 0 0
218 5461 0 0
219 5558 0 0
220 5514 0 0
221 5440 0 0
222 5345 0 0
223 5255 0 0
224 5043 0 0
225 5237 0 0
226 4989 0 0
227 5127 0 0
228 5059 0 0
229 4985 0 0
230 4830 0 0
231 4733 0 0
232 4690 0 0
233 4732 0 0
234 4583 0 0
235 4677 0 0
236 4741 0 0
237 4531 0 0
238 4631 0 0
239 4433 0 0
240 4552 0 0
241 4272 0 0
242 4522 0 0
243 4343 0 0
244 4350 0 0
245 4417 0 0
246 4252 0 0
247 4288 0 0
248 4236 0 0
249 4260 0 0
250 4118 0 0
251 4083 0 0
252 4088 0 0
253 4068 0 0
254 3916 0 0
255 4065 0 0
256 3890 0 0
257 4050 0 0
258 3893 0 0
259 3966 0 0
260 3906 0 0
261 3924 0 0
262 3930 0 0
263 4030 0 0
264 3789 0 0
265 3686 0 0
266 3866 0 0
267 3661 0 0
268 3744 0 0
269 3613 0 0
270 3553 0 0
271 3631 0 0
272 3742 0 0
273 3491 0 0
274 3550 0 0
275 3550 0 0
276 3583 0 0
277 3598 0 0
278 3596 0 0
279 3479 0 0
280 3523 0 0
281 3558 0 0
282 3451 0 0
283 3434 0 0
284 3397 0 0
285 3427 0 0
286 3421 0 0
287 3387 0 0
288 3249 0 0
289 3285 0 0
290 3314 0 0
291 3332 0 0
292 3316 0 0
293 3294 0 0
294 3247 0 0
295 3216 0 0
296 3285 0 0
297 3201 0 0
298 3290 0 0
299 3085 0 0
300 3210 0 0
301 3120 0 0
302 3140 0 0
303 3204 0 0
304 3179 0 0
305 3166 0 0
306 3242 0 0
307 3150 0 0
308 3101 0 0
309 3129 0 0
310 3021 0 0
311 2970 0 0
312 2917 0 0
313 2957 0 0
314 2919 0 0
315 2960 0 0
316 2972 0 0
317 2953 0 0
318 2857 0 0
319 2907 0 0
320 2854 0 0
321 2965 0 0
322 2952 0 0
323 2882 0 0
324 2916 0 0
325 2863 0 0
326 2798 0 0
327 2725 0 0
328 2823 0 0
329 2887 0 0
330 2856 0 0
331 2859 0 0
332 2857 0 0
333 2801 0 0
334 2842 0 0
335 2817 0 0
336 2806 0 0
337 2835 0 0
338 2892 0 0
339 2834 0 0
340 2773 0 0
341 2807 0 0
342 2813 0 0
343 2693 0 0
344 2650 0 0
345 2698 0 0
346 2714 0 0
347 2672 0 0
348 2569 0 0
349 2660 0 0
350 2582 0 0
351 2618 0 0
352 2539 0 0
353 2622 0 0
354 2528 0 0
355 2609 0 0
356 2507 0 0
357 2570 0 0
358 2615 0 0
359 2488 0 0
360 2587 0 0
361 2601 0 0
362 2512 0 0
363 2496 0 0
364 2556 0 0
365 2493 0 0
366 2483 0 0
367 2452 0 0
368 2521 0 0
369 2483 0 0
370 2353 0 0
371 2502 0 0
372 2416 0 0
373 2449 0 0
374 2390 0 0
375 2467 0 0
376 2291 0 0
377 2406 0 0
378 2350 0 0
379 2480 0 0
380 2423 0 0
381 2429 0 0
382 2398 0 0
383 2443 0 0
384 2520 0 0
385 2423 0 0
386 2459 0 0
387 2391 0 0
388 2354 0 0
389 2378 0 0
390 2384 0 0
391 2301 0 0
392 2316 0 0
393 2260 0 0
394 2258 0 0
395 2292 0 0
396 2254 0 0
397 2256 0 0
398 2242 0 0
399 2215 0 0
400 2243 0 0
401 2277 0 0
402 2296 0 0
403 2234 0 0
404 2251 0 0
405 2227 0 0
406 2135 0 0
407 2178 0 0
408 2151 0 0
409 2250 0 0
410 2071 0 0
411 2208 0 0
412 2189 0 0
413 2063 0 0
414 2225 0 0
415 2141 0 0
416 2178 0 0
417 2084 0 0
418 2151 0 0
419 2199 0 0
420 2213 0 0
421 2203 0 0
422 2132 0 0
423 2132 0 0
424 2102 0 0
425 2127 0 0
426 2107 0 0
427 2094 0 0
428 2147 0 0
429 2052 0 0
430 2011 0 0
431 1978 0 0
432 2019 0 0
433 1966 0 0
434 2055 0 0
435 1978 0 0
436 2056 0 0
437 2041 0 0
438 2033 0 0
439 2088 0 0
440 1957 0 0
441 2057 0 0
442 2063 0 0
443 2107 0 0
444 2059 0 0
445 2088 0 0
446 1993 0 0
447 1994 0 0
448 2003 0 0
449 2011 0 0
450 2033 0 0
451 1958 0 0
452 2007 0 0
453 1966 0 0
454 2028 0 0
455 1984 0 0
456 1936 0 0
457 1965 0 0
458 1907 0 0
459 1925 0 0
460 1830 0 0
461 1856 0 0
462 1941 0 0
463 1869 0 0
464 1861 0 0
465 1866 0 0
466 1799 0 0
467 1818 0 0
468 1823 0 0
469 1952 0 0
470 1891 0 0
471 1876 0 0
472 1820 0 0
473 1870 0 0
474 1809 0 0
475 1852 0 0
476 1824 0 0
477 1804 0 0
478 1766 0 0
479 1813 0 0
480 1837 0 0
481 1793 0 0
482 1852 0 0
483 1842 0 0
484 1841 0 0
485 1897 0 0
486 1882 0 0
487 1824 0 0
488 1830 0 0
489 1819 0 0
490 1730 0 0
491 1729 0 0
492 1777 0 0
493 1811 0 0
494 1812 0 0
495 1726 0 0
496 1742 0 0
497 1777 0 0
498 1767 0 0
499 1791 0 0
500 1693 0 0
501 1833 0 0
502 1777 0 0
503 1782 0 0
504 1811 0 0
505 1730 0 0
506 1691 0 0
507 1818 0 0
508 1794 0 0
509 1726 0 0
510 1758 0 0
511 1778 0 0
512 1724 0 0
513 1693 0 0
514 1738 0 0
515 1732 0 0
516 1750 0 0
517 1711 0 0
518 1739 0 0
519 1683 0 0
520 1788 0 0
521 1757 0 0
522 1789 0 0
523 1784 0 0
524 1759 0 0
525 1759 0 0
526 1706 0 0
527 1708 0 0
528 1710 0 0
529 1699 0 0
530 1656 0 0
531 1678 0 0
532 1680 0 0
533 1671 0 0
534 1653 0 0
535 1619 0 0
536 1648 0 0
537 1678 0 0
538 1646 0 0
539 1644 0 0
540 1599 0 0
541 1642 0 0
542 1632 0 0
543 1639 0 0
544 1701 0 0
545 1653 0 0
546 1658 0 0
547 1736 0 0
548 1557 0 0
549 1662 0 0
550 1673 0 0
551 1684 0 0
552 1600 0 0
553 1655 0 0
554 1643 0 0
555 1627 0 0
556 1615 0 0
557 1607 0 0
558 1627 0 0
559 1627 0 0
560 1639 0 0
561 1635 0 0
562 1559 0 0
563 1606 0 0
564 1570 0 0
565 1587 0 0
566 1493 0 0
567 1510 0 0
568 1582 0 0
569 1473 0 0
570 1533 0 0
571 1603 0 0
572 1518 0 0
573 1515 0 0
574 1498 0 0
575 1475 0 0
576 1485 0 0
577 1590 0 0
578 1583 0 0
579 1546 0 0
580 1535 0 0
581 1515 0 0
582 1483 0 0
583 1466 0 0
584 1532 0 0
585 1536 0 0
586 1484 0 0
587 1481 0 0
588 1486 0 0
589 1477 0 0
590 1505 0 0
591 1456 0 0
592 1497 0 0
593 1494 0 0
594 1492 0 0
595 1500 0 0
596 1378 0 0
597 1419 0 0
598 1400 0 0
599 1429 0 0
600 1514 0 0
601 1467 0 0
602 1391 0 0
603 1492 0 0
604 1440 0 0
605 1454 0 0
606 1498 0 0
607 1367 0 0
608 1450 0 0
609 1436 0 0
610 1440 0 0
611 1375 0 0
612 1359 0 0
613 1369 0 0
614 1388 0 0
615 1408 0 0
616 1318 0 0
617 1413 0 0
618 1343 0 0
619 1375 0 0
620 1370 0 0
621 1336 0 0
622 1330 0 0
623 1324 0 0
624 1331 0 0
625 1320 0 0
626 1355 0 0
627 1363 0 0
628 1349 0 0
629 1311 0 0
630 1363 0 0
631 1327 0 0
632 1372 0 0
633 1445 0 0
634 1372 0 0
635 1355 0 0
636 1399 0 0
637 1362 0 0
638 1286 0 0
639 1259 0 0
640 1340 0 0
641 1345 0 0
642 1293 0 0
643 1295 0 0
644 1358 0 0
645 1319 0 0
646 1344 0 0
647 1295 0 0
648 1297 0 0
649 1278 0 0
650 1301 0 0
651 1274 0 0
652 1335 0 0
653 1283 0 0
654 1335 0 0
655 1289 0 0
656 1271 0 0
657 1255 0 0
658 1334 0 0
659 1317 0 0
660 1274 0 0
661 1334 0 0
662 1261 0 0
663 1371 0 0
664 1301 0 0
665 1278 0 0
666 1259 0 0
667 1288 0 0
668 1285 0 0
669 1311 0 0
670 1272 0 0
671 1282 0 0
672 1237 0 0
673 1258 0 0
674 1266 0 0
675 1277 0 0
676 1283 0 0
677 1275 0 0
678 1226 0 0
679 1211 0 0
680 1332 0 0
681 1322 0 0
682 1260 0 0
683 1220 0 0
684 1278 0 0
685 1247 0 0
686 1270 0 0
687 1243 0 0
688 1292 0 0
689 1183 0 0
690 1174 0 0
691 1289 0 0
692 1235 0 0
693 1224 0 0
694 1240 0 0
695 1289 0 0
696 1227 0 0
697 1236 0 0
698 1292 0 0
699 1217 0 0
700 1227 0 0
701 1290 0 0
702 1279 0 0
703 1269 0 0
704 1267 0 0
705 1299 0 0
706 1288 0 0
707 1225 0 0
708 1309 0 0
709 1265 0 0
710 1282 0 0
711 1230 0 0
712 1316 0 0
713 1242 0 0
714 1228 0 0
715 1257 0 0
716 1229 0 0
717 1235 0 0
718 1273 0 0
719 1196 0 0
720 1248 0 0
721 1276 0 0
722 1219 0 0
723 1220 0 0
724 1261 0 0
725 1194 0 0
726 1176 0 0
727 1215 0 0
728 1282 0 0
729 1190 0 0
730 1319 0 0
731 1256 0 0
732 1222 0 0
733 1237 0 0
734 1231 0 0
735 1224 0 0
736 1194 0 0
737 1208 0 0
738 1265 0 0
739 1287 0 0
740 1210 0 0
741 1187 0 0
742 1138 0 0
743 1182 0 0
744 1198 0 0
745 1190 0 0
746 1183 0 0
747 1242 0 0
748 1209 0 0
749 1239 0 0
750 1321 0 0
751 1267 0 0
752 1217 0 0
753 1136 0 0
754 1164 0 0
755 1225 0 0
756 1199 0 0
757 1189 0 0
758 1301 0 0
759 1214 0 0
760 1193 0 0
761 1222 0 0
762 1158 0 0
763 1197 0 0
764 1232 0 0
765 1214 0 0
766 1162 0 0
767 1153 0 0
768 1116 0 0
769 1252 0 0
770 1198 0 0
771 1265 0 0
772 1244 0 0
773 1220 0 0
774 1269 0 0
775 1184 0 0
776 1208 0 0
777 1232 0 0
778 1268 0 0
779 1227 0 0
780 1244 0 0
781 1209 0 0
782 1231 0 0
783 1267 0 0
784 1128 0 0
785 1215 0 0
786 1275 0 0
787 1247 0 0
788 1265 0 0
789 1221 0 0
790 1254 0 0
791 1164 0 0
792 1242 0 0
793 1158 0 0
794 1226 0 0
795 1219 0 0
796 1181 0 0
797 1256 0 0
798 1248 0 0
799 1239 0 0
800 1253 0 0
801 1160 0 0
802 1156 0 0
803 1203 0 0
804 1201 0 0
805 1222 0 0
806 1196 0 0
807 1212 0 0
808 1212 0 0
809 1156 0 0
810 1211 0 0
811 1156 0 0
812 1217 0 0
813 1253 0 0
814 1167 0 0
815 1112 0 0
816 1191 0 0
817 1216 0 0
818 1215 0 0
819 1255 0 0
820 1173 0 0
821 1214 0 0
822 1189 0 0
823 1213 0 0
824 1159 0 0
825 1221 0 0
826 1231 0 0
827 1199 0 0
828 1166 0 0
829 1194 0 0
830 1202 0 0
831 1233 0 0
832 1216 0 0
833 1219 0 0
834 1200 0 0
835 1163 0 0
836 1183 0 0
837 1157 0 0
838 1155 0 0
839 1142 0 0
840 1155 0 0
841 1217 0 0
842 1182 0 0
843 1207 0 0
844 1137 0 0
845 1218 0 0
846 1190 0 0
847 1173 0 0
848 1165 0 0
849 1192 0 0
850 1196 0 0
851 1170 0 0
852 1173 0 0
853 1193 0 0
854 1241 0 0
855 1237 0 0
856 1131 0 0
857 1224 0 0
858 1188 0 0
859 1182 0 0
860 1160 0 0
861 1207 0 0
862 1190 0 0
863 1244 0 0
864 1185 0 0
865 1176 0 0
866 1210 0 0
867 1182 0 0
868 1173 0 0
869 1169 0 0
870 1100 0 0
871 1231 0 0
872 1181 0 0
873 1177 0 0
874 1235 0 0
875 1178 0 0
876 1207 0 0
877 1159 0 0
878 1221 0 0
879 1184 0 0
880 1203 0 0
881 1161 0 0
882 1157 0 0
883 1229 0 0
884 1232 0 0
885 1194 0 0
886 1168 0 0
887 1210 0 0
888 1164 0 0
889 1188 0 0
890 1186 0 0
891 1172 0 0
892 1230 0 0
893 1184 0 0
894 1260 0 0
895 1136 0 0
896 1190 0 0
897 1207 0 0
898 1257 0 0
899 1211 0 0
900 1282 0 0
901 1181 0 0
902 1267 0 0
903 1253 0 0
904 1150 0 0
905 1178 0 0
906 1203 0 0
907 1274 0 0
908 1149 0 0
909 1180 0 0
910 1167 0 0
911 1215 0 0
912 1222 0 0
913 1220 0 0
914 1236 0 0
915 1202 0 0
916 1285 0 0
917 1185 0 0
918 1190 0 0
919 1205 0 0
920 1107 0 0
921 1169 0 0
922 1187 0 0
923 1175 0 0
924 1205 0 0
925 1226 0 0
926 1141 0 0
927 1172 0 0
928 1146 0 0
929 1185 0 0
930 1261 0 0
931 1260 0 0
932 1176 0 0
933 1212 0 0
934 1223 0 0
935 1246 0 0
936 1202 0 0
937 1228 0 0
938 1234 0 0
939 1138 0 0
940 1141 0 0
941 1202 0 0
942 1225 0 0
943 1196 0 0
944 1183 0 0
945 1160 0 0
946 1237 0 0
947 1157 0 0
948 1207 0 0
949 1229 0 0
950 1177 0 0
951 1162 0 0
952 1220 0 0
953 1113 0 0
954 1161 0 0
955 1250 0 0
956 1297 0 0
957 1186 0 0
958 1224 0 0
959 1114 0 0
960 1166 0 0
961 1138 0 0
962 1192 0 0
963 1198 0 0
964 1226 0 0
965 1359 0 0
966 1219 0 0
967 1238 0 0
968 1216 0 0
969 1215 0 0
970 1165 0 0
971 1177 0 0
972 1137 0 0
973 1251 0 0
974 1258 0 0
975 1236 0 0
976 1216 0 0
977 1169 0 0
978 1269 0 0
979 1191 0 0
980 1156 0 0
981 1131 0 0
982 1190 0 0
983 1269 0 0
984 1204 0 0
985 1206 0 0
986 1281 0 0
987 1171 0 0
988 1188 0 0
989 1236 0 0
990 1205 0 0
991 1229 0 0
992 1164 0 0
993 1158 0 0
994 1225 0 0
995 1196 0 0
996 1220 0 0
997 1146 0 0
998 1226 0 0
999 1234 0 0
1000 1156 0 0
1001 1231 0 0
1002 1214 0 0
1003 1168 0 0
1004 1195 0 0
1005 1225 0 0
1006 1237 0 0
1007 1170 0 0
1008 1176 0 0
1009 1240 0 0
1010 1195 0 0
1011 1246 0 0
1012 1188 0 0
1013 1184 0 0
1014 1175 0 0
1015 1166 0 0
1016 1192 0 0
1017 1126 0 0
1018 1227 0 0
1019 1173 0 0
1020 1248 0 0
1021 1237 0 0
1022 1165 0 0
1023 1215 0 0
1024 1250 0 0
1025 1211 0 0
1026 1232 0 0
1027 1213 0 0
1028 1265 0 0
1029 1115 0 0
1030 1268 0 0
1031 1221 0 0
1032 1210 0 0
1033 1242 0 0
1034 1141 0 0
1035 1120 0 0
1036 1175 0 0
1037 1193 0 0
1038 1189 0 0
1039 1192 0 0
1040 1198 0 0
1041 1190 0 0
1042 1183 0 0
1043 1161 0 0
1044 1207 0 0
1045 1165 0 0
1046 1248 0 0
1047 1202 0 0
1048 1167 0 0
1049 1165 0 0
1050 1167 0 0
1051 1203 0 0
1052 1139 0 0
1053 1247 0 0
1054 1216 0 0
1055 1189 0 0
1056 1190 0 0
1057 1223 0 0
1058 1183 0 0
1059 1173 0 0
1060 1190 0 0
1061 1263 0 0
1062 1225 0 0
1063 1225 0 0
1064 1232 0 0
1065 1214 0 0
1066 1195 0 0
1067 1191 0 0
1068 1199 0 0
1069 1211 0 0
1070 1247 0 0
1071 1235 0 0
1072 1167 0 0
1073 1225 0 0
1074 1236 0 0
1075 1212 0 0
1076 1190 0 0
1077 1175 0 0
1078 1181 0 0
1079 1173 0 0
1080 1178 0 0
1081 1147 0 0
1082 1188 0 0
1083 1202 0 0
1084 1244 0 0
1085 1191 0 0
1086 1205 0 0
1087 1207 0 0
1088 1157 0 0
1089 1252 0 0
1090 1216 0 0
1091 1232 0 0
1092 1193 0 0
1093 1219 0 0
1094 1207 0 0
1095 1195 0 0
1096 1234 0 0
1097 1167 0 0
1098 1158 0 0
1099 1241 0 0
