#P I Flux Inorm
176 10020 0 0
177 9773 0 0
178 9505 0 0
179 9401 0 0
180 9430 0 0
181 9221 0 0
182 9273 0 0
183 9067 0 0
184 8864 0 0
185 8712 0 0
186 8702 0 0
187 8763 0 0
188 8507 0 0
189 8454 0 0
190 8239 0 0
191 8248 0 0
192 7957 0 0
193 8254 0 0
194 8045 0 0
195 8172 0 0
196 7860 0 0
197 7689 0 0
198 7790 0 0
199 7509 0 0
200 7488 0 0
201 7382 0 0
202 7137 0 0
203 7340 0 0
204 7108 0 0
205 6925 0 0
206 6983 0 0
207 6949 0 0
208 6877 0 0
209 6738 0 0
210 6800 0 0
211 6609 0 0
212 6539 0 0
213 6300 0 0
214 6248 0 0
215 6175 0 0
216 6258 0 0
217 6173 0 0
218 6077 0 0
219 5865 0 0
220 5742 0 0
221 5762 0 0
222 5733 0 0
223 5608 0 0
224 5506 0 0
225 5396 0 0
226 5367 0 0
227 5301 0 0
228 5368 0 0
229 5148 0 0
230 5126 0 0
231 4986 0 0
232 5130 0 0
233 5040 0 0
234 5098 0 0
235 4995 0 0
236 4905 0 0
237 5001 0 0
238 4967 0 0
239 4814 0 0
240 4791 0 0
241 4761 0 0
242 4637 0 0
243 4608 0 0
244 4567 0 0
245 4602 0 0
246 4593 0 0
247 4476 0 0
248 4465 0 0
249 4326 0 0
250 4297 0 0
251 4374 0 0
252 4415 0 0
253 4294 0 0
254 4206 0 0
255 4300 0 0
256 4272 0 0
257 4297 0 0
258 4074 0 0
259 4025 0 0
260 3904 0 0
261 3972 0 0
262 3883 0 0
263 3885 0 0
264 3781 0 0
265 3844 0 0
266 3759 0 0
267 3724 0 0
268 3739 0 0
269 3771 0 0
270 3678 0 0
271 3670 0 0
272 3609 0 0
273 3558 0 0
274 3482 0 0
275 3472 0 0
276 3458 0 0
277 3498 0 0
278 3561 0 0
279 3512 0 0
280 3479 0 0
281 3513 0 0
282 3326 0 0
283 3422 0 0
284 3392 0 0
285 3455 0 0
286 3326 0 0
287 3276 0 0
288 3255 0 0
289 3217 0 0
290 3273 0 0
291 3331 0 0
292 3213 0 0
293 3209 0 0
294 3237 0 0
295 3038 0 0
296 3322 0 0
297 3165 0 0
298 3098 0 0
299 3212 0 0
300 3180 0 0
301 3193 0 0
302 3161 0 0
303 3205 0 0
304 3170 0 0
305 3133 0 0
306 3130 0 0
307 3044 0 0
308 3020 0 0
309 3101 0 0
310 3102 0 0
311 2898 0 0
312 2962 0 0
313 2956 0 0
314 2883 0 0
315 2865 0 0
316 2818 0 0
317 3051 0 0
318 3015 0 0
319 2811 0 0
320 2892 0 0
321 2953 0 0
322 2881 0 0
323 2849 0 0
324 2859 0 0
325 2929 0 0
326 2868 0 0
327 2921 0 0
328 2759 0 0
329 2846 0 0
330 2815 0 0
331 2892 0 0
332 2924 0 0
333 2881 0 0
334 2802 0 0
335 2882 0 0
336 2862 0 0
337 2832 0 0
338 2892 0 0
339 2777 0 0
340 2666 0 0
341 2594 0 0
342 2710 0 0
343 2719 0 0
344 2694 0 0
345 2573 0 0
346 2725 0 0
347 2585 0 0
348 2690 0 0
349 2612 0 0
350 2630 0 0
351 2650 0 0
352 2613 0 0
353 2637 0 0
354 2602 0 0
355 2603 0 0
356 2572 0 0
357 2567 0 0
358 2510 0 0
359 2541 0 0
360 2471 0 0
361 2483 0 0
362 2453 0 0
363 2482 0 0
364 2453 0 0
365 2484 0 0
366 2442 0 0
367 2486 0 0
368 2349 0 0
369 2479 0 0
370 2411 0 0
371 2408 0 0
372 2442 0 0
373 2406 0 0
374 2364 0 0
375 2359 0 0
376 2347 0 0
377 2385 0 0
378 2430 0 0
379 2281 0 0
380 2510 0 0
381 2414 0 0
382 2279 0 0
383 2332 0 0
384 2395 0 0
385 2305 0 0
386 2365 0 0
387 2333 0 0
388 2279 0 0
389 2330 0 0
390 2327 0 0
391 2287 0 0
392 2285 0 0
393 2207 0 0
394 2317 0 0
395 2208 0 0
396 2229 0 0
397 2195 0 0
398 2260 0 0
399 2106 0 0
400 2239 0 0
401 2123 0 0
402 2157 0 0
403 2104 0 0
404 2173 0 0
405 2134 0 0
406 2152 0 0
407 2233 0 0
408 2181 0 0
409 2119 0 0
410 2031 0 0
411 2085 0 0
412 2071 0 0
413 2107 0 0
414 2030 0 0
415 2195 0 0
416 2136 0 0
417 2139 0 0
418 2025 0 0
419 2008 0 0
420 2150 0 0
421 2082 0 0
422 2061 0 0
423 1986 0 0
424 2083 0 0
425 1968 0 0
426 1952 0 0
427 1991 0 0
428 1970 0 0
429 1949 0 0
430 2072 0 0
431 2028 0 0
432 2024 0 0
433 1970 0 0
434 1944 0 0
435 2005 0 0
436 2017 0 0
437 2020 0 0
438 2038 0 0
439 2065 0 0
440 2047 0 0
441 1947 0 0
442 2036 0 0
443 2039 0 0
444 1991 0 0
445 2003 0 0
446 1949 0 0
447 1947 0 0
448 1921 0 0
449 1912 0 0
450 1948 0 0
451 1899 0 0
452 1907 0 0
453 1834 0 0
454 1821 0 0
455 1843 0 0
456 1900 0 0
457 1865 0 0
458 1866 0 0
459 1778 0 0
460 1774 0 0
461 1853 0 0
462 1800 0 0
463 1783 0 0
464 1836 0 0
465 1830 0 0
466 1810 0 0
467 1787 0 0
468 1774 0 0
469 1754 0 0
470 1821 0 0
471 1714 0 0
472 1741 0 0
473 1781 0 0
474 1682 0 0
475 1727 0 0
476 1754 0 0
477 1760 0 0
478 1736 0 0
479 1738 0 0
480 1694 0 0
481 1757 0 0
482 1750 0 0
483 1742 0 0
484 1779 0 0
485 1750 0 0
486 1791 0 0
487 1773 0 0
488 1733 0 0
489 1727 0 0
490 1704 0 0
491 1797 0 0
492 1741 0 0
493 1706 0 0
494 1694 0 0
495 1703 0 0
496 1664 0 0
497 1719 0 0
498 1736 0 0
499 1691 0 0
500 1716 0 0
501 1753 0 0
502 1710 0 0
503 1672 0 0
504 1664 0 0
505 1707 0 0
506 1742 0 0
507 1790 0 0
508 1684 0 0
509 1742 0 0
510 1661 0 0
511 1727 0 0
512 1663 0 0
513 1688 0 0
514 1736 0 0
515 1683 0 0
516 1699 0 0
517 1654 0 0
518 1637 0 0
519 1722 0 0
520 1665 0 0
521 1682 0 0
522 1678 0 0
523 1634 0 0
524 1616 0 0
525 1634 0 0
526 1671 0 0
527 1644 0 0
528 1608 0 0
529 1586 0 0
530 1659 0 0
531 1626 0 0
532 1648 0 0
533 1618 0 0
534 1634 0 0
535 1638 0 0
536 1613 0 0
537 1584 0 0
538 1684 0 0
539 1611 0 0
540 1564 0 0
541 1553 0 0
542 1601 0 0
543 1532 0 0
544 1579 0 0
545 1510 0 0
546 1541 0 0
547 1603 0 0
548 1494 0 0
549 1614 0 0
550 1562 0 0
551 1558 0 0
552 1517 0 0
553 1481 0 0
554 1502 0 0
555 1523 0 0
556 1564 0 0
557 1549 0 0
558 1589 0 0
559 1524 0 0
560 1528 0 0
561 1574 0 0
562 1582 0 0
563 1569 0 0
564 1559 0 0
565 1491 0 0
566 1442 0 0
567 1557 0 0
568 1561 0 0
569 1506 0 0
570 1478 0 0
571 1536 0 0
572 1472 0 0
573 1493 0 0
574 1506 0 0
575 1529 0 0
576 1476 0 0
577 1476 0 0
578 1561 0 0
579 1463 0 0
580 1559 0 0
581 1549 0 0
582 1501 0 0
583 1472 0 0
584 1426 0 0
585 1470 0 0
586 1476 0 0
587 1494 0 0
588 1461 0 0
589 1531 0 0
590 1420 0 0
591 1469 0 0
592 1477 0 0
593 1428 0 0
594 1440 0 0
595 1441 0 0
596 1370 0 0
597 1412 0 0
598 1489 0 0
599 1459 0 0
600 1423 0 0
601 1338 0 0
602 1423 0 0
603 1357 0 0
604 1418 0 0
605 1429 0 0
606 1476 0 0
607 1427 0 0
608 1386 0 0
609 1420 0 0
610 1387 0 0
611 1435 0 0
612 1396 0 0
613 1312 0 0
614 1328 0 0
615 1372 0 0
616 1325 0 0
617 1348 0 0
618 1342 0 0
619 1374 0 0
620 1391 0 0
621 1397 0 0
622 1382 0 0
623 1355 0 0
624 1339 0 0
625 1345 0 0
626 1278 0 0
627 1410 0 0
628 1372 0 0
629 1427 0 0
630 1379 0 0
631 1343 0 0
632 1352 0 0
633 1295 0 0
634 1373 0 0
635 1335 0 0
636 1322 0 0
637 1377 0 0
638 1275 0 0
639 1302 0 0
640 1331 0 0
641 1319 0 0
642 1321 0 0
643 1270 0 0
644 1285 0 0
645 1271 0 0
646 1366 0 0
647 1300 0 0
648 1293 0 0
649 1381 0 0
650 1352 0 0
651 1267 0 0
652 1226 0 0
653 1309 0 0
654 1310 0 0
655 1297 0 0
656 1242 0 0
657 1295 0 0
658 1242 0 0
659 1271 0 0
660 1338 0 0
661 1253 0 0
662 1309 0 0
663 1311 0 0
664 1283 0 0
665 1354 0 0
666 1255 0 0
667 1328 0 0
668 1280 0 0
669 1283 0 0
670 1359 0 0
671 1306 0 0
672 1283 0 0
673 1321 0 0
674 1328 0 0
675 1302 0 0
676 1274 0 0
677 1249 0 0
678 1288 0 0
679 1285 0 0
680 1251 0 0
681 1271 0 0
682 1221 0 0
683 1286 0 0
684 1211 0 0
685 1238 0 0
686 1299 0 0
687 1246 0 0
688 1250 0 0
689 1236 0 0
690 1272 0 0
691 1250 0 0
692 1276 0 0
693 1260 0 0
694 1197 0 0
695 1189 0 0
696 1211 0 0
697 1243 0 0
698 1190 0 0
699 1196 0 0
700 1205 0 0
701 1262 0 0
702 1239 0 0
703 1292 0 0
704 1210 0 0
705 1265 0 0
706 1223 0 0
707 1267 0 0
708 1245 0 0
709 1243 0 0
710 1253 0 0
711 1245 0 0
712 1268 0 0
713 1280 0 0
714 1232 0 0
715 1235 0 0
716 1265 0 0
717 1235 0 0
718 1294 0 0
719 1229 0 0
720 1222 0 0
721 1218 0 0
722 1241 0 0
723 1236 0 0
724 1233 0 0
725 1184 0 0
726 1271 0 0
727 1246 0 0
728 1185 0 0
729 1219 0 0
730 1293 0 0
731 1264 0 0
732 1214 0 0
733 1215 0 0
734 1223 0 0
735 1248 0 0
736 1245 0 0
737 1238 0 0
738 1204 0 0
739 1187 0 0
740 1174 0 0
741 1221 0 0
742 1225 0 0
743 1229 0 0
744 1221 0 0
745 1156 0 0
746 1202 0 0
747 1257 0 0
748 1170 0 0
749 1246 0 0
750 1221 0 0
751 1249 0 0
752 1218 0 0
753 1242 0 0
754 1186 0 0
755 1248 0 0
756 1227 0 0
757 1212 0 0
758 1199 0 0
759 1235 0 0
760 1269 0 0
761 1287 0 0
762 1203 0 0
763 1217 0 0
764 1202 0 0
765 1196 0 0
766 1233 0 0
767 1215 0 0
768 1235 0 0
769 1180 0 0
770 1199 0 0
771 1153 0 0
772 1221 0 0
773 1186 0 0
774 1217 0 0
775 1192 0 0
776 1236 0 0
777 1207 0 0
778 1202 0 0
779 1229 0 0
780 1293 0 0
781 1289 0 0
782 1185 0 0
783 1223 0 0
784 1230 0 0
785 1279 0 0
786 1277 0 0
787 1269 0 0
788 1195 0 0
789 1237 0 0
790 1191 0 0
791 1279 0 0
792 1305 0 0
793 1218 0 0
794 1235 0 0
795 1207 0 0
796 1227 0 0
797 1205 0 0
798 1191 0 0
799 1198 0 0
800 1217 0 0
801 1267 0 0
802 1231 0 0
803 1213 0 0
804 1217 0 0
805 1233 0 0
806 1176 0 0
807 1226 0 0
808 1212 0 0
809 1227 0 0
810 1166 0 0
811 1199 0 0
812 1179 0 0
813 1142 0 0
814 1266 0 0
815 1157 0 0
816 1171 0 0
817 1156 0 0
818 1169 0 0
819 1235 0 0
820 1188 0 0
821 1180 0 0
822 1225 0 0
823 1258 0 0
824 1192 0 0
825 1153 0 0
826 1197 0 0
827 1192 0 0
828 1168 0 0
829 1226 0 0
830 1210 0 0
831 1234 0 0
832 1169 0 0
833 1198 0 0
834 1223 0 0
835 1243 0 0
836 1192 0 0
837 1242 0 0
838 1204 0 0
839 1160 0 0
840 1244 0 0
841 1255 0 0
842 1185 0 0
843 1187 0 0
844 1146 0 0
845 1234 0 0
846 1171 0 0
847 1219 0 0
848 1227 0 0
849 1242 0 0
850 1233 0 0
851 1198 0 0
852 1223 0 0
853 1240 0 0
854 1206 0 0
855 1230 0 0
856 1186 0 0
857 1180 0 0
858 1230 0 0
859 1214 0 0
860 1152 0 0
861 1162 0 0
862 1259 0 0
863 1181 0 0
864 1221 0 0
865 1170 0 0
866 1173 0 0
867 1121 0 0
868 1158 0 0
869 1219 0 0
870 1280 0 0
871 1117 0 0
872 1194 0 0
873 1130 0 0
874 1223 0 0
875 1148 0 0
876 1168 0 0
877 1263 0 0
878 1224 0 0
879 1176 0 0
880 1142 0 0
881 1144 0 0
882 1226 0 0
883 1169 0 0
884 1223 0 0
885 1217 0 0
886 1216 0 0
887 1194 0 0
888 1176 0 0
889 1258 0 0
890 1230 0 0
891 1226 0 0
892 1225 0 0
893 1203 0 0
894 1173 0 0
895 1185 0 0
896 1217 0 0
897 1234 0 0
898 1244 0 0
899 1250 0 0
900 1227 0 0
901 1276 0 0
902 1180 0 0
903 1249 0 0
904 1196 0 0
905 1234 0 0
906 1211 0 0
907 1187 0 0
908 1266 0 0
909 1190 0 0
910 1256 0 0
911 1161 0 0
912 1208 0 0
913 1208 0 0
914 1207 0 0
915 1236 0 0
916 1206 0 0
917 1194 0 0
918 1239 0 0
919 1187 0 0
920 1226 0 0
921 1234 0 0
922 1202 0 0
923 1221 0 0
924 1209 0 0
925 1273 0 0
926 1313 0 0
927 1216 0 0
928 1147 0 0
929 1171 0 0
930 1244 0 0
931 1224 0 0
932 1222 0 0
933 1185 0 0
934 1173 0 0
935 1217 0 0
936 1263 0 0
937 1218 0 0
938 1171 0 0
939 1215 0 0
940 1161 0 0
941 1194 0 0
942 1171 0 0
943 1163 0 0
944 1233 0 0
945 1210 0 0
946 1189 0 0
947 1234 0 0
948 1199 0 0
949 1265 0 0
950 1268 0 0
951 1267 0 0
952 1159 0 0
953 1241 0 0
954 1193 0 0
955 1226 0 0
956 1238 0 0
957 1207 0 0
958 1214 0 0
959 1170 0 0
960 1200 0 0
961 1204 0 0
962 1133 0 0
963 1191 0 0
964 1299 0 0
965 1377 0 0
966 1251 0 0
967 1182 0 0
968 1250 0 0
969 1211 0 0
970 1132 0 0
971 1252 0 0
972 1247 0 0
973 1171 0 0
974 1220 0 0
975 1233 0 0
976 1155 0 0
977 1191 0 0
978 1245 0 0
979 1211 0 0
980 1221 0 0
981 1223 0 0
982 1240 0 0
983 1220 0 0
984 1190 0 0
985 1190 0 0
986 1230 0 0
987 1286 0 0
988 1154 0 0
989 1263 0 0
990 1171 0 0
991 1158 0 0
992 1165 0 0
993 1200 0 0
994 1204 0 0
995 1174 0 0
996 1212 0 0
997 1187 0 0
998 1203 0 0
999 1204 0 0
1000 1230 0 0
1001 1150 0 0
1002 1242 0 0
1003 1177 0 0
1004 1133 0 0
1005 1238 0 0
1006 1169 0 0
1007 1221 0 0
1008 1273 0 0
1009 1238 0 0
1010 1252 0 0
1011 1194 0 0
1012 1177 0 0
1013 1251 0 0
1014 1263 0 0
1015 1262 0 0
1016 1195 0 0
1017 1237 0 0
1018 1263 0 0
1019 1185 0 0
1020 1129 0 0
1021 1232 0 0
1022 1176 0 0
1023 1261 0 0
1024 1194 0 0
1025 1207 0 0
1026 1167 0 0
1027 1228 0 0
1028 1227 0 0
1029 1212 0 0
1030 1223 0 0
1031 1173 0 0
1032 1216 0 0
1033 1197 0 0
1034 1241 0 0
1035 1229 0 0
1036 1150 0 0
1037 1247 0 0
1038 1219 0 0
1039 1262 0 0
1040 1217 0 0
1041 1181 0 0
1042 1208 0 0
1043 1204 0 0
1044 1234 0 0
1045 1160 0 0
1046 1224 0 0
1047 1211 0 0
1048 1177 0 0
1049 1232 0 0
1050 1199 0 0
1051 1177 0 0
1052 1209 0 0
1053 1240 0 0
1054 1244 0 0
1055 1225 0 0
1056 1176 0 0
1057 1206 0 0
1058 1224 0 0
1059 1278 0 0
1060 1240 0 0
1061 1174 0 0
1062 1234 0 0
1063 1256 0 0
1064 1155 0 0
1065 1238 0 0
1066 1190 0 0
1067 1206 0 0
1068 1170 0 0
1069 1244 0 0
1070 1218 0 0
1071 1213 0 0
1072 1230 0 0
1073 1230 0 0
1074 1225 0 0
1075 1279 0 0
1076 1294 0 0
1077 1300 0 0
1078 1237 0 0
1079 1262 0 0
1080 1188 0 0
1081 1191 0 0
1082 1207 0 0
1083 1189 0 0
1084 1211 0 0
1085 1260 0 0
1086 1201 0 0
1087 1204 0 0
1088 1246 0 0
1089 1289 0 0
1090 1213 0 0
1091 1216 0 0
1092 1218 0 0
1093 1203 0 0
1094 1232 0 0
1095 1203 0 0
1096 1152 0 0
1097 1163 0 0
1098 1236 0 0
1099 1288 0 0
