#P I Flux Inorm
201 8582 0 0
202 8193 0 0
203 8343 0 0
204 8047 0 0
205 8041 0 0
206 7679 0 0
207 7917 0 0
208 7568 0 0
209 7864 0 0
210 7497 0 0
211 7510 0 0
212 7428 0 0
213 7279 0 0
214 7092 0 0
215 7051 0 0
216 7043 0 0
217 6822 0 0
218 6603 0 0
219 6551 0 0
220 6619 0 0
221 6534 0 0
222 6464 0 0
223 6355 0 0
224 6302 0 0
225 6026 0 0
226 6148 0 0
227 5849 0 0
228 5951 0 0
229 5763 0 0
230 5885 0 0
231 5723 0 0
232 5880 0 0
233 5594 0 0
234 5731 0 0
235 5625 0 0
236 5405 0 0
237 5453 0 0
238 5414 0 0
239 5467 0 0
240 5179 0 0
241 5360 0 0
242 5245 0 0
243 5225 0 0
244 5080 0 0
245 5097 0 0
246 5072 0 0
247 4997 0 0
248 4820 0 0
249 4994 0 0
250 4725 0 0
251 4933 0 0
252 4624 0 0
253 4744 0 0
254 4734 0 0
255 4766 0 0
256 4606 0 0
257 4875 0 0
258 4542 0 0
259 4626 0 0
260 4466 0 0
261 4336 0 0
262 4473 0 0
263 4330 0 0
264 4413 0 0
265 4262 0 0
266 4143 0 0
267 4123 0 0
268 4144 0 0
269 4046 0 0
270 4233 0 0
271 4012 0 0
272 4086 0 0
273 3949 0 0
274 3995 0 0
275 3993 0 0
276 3989 0 0
277 3807 0 0
278 3825 0 0
279 3815 0 0
280 3820 0 0
281 3801 0 0
282 3761 0 0
283 3846 0 0
284 3792 0 0
285 3834 0 0
286 3715 0 0
287 3708 0 0
288 3619 0 0
289 3531 0 0
290 3573 0 0
291 3555 0 0
292 3514 0 0
293 3527 0 0
294 3475 0 0
295 3455 0 0
296 3393 0 0
297 3502 0 0
298 3444 0 0
299 3494 0 0
300 3457 0 0
301 3496 0 0
302 3349 0 0
303 3513 0 0
304 3373 0 0
305 3447 0 0
306 3472 0 0
307 3342 0 0
308 3335 0 0
309 3285 0 0
310 3238 0 0
311 3239 0 0
312 3294 0 0
313 3254 0 0
314 3230 0 0
315 3203 0 0
316 3244 0 0
317 3217 0 0
318 3227 0 0
319 3238 0 0
320 3272 0 0
321 3223 0 0
322 3201 0 0
323 3148 0 0
324 3159 0 0
325 3157 0 0
326 3214 0 0
327 3213 0 0
328 3129 0 0
329 2992 0 0
330 3210 0 0
331 3119 0 0
332 3108 0 0
333 3134 0 0
334 3199 0 0
335 3096 0 0
336 3060 0 0
337 3119 0 0
338 2962 0 0
339 3054 0 0
340 3041 0 0
341 2971 0 0
342 2875 0 0
343 2893 0 0
344 2876 0 0
345 2864 0 0
346 2908 0 0
347 2851 0 0
348 2869 0 0
349 2846 0 0
350 2726 0 0
351 2799 0 0
352 2741 0 0
353 2752 0 0
354 2767 0 0
355 2761 0 0
356 2756 0 0
357 2753 0 0
358 2778 0 0
359 2713 0 0
360 2722 0 0
361 2721 0 0
362 2714 0 0
363 2667 0 0
364 2575 0 0
365 2603 0 0
366 2590 0 0
367 2648 0 0
368 2513 0 0
369 2564 0 0
370 2532 0 0
371 2603 0 0
372 2625 0 0
373 2573 0 0
374 2434 0 0
375 2540 0 0
376 2529 0 0
377 2542 0 0
378 2486 0 0
379 2424 0 0
380 2434 0 0
381 2424 0 0
382 2536 0 0
383 2418 0 0
384 2431 0 0
385 2493 0 0
386 2489 0 0
387 2441 0 0
388 2420 0 0
389 2322 0 0
390 2445 0 0
391 2332 0 0
392 2252 0 0
393 2314 0 0
394 2289 0 0
395 2422 0 0
396 2202 0 0
397 2261 0 0
398 2307 0 0
399 2164 0 0
400 2266 0 0
401 2208 0 0
402 2166 0 0
403 2204 0 0
404 2156 0 0
405 2216 0 0
406 2216 0 0
407 2160 0 0
408 2182 0 0
409 2088 0 0
410 2293 0 0
411 2276 0 0
412 2207 0 0
413 2133 0 0
414 2139 0 0
415 2172 0 0
416 2190 0 0
417 2164 0 0
418 2088 0 0
419 2130 0 0
420 2139 0 0
421 2087 0 0
422 2082 0 0
423 1998 0 0
424 2046 0 0
425 2007 0 0
426 2168 0 0
427 2051 0 0
428 2040 0 0
429 2041 0 0
430 1990 0 0
431 1997 0 0
432 2003 0 0
433 1927 0 0
434 1969 0 0
435 1961 0 0
436 1950 0 0
437 2017 0 0
438 1935 0 0
439 2003 0 0
440 1932 0 0
441 2003 0 0
442 1956 0 0
443 1979 0 0
444 1990 0 0
445 2028 0 0
446 1955 0 0
447 1945 0 0
448 1958 0 0
449 1968 0 0
450 1920 0 0
451 1915 0 0
452 1871 0 0
453 1884 0 0
454 1961 0 0
455 1840 0 0
456 1916 0 0
457 1930 0 0
458 1851 0 0
459 1863 0 0
460 1859 0 0
461 1794 0 0
462 1903 0 0
463 1821 0 0
464 1778 0 0
465 1799 0 0
466 1729 0 0
467 1841 0 0
468 1817 0 0
469 1770 0 0
470 1803 0 0
471 1836 0 0
472 1739 0 0
473 1848 0 0
474 1744 0 0
475 1786 0 0
476 1770 0 0
477 1750 0 0
478 1727 0 0
479 1701 0 0
480 1724 0 0
481 1805 0 0
482 1763 0 0
483 1697 0 0
484 1626 0 0
485 1732 0 0
486 1700 0 0
487 1690 0 0
488 1717 0 0
489 1696 0 0
490 1736 0 0
491 1646 0 0
492 1670 0 0
493 1706 0 0
494 1720 0 0
495 1728 0 0
496 1704 0 0
497 1715 0 0
498 1746 0 0
499 1615 0 0
500 1727 0 0
501 1718 0 0
502 1715 0 0
503 1598 0 0
504 1697 0 0
505 1650 0 0
506 1706 0 0
507 1692 0 0
508 1669 0 0
509 1708 0 0
510 1607 0 0
511 1617 0 0
512 1632 0 0
513 1647 0 0
514 1630 0 0
515 1614 0 0
516 1624 0 0
517 1605 0 0
518 1584 0 0
519 1561 0 0
520 1563 0 0
521 1556 0 0
522 1603 0 0
523 1574 0 0
524 1599 0 0
525 1607 0 0
526 1572 0 0
527 1628 0 0
528 1633 0 0
529 1553 0 0
530 1535 0 0
531 1545 0 0
532 1574 0 0
533 1534 0 0
534 1659 0 0
535 1589 0 0
536 1617 0 0
537 1457 0 0
538 1578 0 0
539 1508 0 0
540 1498 0 0
541 1553 0 0
542 1518 0 0
543 1580 0 0
544 1589 0 0
545 1507 0 0
546 1563 0 0
547 1519 0 0
548 1506 0 0
549 1456 0 0
550 1583 0 0
551 1467 0 0
552 1555 0 0
553 1537 0 0
554 1513 0 0
555 1510 0 0
556 1496 0 0
557 1501 0 0
558 1553 0 0
559 1468 0 0
560 1533 0 0
561 1476 0 0
562 1485 0 0
563 1442 0 0
564 1480 0 0
565 1468 0 0
566 1478 0 0
567 1499 0 0
568 1411 0 0
569 1403 0 0
570 1377 0 0
571 1476 0 0
572 1452 0 0
573 1434 0 0
574 1428 0 0
575 1377 0 0
576 1432 0 0
577 1408 0 0
578 1410 0 0
579 1453 0 0
580 1430 0 0
581 1416 0 0
582 1353 0 0
583 1450 0 0
584 1399 0 0
585 1494 0 0
586 1415 0 0
587 1390 0 0
588 1385 0 0
589 1479 0 0
590 1433 0 0
591 1382 0 0
592 1340 0 0
593 1350 0 0
594 1352 0 0
595 1374 0 0
596 1384 0 0
597 1381 0 0
598 1353 0 0
599 1376 0 0
600 1364 0 0
601 1368 0 0
602 1373 0 0
603 1370 0 0
604 1395 0 0
605 1384 0 0
606 1416 0 0
607 1398 0 0
608 1307 0 0
609 1321 0 0
610 1363 0 0
611 1353 0 0
612 1320 0 0
613 1336 0 0
614 1349 0 0
615 1392 0 0
616 1345 0 0
617 1343 0 0
618 1316 0 0
619 1369 0 0
620 1312 0 0
621 1349 0 0
622 1347 0 0
623 1424 0 0
624 1428 0 0
625 1349 0 0
626 1389 0 0
627 1364 0 0
628 1310 0 0
629 1352 0 0
630 1342 0 0
631 1367 0 0
632 1351 0 0
633 1356 0 0
634 1333 0 0
635 1371 0 0
636 1304 0 0
637 1338 0 0
638 1351 0 0
639 1339 0 0
640 1381 0 0
641 1318 0 0
642 1356 0 0
643 1357 0 0
644 1295 0 0
645 1370 0 0
646 1430 0 0
647 1353 0 0
648 1376 0 0
649 1304 0 0
650 1303 0 0
651 1289 0 0
652 1275 0 0
653 1348 0 0
654 1322 0 0
655 1257 0 0
656 1295 0 0
657 1340 0 0
658 1266 0 0
659 1272 0 0
660 1320 0 0
661 1264 0 0
662 1345 0 0
663 1340 0 0
664 1335 0 0
665 1376 0 0
666 1309 0 0
667 1320 0 0
668 1314 0 0
669 1285 0 0
670 1338 0 0
671 1341 0 0
672 1265 0 0
673 1292 0 0
674 1295 0 0
675 1275 0 0
676 1269 0 0
677 1327 0 0
678 1265 0 0
679 1294 0 0
680 1311 0 0
681 1296 0 0
682 1356 0 0
683 1272 0 0
684 1277 0 0
685 1352 0 0
686 1236 0 0
687 1255 0 0
688 1268 0 0
689 1246 0 0
690 1285 0 0
691 1289 0 0
692 1318 0 0
693 1324 0 0
694 1303 0 0
695 1335 0 0
696 1259 0 0
697 1280 0 0
698 1258 0 0
699 1251 0 0
700 1224 0 0
701 1206 0 0
702 1286 0 0
703 1258 0 0
704 1345 0 0
705 1220 0 0
706 1238 0 0
707 1276 0 0
708 1264 0 0
709 1290 0 0
710 1258 0 0
711 1270 0 0
712 1260 0 0
713 1244 0 0
714 1272 0 0
715 1264 0 0
716 1308 0 0
717 1307 0 0
718 1252 0 0
719 1229 0 0
720 1298 0 0
721 1259 0 0
722 1231 0 0
723 1283 0 0
724 1216 0 0
725 1251 0 0
726 1225 0 0
727 1247 0 0
728 1293 0 0
729 1273 0 0
730 1207 0 0
731 1242 0 0
732 1232 0 0
733 1287 0 0
734 1263 0 0
735 1179 0 0
736 1217 0 0
737 1260 0 0
738 1237 0 0
739 1225 0 0
740 1192 0 0
741 1223 0 0
742 1218 0 0
743 1236 0 0
744 1243 0 0
745 1192 0 0
746 1251 0 0
747 1249 0 0
748 1251 0 0
749 1279 0 0
750 1278 0 0
751 1351 0 0
752 1196 0 0
753 1244 0 0
754 1213 0 0
755 1245 0 0
756 1262 0 0
757 1238 0 0
758 1182 0 0
759 1225 0 0
760 1230 0 0
761 1239 0 0
762 1234 0 0
763 1223 0 0
764 1208 0 0
765 1202 0 0
766 1208 0 0
767 1153 0 0
768 1238 0 0
769 1213 0 0
770 1214 0 0
771 1241 0 0
772 1240 0 0
773 1243 0 0
774 1233 0 0
775 1223 0 0
776 1184 0 0
777 1195 0 0
778 1195 0 0
779 1223 0 0
780 1312 0 0
781 1288 0 0
782 1301 0 0
783 1279 0 0
784 1215 0 0
785 1177 0 0
786 1234 0 0
787 1221 0 0
788 1253 0 0
789 1174 0 0
790 1232 0 0
791 1249 0 0
792 1179 0 0
793 1236 0 0
794 1303 0 0
795 1233 0 0
796 1207 0 0
797 1207 0 0
798 1229 0 0
799 1180 0 0
800 1220 0 0
801 1233 0 0
802 1154 0 0
803 1215 0 0
804 1229 0 0
805 1278 0 0
806 1206 0 0
807 1199 0 0
808 1204 0 0
809 1232 0 0
810 1237 0 0
811 1201 0 0
812 1221 0 0
813 1159 0 0
814 1252 0 0
815 1189 0 0
816 1198 0 0
817 1188 0 0
818 1253 0 0
819 1234 0 0
820 1180 0 0
821 1223 0 0
822 1163 0 0
823 1201 0 0
824 1207 0 0
825 1216 0 0
826 1200 0 0
827 1206 0 0
828 1162 0 0
829 1124 0 0
830 1198 0 0
831 1208 0 0
832 1261 0 0
833 1164 0 0
834 1182 0 0
835 1164 0 0
836 1184 0 0
837 1218 0 0
838 1151 0 0
839 1190 0 0
840 1214 0 0
841 1248 0 0
842 1179 0 0
843 1175 0 0
844 1203 0 0
845 1193 0 0
846 1210 0 0
847 1193 0 0
848 1177 0 0
849 1216 0 0
850 1283 0 0
851 1158 0 0
852 1206 0 0
853 1184 0 0
854 1227 0 0
855 1249 0 0
856 1207 0 0
857 1185 0 0
858 1183 0 0
859 1203 0 0
860 1204 0 0
861 1177 0 0
862 1197 0 0
863 1170 0 0
864 1192 0 0
865 1173 0 0
866 1177 0 0
867 1177 0 0
868 1196 0 0
869 1215 0 0
870 1126 0 0
871 1180 0 0
872 1149 0 0
873 1194 0 0
874 1205 0 0
875 1177 0 0
876 1155 0 0
877 1192 0 0
878 1202 0 0
879 1161 0 0
880 1167 0 0
881 1168 0 0
882 1177 0 0
883 1146 0 0
884 1190 0 0
885 1245 0 0
886 1208 0 0
887 1194 0 0
888 1267 0 0
889 1189 0 0
890 1181 0 0
891 1262 0 0
892 1182 0 0
893 1196 0 0
894 1166 0 0
895 1266 0 0
896 1267 0 0
897 1196 0 0
898 1293 0 0
899 1229 0 0
900 1163 0 0
901 1216 0 0
902 1201 0 0
903 1268 0 0
904 1200 0 0
905 1157 0 0
906 1243 0 0
907 1229 0 0
908 1179 0 0
909 1204 0 0
910 1161 0 0
911 1241 0 0
912 1214 0 0
913 1176 0 0
914 1181 0 0
915 1203 0 0
916 1222 0 0
917 1233 0 0
918 1235 0 0
919 1202 0 0
920 1241 0 0
921 1197 0 0
922 1204 0 0
923 1254 0 0
924 1214 0 0
925 1170 0 0
926 1207 0 0
927 1230 0 0
928 1196 0 0
929 1248 0 0
930 1211 0 0
931 1239 0 0
932 1127 0 0
933 1278 0 0
934 1278 0 0
935 1210 0 0
936 1228 0 0
937 1247 0 0
938 1157 0 0
939 1268 0 0
940 1266 0 0
941 1152 0 0
942 1265 0 0
943 1217 0 0
944 1213 0 0
945 1176 0 0
946 1227 0 0
947 1184 0 0
948 1176 0 0
949 1173 0 0
950 1257 0 0
951 1186 0 0
952 1168 0 0
953 1166 0 0
954 1262 0 0
955 1185 0 0
956 1156 0 0
957 1218 0 0
958 1228 0 0
959 1243 0 0
960 1197 0 0
961 1244 0 0
962 1175 0 0
963 1159 0 0
964 1256 0 0
965 1305 0 0
966 1250 0 0
967 1189 0 0
968 1277 0 0
969 1236 0 0
970 1191 0 0
971 1180 0 0
972 1196 0 0
973 1229 0 0
974 1212 0 0
975 1249 0 0
976 1176 0 0
977 1228 0 0
978 1214 0 0
979 1261 0 0
980 1181 0 0
981 1233 0 0
982 1286 0 0
983 1193 0 0
984 1179 0 0
985 1247 0 0
986 1207 0 0
987 1246 0 0
988 1209 0 0
989 1249 0 0
990 1177 0 0
991 1187 0 0
992 1177 0 0
993 1201 0 0
994 1223 0 0
995 1261 0 0
996 1212 0 0
997 1224 0 0
998 1149 0 0
999 1250 0 0
1000 1200 0 0
1001 1236 0 0
1002 1234 0 0
1003 1234 0 0
1004 1231 0 0
1005 1177 0 0
1006 1208 0 0
1007 1217 0 0
1008 1191 0 0
1009 1214 0 0
1010 1231 0 0
1011 1169 0 0
1012 1192 0 0
1013 1182 0 0
1014 1236 0 0
1015 1237 0 0
1016 1241 0 0
1017 1147 0 0
1018 1212 0 0
1019 1149 0 0
1020 1205 0 0
1021 1220 0 0
1022 1219 0 0
1023 1158 0 0
1024 1202 0 0
1025 1254 0 0
1026 1227 0 0
1027 1263 0 0
1028 1248 0 0
1029 1200 0 0
1030 1219 0 0
1031 1163 0 0
1032 1305 0 0
1033 1198 0 0
1034 1183 0 0
1035 1157 0 0
1036 1216 0 0
1037 1233 0 0
1038 1236 0 0
1039 1223 0 0
1040 1254 0 0
1041 1172 0 0
1042 1198 0 0
1043 1216 0 0
1044 1190 0 0
1045 1216 0 0
1046 1261 0 0
1047 1301 0 0
1048 1255 0 0
1049 1237 0 0
1050 1215 0 0
1051 1214 0 0
1052 1266 0 0
1053 1167 0 0
1054 1198 0 0
1055 1247 0 0
1056 1231 0 0
1057 1222 0 0
1058 1207 0 0
1059 1216 0 0
1060 1270 0 0
1061 1224 0 0
1062 1240 0 0
1063 1194 0 0
1064 1224 0 0
1065 1244 0 0
1066 1230 0 0
1067 1198 0 0
1068 1192 0 0
1069 1170 0 0
1070 1270 0 0
1071 1215 0 0
1072 1213 0 0
1073 1188 0 0
1074 1285 0 0
1075 1259 0 0
1076 1214 0 0
1077 1261 0 0
1078 1223 0 0
1079 1190 0 0
1080 1257 0 0
1081 1285 0 0
1082 1264 0 0
1083 1267 0 0
1084 1213 0 0
1085 1224 0 0
1086 1257 0 0
1087 1196 0 0
1088 1227 0 0
1089 1197 0 0
1090 1218 0 0
1091 1243 0 0
1092 1214 0 0
1093 1225 0 0
1094 1226 0 0
1095 1232 0 0
1096 1245 0 0
1097 1242 0 0
1098 1177 0 0
1099 1224 0 0
