#P I Flux Inorm
0 14953 0 0
1 15229 0 0
2 15229 0 0
3 15869 0 0
4 16160 0 0
5 16724 0 0
6 17340 0 0
7 17930 0 0
8 18432 0 0
9 19143 0 0
10 19679 0 0
11 20300 0 0
12 20843 0 0
13 22232 0 0
14 23768 0 0
15 24682 0 0
16 26132 0 0
17 26956 0 0
18 27577 0 0
19 29783 0 0
20 31224 0 0
21 34575 0 0
22 35379 0 0
23 39703 0 0
24 42269 0 0
25 47880 0 0
26 51705 0 0
27 57835 0 0
28 61209 0 0
29 64107 0 0
30 67685 0 0
31 69373 0 0
32 73318 0 0
33 73539 0 0
34 81565 0 0
35 77273 0 0
36 79186 0 0
37 70453 0 0
38 68515 0 0
39 68261 0 0
40 70390 0 0
41 74012 0 0
42 74560 0 0
43 77598 0 0
44 80845 0 0
45 82745 0 0
46 77948 0 0
47 84186 0 0
48 91230 0 0
49 98185 0 0
50 111450 0 0
51 127065 0 0
52 143524 0 0
53 165587 0 0
54 193789 0 0
55 230909 0 0
56 276004 0 0
57 318799 0 0
58 350738 0 0
59 371787 0 0
60 393713 0 0
61 405031 0 0
62 413513 0 0
63 452282 0 0
64 490372 0 0
65 544785 0 0
66 692969 0 0
67 1.04337e+06 0 0
68 1.27337e+06 0 0
69 1.33971e+06 0 0
70 1.45295e+06 0 0
71 1.47642e+06 0 0
72 1.45435e+06 0 0
73 1.65832e+06 0 0
74 2.05347e+06 0 0
75 2.327e+06 0 0
76 2.22906e+06 0 0
77 1.6354e+06 0 0
78 1.19621e+06 0 0
79 1.03082e+06 0 0
80 824359 0 0
81 610775 0 0
82 470995 0 0
83 387470 0 0
84 308866 0 0
85 238189 0 0
86 191354 0 0
87 164376 0 0
88 145936 0 0
89 138107 0 0
90 133093 0 0
91 129362 0 0
92 132473 0 0
93 139902 0 0
94 141633 0 0
95 136266 0 0
96 125494 0 0
97 112880 0 0
98 100410 0 0
99 83957 0 0
100 74510 0 0
101 67453 0 0
102 63756 0 0
103 60446 0 0
104 60541 0 0
105 59461 0 0
106 58457 0 0
107 55126 0 0
108 52088 0 0
109 49174 0 0
110 46323 0 0
111 43896 0 0
112 41208 0 0
113 39744 0 0
114 36892 0 0
115 35549 0 0
116 33525 0 0
117 32551 0 0
118 31052 0 0
119 30404 0 0
120 29103 0 0
121 28334 0 0
122 27467 0 0
123 26874 0 0
124 25859 0 0
125 25439 0 0
126 24784 0 0
127 24189 0 0
128 23966 0 0
129 22901 0 0
130 22676 0 0
131 21628 0 0
132 21334 0 0
133 20827 0 0
134 20418 0 0
135 19701 0 0
136 19708 0 0
137 18903 0 0
138 18541 0 0
139 18153 0 0
140 17669 0 0
141 17561 0 0
142 16766 0 0
143 16536 0 0
144 15727 0 0
145 15573 0 0
146 14768 0 0
147 14746 0 0
148 14264 0 0
149 14347 0 0
150 13717 0 0
151 13412 0 0
152 12963 0 0
153 12820 0 0
154 12608 0 0
155 11973 0 0
156 11980 0 0
157 11491 0 0
158 11497 0 0
159 11344 0 0
160 11381 0 0
161 10873 0 0
162 10855 0 0
163 10648 0 0
164 10684 0 0
165 10386 0 0
166 10291 0 0
167 10280 0 0
168 9968 0 0
169 9653 0 0
170 9530 0 0
171 9322 0 0
172 8816 0 0
173 9118 0 0
174 8569 0 0
175 8553 0 0
176 8254 0 0
177 7904 0 0
178 8114 0 0
179 7833 0 0
180 7804 0 0
181 7495 0 0
182 7534 0 0
183 7344 0 0
184 7035 0 0
185 6839 0 0
186 6793 0 0
187 6540 0 0
188 6549 0 0
189 6473 0 0
190 6431 0 0
191 6442 0 0
192 6172 0 0
193 6039 0 0
194 5933 0 0
195 5991 0 0
196 5836 0 0
197 5770 0 0
198 5521 0 0
199 5744 0 0
200 5428 0 0
201 5469 0 0
202 5381 0 0
203 5271 0 0
204 5218 0 0
205 4958 0 0
206 5089 0 0
207 5006 0 0
208 5019 0 0
209 4859 0 0
210 4968 0 0
211 4660 0 0
212 4718 0 0
213 4575 0 0
214 4503 0 0
215 4517 0 0
216 4485 0 0
217 4337 0 0
218 4095 0 0
219 4251 0 0
220 4246 0 0
221 4102 0 0
222 4050 0 0
223 4138 0 0
224 3904 0 0
225 3932 0 0
226 3935 0 0
227 3911 0 0
228 3842 0 0
229 3818 0 0
230 3771 0 0
231 3825 0 0
232 3666 0 0
233 3733 0 0
234 3756 0 0
235 3666 0 0
236 3616 0 0
237 3657 0 0
238 3584 0 0
239 3458 0 0
240 3417 0 0
241 3344 0 0
242 3385 0 0
243 3339 0 0
244 3355 0 0
245 3299 0 0
246 3279 0 0
247 3214 0 0
248 3155 0 0
249 3248 0 0
250 3117 0 0
251 3161 0 0
252 3122 0 0
253 3099 0 0
254 3120 0 0
255 3054 0 0
256 3028 0 0
257 2965 0 0
258 2966 0 0
259 2995 0 0
260 2922 0 0
261 2885 0 0
262 2847 0 0
263 2871 0 0
264 2913 0 0
265 2815 0 0
266 2812 0 0
267 2822 0 0
268 2752 0 0
269 2705 0 0
270 2801 0 0
271 2804 0 0
272 2802 0 0
273 2787 0 0
274 2780 0 0
275 2711 0 0
276 2787 0 0
277 2756 0 0
278 2713 0 0
279 2775 0 0
280 2780 0 0
281 2734 0 0
282 2700 0 0
283 2735 0 0
284 2648 0 0
285 2712 0 0
286 2768 0 0
287 2662 0 0
288 2616 0 0
