#P I Flux Inorm
0 13597 0 0
1 13704 0 0
2 13961 0 0
3 14286 0 0
4 14656 0 0
5 15422 0 0
6 15827 0 0
7 16064 0 0
8 16292 0 0
9 16675 0 0
10 16843 0 0
11 17935 0 0
12 18012 0 0
13 18720 0 0
14 18895 0 0
15 20155 0 0
16 19918 0 0
17 21164 0 0
18 21599 0 0
19 23403 0 0
20 23710 0 0
21 24996 0 0
22 26212 0 0
23 26717 0 0
24 27575 0 0
25 28545 0 0
26 29211 0 0
27 29906 0 0
28 30601 0 0
29 31855 0 0
30 33903 0 0
31 34942 0 0
32 37755 0 0
33 40415 0 0
34 44853 0 0
35 50730 0 0
36 55169 0 0
37 61157 0 0
38 64864 0 0
39 69361 0 0
40 76045 0 0
41 84133 0 0
42 94035 0 0
43 105389 0 0
44 109734 0 0
45 115414 0 0
46 121108 0 0
47 116328 0 0
48 122245 0 0
49 133462 0 0
50 144464 0 0
51 151435 0 0
52 165678 0 0
53 173769 0 0
54 191380 0 0
55 219320 0 0
56 265527 0 0
57 303291 0 0
58 329177 0 0
59 351097 0 0
60 404223 0 0
61 446295 0 0
62 522061 0 0
63 666683 0 0
64 749379 0 0
65 825276 0 0
66 943526 0 0
67 1.12708e+06 0 0
68 1.19853e+06 0 0
69 1.18368e+06 0 0
70 1.3697e+06 0 0
71 1.52646e+06 0 0
72 1.57022e+06 0 0
73 1.60293e+06 0 0
74 1.45825e+06 0 0
75 1.3924e+06 0 0
76 1.24063e+06 0 0
77 1.1539e+06 0 0
78 1.08889e+06 0 0
79 1.08424e+06 0 0
80 1.04459e+06 0 0
81 954995 0 0
82 929287 0 0
83 931105 0 0
84 724555 0 0
85 505577 0 0
86 490368 0 0
87 468607 0 0
88 379202 0 0
89 288599 0 0
90 231683 0 0
91 193771 0 0
92 171853 0 0
93 153862 0 0
94 139861 0 0
95 127590 0 0
96 115819 0 0
97 108141 0 0
98 97973 0 0
99 93336 0 0
100 84746 0 0
101 82865 0 0
102 76620 0 0
103 76081 0 0
104 71513 0 0
105 71580 0 0
106 68136 0 0
107 68773 0 0
108 67530 0 0
109 67319 0 0
110 66460 0 0
111 63466 0 0
112 61503 0 0
113 57901 0 0
114 55778 0 0
115 51170 0 0
116 50483 0 0
117 47005 0 0
118 46548 0 0
119 43186 0 0
120 42849 0 0
121 40582 0 0
122 40465 0 0
123 37912 0 0
124 37127 0 0
125 35158 0 0
126 34445 0 0
127 33283 0 0
128 32106 0 0
129 31064 0 0
130 30651 0 0
131 29403 0 0
132 28681 0 0
133 27833 0 0
134 26711 0 0
135 26475 0 0
136 25445 0 0
137 24789 0 0
138 24368 0 0
139 24093 0 0
140 23059 0 0
141 22866 0 0
142 22072 0 0
143 21591 0 0
144 20762 0 0
145 20380 0 0
146 19915 0 0
147 19511 0 0
148 18963 0 0
149 18941 0 0
150 18289 0 0
151 18403 0 0
152 17831 0 0
153 17987 0 0
154 17320 0 0
155 17286 0 0
156 16802 0 0
157 16919 0 0
158 16682 0 0
159 16733 0 0
160 16869 0 0
161 16534 0 0
162 16705 0 0
163 16182 0 0
164 16505 0 0
165 15706 0 0
166 15978 0 0
167 15231 0 0
168 15824 0 0
169 14874 0 0
170 15301 0 0
171 14675 0 0
172 14920 0 0
173 13996 0 0
174 14101 0 0
175 13861 0 0
176 13806 0 0
177 13508 0 0
178 13493 0 0
179 13065 0 0
180 12690 0 0
181 12925 0 0
182 12614 0 0
183 12971 0 0
184 12393 0 0
185 12565 0 0
186 11716 0 0
187 12000 0 0
188 11525 0 0
189 12021 0 0
190 11464 0 0
191 11627 0 0
192 11336 0 0
193 11416 0 0
194 10770 0 0
195 11209 0 0
196 10727 0 0
197 10734 0 0
198 10746 0 0
199 10651 0 0
200 10551 0 0
201 10326 0 0
202 10421 0 0
203 9928 0 0
204 9904 0 0
205 9585 0 0
206 9468 0 0
207 9254 0 0
208 9112 0 0
209 9103 0 0
210 9014 0 0
211 8941 0 0
212 8824 0 0
213 8502 0 0
214 8327 0 0
215 8280 0 0
216 8209 0 0
217 7907 0 0
218 7748 0 0
219 7566 0 0
220 7579 0 0
221 7565 0 0
222 7570 0 0
223 7114 0 0
224 7070 0 0
225 6957 0 0
226 6779 0 0
227 6621 0 0
228 6651 0 0
229 6491 0 0
230 6216 0 0
231 6259 0 0
232 6319 0 0
233 6234 0 0
234 6090 0 0
235 5931 0 0
236 5918 0 0
237 5902 0 0
238 5718 0 0
239 5835 0 0
240 5580 0 0
241 5690 0 0
242 5377 0 0
243 5417 0 0
244 5395 0 0
245 5362 0 0
246 5370 0 0
247 5214 0 0
248 5292 0 0
249 5176 0 0
250 5104 0 0
251 4957 0 0
252 5035 0 0
253 5073 0 0
254 4933 0 0
255 4824 0 0
256 4949 0 0
257 4775 0 0
258 4889 0 0
259 4678 0 0
260 4739 0 0
261 4671 0 0
262 4631 0 0
263 4493 0 0
264 4444 0 0
265 4476 0 0
266 4401 0 0
267 4264 0 0
268 4322 0 0
269 4188 0 0
270 4165 0 0
271 4219 0 0
272 4090 0 0
273 4163 0 0
274 3971 0 0
275 4043 0 0
276 4062 0 0
277 4096 0 0
278 3861 0 0
279 3906 0 0
280 3877 0 0
281 3849 0 0
282 3863 0 0
283 3782 0 0
284 3817 0 0
285 3727 0 0
286 3650 0 0
287 3637 0 0
288 3681 0 0
289 3527 0 0
290 3448 0 0
291 3506 0 0
292 3497 0 0
293 3524 0 0
294 3509 0 0
295 3530 0 0
296 3518 0 0
297 3420 0 0
298 3431 0 0
299 3462 0 0
300 3448 0 0
301 3371 0 0
302 3378 0 0
303 3269 0 0
304 3310 0 0
305 3363 0 0
306 3339 0 0
307 3209 0 0
308 3368 0 0
309 3208 0 0
310 3204 0 0
311 3182 0 0
312 3300 0 0
313 3061 0 0
314 3169 0 0
315 2998 0 0
316 3196 0 0
317 3200 0 0
318 3189 0 0
319 3179 0 0
320 3064 0 0
321 2949 0 0
322 3021 0 0
323 3115 0 0
324 3100 0 0
325 3053 0 0
326 3010 0 0
327 3153 0 0
328 3004 0 0
329 2885 0 0
330 2983 0 0
331 2977 0 0
332 2835 0 0
333 2988 0 0
334 3010 0 0
335 2784 0 0
336 2839 0 0
337 2756 0 0
338 2829 0 0
339 2700 0 0
340 2722 0 0
341 2806 0 0
342 2748 0 0
343 2736 0 0
344 2733 0 0
345 2635 0 0
346 2657 0 0
347 2541 0 0
348 2566 0 0
349 2659 0 0
350 2568 0 0
351 2656 0 0
352 2570 0 0
353 2605 0 0
354 2617 0 0
355 2589 0 0
356 2489 0 0
357 2459 0 0
358 2511 0 0
359 2488 0 0
360 2489 0 0
361 2528 0 0
362 2454 0 0
363 2377 0 0
364 2320 0 0
365 2500 0 0
366 2422 0 0
367 2432 0 0
368 2427 0 0
369 2329 0 0
370 2324 0 0
371 2389 0 0
372 2365 0 0
373 2332 0 0
374 2289 0 0
375 2350 0 0
376 2366 0 0
377 2335 0 0
378 2264 0 0
379 2315 0 0
380 2309 0 0
381 2192 0 0
382 2341 0 0
383 2320 0 0
384 2328 0 0
385 2280 0 0
386 2294 0 0
387 2153 0 0
388 2240 0 0
389 2191 0 0
390 2195 0 0
391 2248 0 0
392 2195 0 0
393 2114 0 0
394 2086 0 0
395 2053 0 0
396 2153 0 0
397 2156 0 0
398 2170 0 0
399 2131 0 0
400 2109 0 0
401 2074 0 0
402 2122 0 0
403 2089 0 0
404 2108 0 0
405 2127 0 0
406 2028 0 0
407 2115 0 0
408 1954 0 0
409 2077 0 0
410 2002 0 0
411 2054 0 0
412 2088 0 0
413 2095 0 0
414 2000 0 0
415 2061 0 0
416 1995 0 0
417 1963 0 0
418 2046 0 0
419 1981 0 0
420 1979 0 0
421 1984 0 0
422 1974 0 0
423 1930 0 0
424 2032 0 0
425 1920 0 0
426 1865 0 0
427 1889 0 0
428 1873 0 0
429 1832 0 0
430 1908 0 0
431 1799 0 0
432 1898 0 0
433 1809 0 0
434 1814 0 0
435 1858 0 0
436 1994 0 0
437 1919 0 0
438 1768 0 0
439 1846 0 0
440 1887 0 0
441 1924 0 0
442 1925 0 0
443 1942 0 0
444 1867 0 0
445 1873 0 0
446 1870 0 0
447 1774 0 0
448 1853 0 0
449 1820 0 0
450 1744 0 0
451 1871 0 0
452 1750 0 0
453 1728 0 0
454 1736 0 0
455 1826 0 0
456 1817 0 0
457 1849 0 0
458 1794 0 0
459 1728 0 0
460 1783 0 0
461 1769 0 0
462 1682 0 0
463 1755 0 0
464 1708 0 0
465 1732 0 0
466 1681 0 0
467 1707 0 0
468 1729 0 0
469 1820 0 0
470 1674 0 0
471 1761 0 0
472 1684 0 0
473 1720 0 0
474 1767 0 0
475 1653 0 0
476 1659 0 0
477 1653 0 0
478 1641 0 0
479 1645 0 0
480 1690 0 0
481 1650 0 0
482 1658 0 0
483 1637 0 0
484 1682 0 0
485 1639 0 0
486 1612 0 0
487 1625 0 0
488 1558 0 0
489 1603 0 0
490 1666 0 0
491 1640 0 0
492 1660 0 0
493 1600 0 0
494 1635 0 0
495 1642 0 0
496 1631 0 0
497 1638 0 0
498 1629 0 0
499 1636 0 0
500 1656 0 0
501 1602 0 0
502 1548 0 0
503 1588 0 0
504 1650 0 0
505 1618 0 0
506 1563 0 0
507 1581 0 0
508 1634 0 0
509 1562 0 0
510 1579 0 0
511 1604 0 0
512 1561 0 0
513 1528 0 0
514 1549 0 0
515 1526 0 0
516 1530 0 0
517 1575 0 0
518 1507 0 0
519 1578 0 0
520 1583 0 0
521 1514 0 0
522 1528 0 0
523 1494 0 0
524 1504 0 0
525 1602 0 0
526 1503 0 0
527 1581 0 0
528 1565 0 0
529 1536 0 0
530 1548 0 0
531 1548 0 0
532 1484 0 0
533 1474 0 0
