#P I Flux Inorm
0 13696 0 0
1 13520 0 0
2 13961 0 0
3 14240 0 0
4 14759 0 0
5 15251 0 0
6 15612 0 0
7 15886 0 0
8 16168 0 0
9 16460 0 0
10 16862 0 0
11 17520 0 0
12 17785 0 0
13 18415 0 0
14 18762 0 0
15 19129 0 0
16 19626 0 0
17 20488 0 0
18 21055 0 0
19 22322 0 0
20 22781 0 0
21 24395 0 0
22 25460 0 0
23 25933 0 0
24 27051 0 0
25 27800 0 0
26 28663 0 0
27 29605 0 0
28 30775 0 0
29 32243 0 0
30 34738 0 0
31 37464 0 0
32 40706 0 0
33 46037 0 0
34 50196 0 0
35 57528 0 0
36 61421 0 0
37 70050 0 0
38 74478 0 0
39 83463 0 0
40 84827 0 0
41 88137 0 0
42 92455 0 0
43 96898 0 0
44 100313 0 0
45 104340 0 0
46 106676 0 0
47 102972 0 0
48 109831 0 0
49 123405 0 0
50 140105 0 0
51 153535 0 0
52 160291 0 0
53 168653 0 0
54 188912 0 0
55 216773 0 0
56 254586 0 0
57 285339 0 0
58 317952 0 0
59 357567 0 0
60 402658 0 0
61 442855 0 0
62 545064 0 0
63 659464 0 0
64 751416 0 0
65 823704 0 0
66 959352 0 0
67 1.1197e+06 0 0
68 1.16791e+06 0 0
69 1.18454e+06 0 0
70 1.35253e+06 0 0
71 1.43303e+06 0 0
72 1.51272e+06 0 0
73 1.60297e+06 0 0
74 1.53578e+06 0 0
75 1.54913e+06 0 0
76 1.408e+06 0 0
77 1.22297e+06 0 0
78 1.06132e+06 0 0
79 1.09811e+06 0 0
80 986310 0 0
81 865536 0 0
82 816694 0 0
83 864132 0 0
84 806775 0 0
85 620515 0 0
86 477365 0 0
87 436475 0 0
88 411899 0 0
89 322073 0 0
90 241322 0 0
91 198792 0 0
92 167235 0 0
93 152090 0 0
94 138827 0 0
95 131989 0 0
96 118142 0 0
97 114812 0 0
98 104677 0 0
99 103238 0 0
100 94265 0 0
101 92393 0 0
102 85461 0 0
103 82868 0 0
104 79475 0 0
105 78098 0 0
106 75784 0 0
107 73757 0 0
108 73291 0 0
109 71408 0 0
110 72816 0 0
111 67256 0 0
112 66565 0 0
113 59373 0 0
114 58213 0 0
115 51668 0 0
116 52237 0 0
117 47166 0 0
118 47264 0 0
119 43961 0 0
120 44108 0 0
121 41083 0 0
122 41155 0 0
123 38710 0 0
124 37151 0 0
125 35945 0 0
126 34673 0 0
127 34111 0 0
128 32358 0 0
129 32820 0 0
130 30936 0 0
131 31386 0 0
132 28813 0 0
133 29338 0 0
134 27027 0 0
135 27574 0 0
136 25884 0 0
137 25623 0 0
138 24192 0 0
139 24205 0 0
140 22784 0 0
141 22498 0 0
142 21946 0 0
143 21059 0 0
144 20674 0 0
145 20356 0 0
146 19932 0 0
147 19237 0 0
148 19268 0 0
149 18397 0 0
150 18478 0 0
151 17940 0 0
152 18025 0 0
153 17213 0 0
154 17225 0 0
155 16528 0 0
156 16470 0 0
157 15869 0 0
158 15969 0 0
159 15505 0 0
160 15876 0 0
161 15267 0 0
162 15291 0 0
163 14774 0 0
164 15020 0 0
165 14363 0 0
166 14175 0 0
167 13988 0 0
168 13798 0 0
169 13633 0 0
170 13415 0 0
171 13407 0 0
172 12862 0 0
173 13043 0 0
174 12435 0 0
175 12522 0 0
176 11993 0 0
177 12354 0 0
178 11544 0 0
179 11760 0 0
180 11416 0 0
181 11481 0 0
182 10977 0 0
183 11345 0 0
184 11074 0 0
185 10819 0 0
186 10594 0 0
187 10337 0 0
188 10424 0 0
189 10270 0 0
190 10354 0 0
191 10006 0 0
192 10192 0 0
193 9733 0 0
194 10014 0 0
195 9579 0 0
196 9731 0 0
197 9322 0 0
198 9684 0 0
