#P I Flux Inorm
0 13951 0 0
1 14431 0 0
2 14858 0 0
3 15449 0 0
4 15637 0 0
5 15742 0 0
6 16366 0 0
7 16732 0 0
8 16866 0 0
9 17527 0 0
10 17766 0 0
11 18607 0 0
12 18824 0 0
13 19248 0 0
14 19337 0 0
15 20325 0 0
16 21086 0 0
17 22116 0 0
18 22599 0 0
19 23905 0 0
20 24892 0 0
21 25276 0 0
22 26509 0 0
23 27100 0 0
24 27660 0 0
25 29165 0 0
26 29926 0 0
27 30905 0 0
28 32489 0 0
29 34601 0 0
30 37158 0 0
31 41513 0 0
32 46426 0 0
33 52541 0 0
34 58090 0 0
35 63747 0 0
36 67748 0 0
37 74286 0 0
38 81891 0 0
39 84697 0 0
40 95866 0 0
41 97169 0 0
42 105417 0 0
43 104296 0 0
44 109431 0 0
45 108542 0 0
46 112546 0 0
47 109614 0 0
48 124537 0 0
49 147277 0 0
50 161281 0 0
51 165095 0 0
52 177459 0 0
53 205748 0 0
54 238463 0 0
55 280312 0 0
56 312445 0 0
57 345313 0 0
58 383612 0 0
59 433000 0 0
60 479888 0 0
61 601499 0 0
62 670511 0 0
63 753503 0 0
64 839946 0 0
65 1.01839e+06 0 0
66 1.07443e+06 0 0
67 1.05522e+06 0 0
68 1.08348e+06 0 0
69 1.21468e+06 0 0
70 1.32551e+06 0 0
71 1.38423e+06 0 0
72 1.44855e+06 0 0
73 1.4346e+06 0 0
74 1.34823e+06 0 0
75 1.30993e+06 0 0
76 1.17105e+06 0 0
77 1.04056e+06 0 0
78 1.02651e+06 0 0
79 1.02498e+06 0 0
80 1.05827e+06 0 0
81 949528 0 0
82 814594 0 0
83 815382 0 0
84 837585 0 0
85 751390 0 0
86 572723 0 0
87 451588 0 0
88 426480 0 0
89 414150 0 0
90 315774 0 0
91 237443 0 0
92 198182 0 0
93 168925 0 0
94 153665 0 0
95 139178 0 0
96 129027 0 0
97 116476 0 0
98 109258 0 0
99 100852 0 0
100 95562 0 0
101 89276 0 0
102 82726 0 0
103 79910 0 0
104 75111 0 0
105 74485 0 0
106 69958 0 0
107 71667 0 0
108 67425 0 0
109 68931 0 0
110 66252 0 0
111 66115 0 0
112 62808 0 0
113 63299 0 0
114 58161 0 0
115 55606 0 0
116 52208 0 0
117 49902 0 0
118 47884 0 0
119 44962 0 0
120 43722 0 0
121 42121 0 0
122 41311 0 0
123 39626 0 0
124 38705 0 0
125 36336 0 0
126 36046 0 0
127 33903 0 0
128 33927 0 0
129 32597 0 0
130 31861 0 0
131 30514 0 0
132 29888 0 0
133 28970 0 0
134 28109 0 0
135 27174 0 0
136 26538 0 0
137 26093 0 0
138 25090 0 0
139 24756 0 0
140 23827 0 0
141 23665 0 0
142 22764 0 0
143 22172 0 0
144 21204 0 0
145 21230 0 0
146 20401 0 0
147 20483 0 0
148 19451 0 0
149 19319 0 0
150 18704 0 0
151 18451 0 0
152 18048 0 0
153 18295 0 0
154 17734 0 0
155 17411 0 0
156 17158 0 0
157 16674 0 0
158 16863 0 0
159 16259 0 0
160 16220 0 0
161 15949 0 0
162 16487 0 0
163 15755 0 0
164 15918 0 0
165 15328 0 0
166 15461 0 0
167 14742 0 0
168 14855 0 0
169 14756 0 0
170 14482 0 0
171 14446 0 0
172 14098 0 0
173 14032 0 0
174 13533 0 0
175 13693 0 0
176 12900 0 0
177 13109 0 0
178 12403 0 0
179 12908 0 0
180 12337 0 0
181 12402 0 0
182 11987 0 0
183 12216 0 0
184 11958 0 0
185 12002 0 0
186 11881 0 0
187 11689 0 0
188 11480 0 0
189 11294 0 0
190 11416 0 0
191 10904 0 0
192 11180 0 0
193 10540 0 0
194 10951 0 0
195 10485 0 0
196 10714 0 0
197 10429 0 0
198 10387 0 0
199 10038 0 0
200 10405 0 0
201 9780 0 0
202 10042 0 0
203 9744 0 0
204 9676 0 0
205 9726 0 0
206 9306 0 0
207 9264 0 0
208 8922 0 0
209 9025 0 0
210 8744 0 0
211 9069 0 0
212 8479 0 0
213 8665 0 0
214 8279 0 0
215 8564 0 0
216 8029 0 0
217 8153 0 0
218 7791 0 0
219 7784 0 0
220 7673 0 0
221 7682 0 0
222 7597 0 0
223 7261 0 0
224 7123 0 0
225 7054 0 0
226 7111 0 0
227 6614 0 0
228 6693 0 0
229 6554 0 0
230 6643 0 0
231 6291 0 0
232 6375 0 0
233 6242 0 0
