#P I Flux Inorm
0 14279 0 0
1 14209 0 0
2 14379 0 0
3 14414 0 0
4 14746 0 0
5 15223 0 0
6 15318 0 0
7 15982 0 0
8 16317 0 0
9 16801 0 0
10 17507 0 0
11 18019 0 0
12 19134 0 0
13 20525 0 0
14 21495 0 0
15 22075 0 0
16 23179 0 0
17 24294 0 0
18 25045 0 0
19 27120 0 0
20 29258 0 0
21 31287 0 0
22 32329 0 0
23 36741 0 0
24 38865 0 0
25 43685 0 0
26 45600 0 0
27 50140 0 0
28 54704 0 0
29 60725 0 0
30 68984 0 0
31 74245 0 0
32 76978 0 0
33 75267 0 0
34 85216 0 0
35 80539 0 0
36 83202 0 0
37 73735 0 0
38 77336 0 0
39 76768 0 0
40 80752 0 0
41 82085 0 0
42 86261 0 0
43 88808 0 0
44 90956 0 0
45 92729 0 0
46 87078 0 0
47 93990 0 0
48 98807 0 0
49 104841 0 0
50 109473 0 0
51 116573 0 0
52 125304 0 0
53 140319 0 0
54 159762 0 0
55 187932 0 0
56 228617 0 0
57 272807 0 0
58 326847 0 0
59 353991 0 0
60 377335 0 0
61 406932 0 0
62 450870 0 0
63 492618 0 0
64 613117 0 0
65 685566 0 0
66 747399 0 0
67 972157 0 0
68 1.20298e+06 0 0
69 1.41618e+06 0 0
70 1.54196e+06 0 0
71 1.46087e+06 0 0
72 1.49102e+06 0 0
73 1.56066e+06 0 0
74 1.92147e+06 0 0
75 2.36764e+06 0 0
76 2.12198e+06 0 0
77 1.73222e+06 0 0
78 1.21747e+06 0 0
79 904841 0 0
80 844859 0 0
81 767848 0 0
82 597296 0 0
83 478262 0 0
84 401956 0 0
85 327870 0 0
86 251175 0 0
87 198547 0 0
88 165818 0 0
89 150705 0 0
90 137325 0 0
91 131735 0 0
92 124254 0 0
93 121315 0 0
94 117878 0 0
95 111493 0 0
96 105458 0 0
97 97830 0 0
98 87567 0 0
99 79863 0 0
100 75870 0 0
101 72874 0 0
102 71338 0 0
103 65042 0 0
104 63811 0 0
105 60278 0 0
106 60404 0 0
107 54904 0 0
108 52247 0 0
109 47322 0 0
110 46242 0 0
111 43204 0 0
112 41567 0 0
113 39237 0 0
114 37725 0 0
115 36543 0 0
116 34451 0 0
117 33584 0 0
118 31289 0 0
119 31185 0 0
120 28896 0 0
121 28910 0 0
122 26913 0 0
123 26853 0 0
124 25803 0 0
125 25425 0 0
126 24148 0 0
127 23932 0 0
128 23375 0 0
129 22713 0 0
130 22742 0 0
131 21803 0 0
132 22179 0 0
133 20708 0 0
134 21086 0 0
135 19840 0 0
136 20056 0 0
137 18906 0 0
138 19439 0 0
139 18304 0 0
140 18353 0 0
141 17417 0 0
142 17269 0 0
143 17027 0 0
144 16172 0 0
145 16241 0 0
146 15713 0 0
147 15601 0 0
148 14685 0 0
149 15096 0 0
150 14173 0 0
151 13813 0 0
152 13366 0 0
153 13506 0 0
154 12839 0 0
155 12911 0 0
156 12483 0 0
157 11937 0 0
158 12055 0 0
159 11376 0 0
160 11622 0 0
161 11482 0 0
162 11213 0 0
163 10855 0 0
164 11190 0 0
165 10697 0 0
166 10804 0 0
167 10220 0 0
168 10090 0 0
169 9717 0 0
170 9362 0 0
171 9561 0 0
172 8973 0 0
173 9141 0 0
174 8803 0 0
175 8832 0 0
176 8284 0 0
177 8538 0 0
178 7937 0 0
179 8047 0 0
180 7589 0 0
181 7735 0 0
182 7686 0 0
183 7444 0 0
184 7237 0 0
185 7149 0 0
186 7189 0 0
187 6984 0 0
188 6971 0 0
189 6729 0 0
190 6602 0 0
191 6425 0 0
192 6405 0 0
193 6137 0 0
194 6331 0 0
195 6209 0 0
196 6115 0 0
197 5975 0 0
198 5883 0 0
199 5772 0 0
200 5747 0 0
201 5703 0 0
202 5633 0 0
203 5669 0 0
204 5349 0 0
205 5528 0 0
206 5430 0 0
207 5509 0 0
208 5106 0 0
209 5271 0 0
210 4982 0 0
211 4978 0 0
212 4837 0 0
213 4840 0 0
214 4639 0 0
215 4678 0 0
216 4640 0 0
217 4351 0 0
218 4438 0 0
219 4401 0 0
220 4463 0 0
221 4310 0 0
222 4404 0 0
223 4205 0 0
224 4260 0 0
225 4149 0 0
226 4020 0 0
227 4060 0 0
228 4030 0 0
229 4178 0 0
230 3881 0 0
231 3936 0 0
232 3903 0 0
233 3981 0 0
234 3917 0 0
235 3859 0 0
236 3697 0 0
237 3783 0 0
238 3641 0 0
239 3671 0 0
240 3661 0 0
241 3650 0 0
242 3621 0 0
243 3532 0 0
244 3602 0 0
245 3511 0 0
246 3604 0 0
247 3448 0 0
248 3453 0 0
249 3407 0 0
250 3431 0 0
251 3349 0 0
252 3358 0 0
253 3412 0 0
254 3278 0 0
255 3324 0 0
256 3251 0 0
257 3244 0 0
258 3122 0 0
259 3182 0 0
260 3125 0 0
261 3122 0 0
262 2984 0 0
263 3033 0 0
264 2876 0 0
265 3041 0 0
266 2958 0 0
267 2991 0 0
268 3011 0 0
269 2938 0 0
270 2909 0 0
271 2939 0 0
272 3040 0 0
273 2909 0 0
274 2948 0 0
275 2875 0 0
276 2859 0 0
277 2909 0 0
278 2916 0 0
279 2795 0 0
280 2821 0 0
281 2901 0 0
282 2865 0 0
283 2855 0 0
284 2775 0 0
285 2776 0 0
286 2851 0 0
287 2766 0 0
288 2763 0 0
289 2826 0 0
290 2657 0 0
291 2793 0 0
292 2758 0 0
293 2719 0 0
294 2811 0 0
295 2799 0 0
296 2593 0 0
297 2738 0 0
298 2709 0 0
299 2724 0 0
300 2601 0 0
301 2722 0 0
302 2625 0 0
303 2653 0 0
304 2695 0 0
305 2575 0 0
306 2716 0 0
307 2627 0 0
308 2526 0 0
309 2566 0 0
310 2629 0 0
311 2506 0 0
312 2566 0 0
313 2565 0 0
314 2598 0 0
315 2560 0 0
316 2539 0 0
317 2554 0 0
318 2542 0 0
319 2532 0 0
320 2450 0 0
321 2361 0 0
322 2503 0 0
323 2458 0 0
324 2435 0 0
325 2393 0 0
326 2366 0 0
327 2376 0 0
328 2377 0 0
329 2364 0 0
330 2399 0 0
331 2403 0 0
332 2339 0 0
333 2413 0 0
334 2332 0 0
335 2243 0 0
336 2343 0 0
337 2341 0 0
338 2328 0 0
339 2316 0 0
340 2235 0 0
341 2269 0 0
342 2273 0 0
343 2231 0 0
344 2313 0 0
345 2250 0 0
346 2184 0 0
347 2225 0 0
348 2279 0 0
349 2172 0 0
350 2236 0 0
351 2252 0 0
352 2145 0 0
353 2140 0 0
354 2157 0 0
355 2154 0 0
356 2158 0 0
357 2154 0 0
358 2061 0 0
359 2108 0 0
360 2152 0 0
361 2046 0 0
362 2087 0 0
363 2124 0 0
364 2097 0 0
365 2034 0 0
366 2144 0 0
367 2037 0 0
368 1982 0 0
369 2094 0 0
370 1977 0 0
371 2016 0 0
372 2073 0 0
373 2028 0 0
374 2089 0 0
375 2084 0 0
376 1979 0 0
377 2099 0 0
378 1981 0 0
379 2069 0 0
380 2024 0 0
381 2011 0 0
382 1921 0 0
383 1987 0 0
384 1985 0 0
385 2015 0 0
386 1946 0 0
387 1969 0 0
388 1915 0 0
389 1905 0 0
390 1923 0 0
391 1901 0 0
392 1820 0 0
393 1869 0 0
394 1865 0 0
395 1898 0 0
396 1893 0 0
397 1841 0 0
398 1812 0 0
399 1836 0 0
400 1774 0 0
401 1937 0 0
402 1861 0 0
403 1830 0 0
404 1828 0 0
405 1839 0 0
406 1805 0 0
407 1819 0 0
408 1770 0 0
409 1688 0 0
410 1782 0 0
411 1718 0 0
412 1787 0 0
413 1732 0 0
414 1691 0 0
415 1862 0 0
416 1686 0 0
417 1767 0 0
418 1722 0 0
419 1729 0 0
420 1760 0 0
421 1850 0 0
422 1803 0 0
423 1704 0 0
424 1736 0 0
425 1757 0 0
426 1683 0 0
427 1716 0 0
428 1648 0 0
429 1653 0 0
430 1678 0 0
431 1624 0 0
432 1657 0 0
433 1673 0 0
434 1595 0 0
435 1684 0 0
436 1661 0 0
437 1557 0 0
438 1643 0 0
439 1619 0 0
440 1635 0 0
441 1730 0 0
442 1653 0 0
443 1598 0 0
444 1514 0 0
445 1665 0 0
446 1595 0 0
447 1574 0 0
448 1608 0 0
449 1599 0 0
450 1560 0 0
451 1600 0 0
452 1642 0 0
453 1671 0 0
454 1619 0 0
455 1572 0 0
456 1527 0 0
457 1529 0 0
458 1510 0 0
459 1597 0 0
460 1596 0 0
461 1526 0 0
462 1634 0 0
463 1564 0 0
464 1554 0 0
465 1564 0 0
466 1536 0 0
467 1510 0 0
468 1556 0 0
469 1605 0 0
470 1571 0 0
471 1531 0 0
472 1517 0 0
473 1570 0 0
474 1497 0 0
475 1532 0 0
476 1487 0 0
477 1524 0 0
478 1501 0 0
479 1510 0 0
480 1452 0 0
481 1526 0 0
482 1493 0 0
483 1564 0 0
484 1537 0 0
485 1480 0 0
486 1557 0 0
487 1448 0 0
488 1531 0 0
489 1539 0 0
490 1492 0 0
491 1534 0 0
492 1486 0 0
493 1521 0 0
494 1491 0 0
495 1449 0 0
496 1467 0 0
497 1433 0 0
498 1558 0 0
499 1462 0 0
500 1437 0 0
501 1554 0 0
502 1494 0 0
503 1540 0 0
504 1481 0 0
505 1486 0 0
506 1470 0 0
507 1572 0 0
508 1431 0 0
509 1427 0 0
510 1535 0 0
511 1422 0 0
512 1460 0 0
513 1481 0 0
514 1457 0 0
515 1451 0 0
516 1481 0 0
517 1437 0 0
518 1427 0 0
519 1443 0 0
520 1483 0 0
521 1439 0 0
522 1458 0 0
523 1423 0 0
524 1391 0 0
525 1388 0 0
526 1468 0 0
527 1384 0 0
528 1437 0 0
529 1385 0 0
530 1361 0 0
531 1422 0 0
532 1443 0 0
533 1423 0 0
534 1413 0 0
535 1387 0 0
536 1348 0 0
537 1373 0 0
538 1374 0 0
539 1376 0 0
540 1444 0 0
541 1421 0 0
542 1484 0 0
543 1388 0 0
544 1377 0 0
545 1420 0 0
546 1396 0 0
547 1438 0 0
548 1425 0 0
549 1447 0 0
550 1373 0 0
551 1419 0 0
552 1440 0 0
553 1417 0 0
554 1413 0 0
555 1475 0 0
556 1319 0 0
557 1438 0 0
558 1396 0 0
559 1418 0 0
560 1311 0 0
561 1391 0 0
562 1419 0 0
563 1398 0 0
564 1360 0 0
565 1426 0 0
566 1438 0 0
567 1318 0 0
568 1383 0 0
569 1350 0 0
570 1404 0 0
571 1348 0 0
572 1337 0 0
573 1392 0 0
574 1348 0 0
575 1387 0 0
576 1359 0 0
577 1388 0 0
578 1509 0 0
579 1333 0 0
580 1421 0 0
581 1395 0 0
582 1481 0 0
583 1313 0 0
584 1446 0 0
585 1398 0 0
586 1426 0 0
587 1325 0 0
588 1436 0 0
589 1348 0 0
590 1358 0 0
591 1397 0 0
