#P I Flux Inorm
239 5630 0 0
240 5602 0 0
241 5633 0 0
242 5588 0 0
243 5492 0 0
244 5424 0 0
245 5415 0 0
246 5196 0 0
247 5416 0 0
248 5325 0 0
249 5177 0 0
250 5070 0 0
251 5184 0 0
252 4979 0 0
253 5067 0 0
254 4934 0 0
255 5084 0 0
256 4916 0 0
257 4788 0 0
258 4735 0 0
259 4719 0 0
260 4589 0 0
261 4545 0 0
262 4506 0 0
263 4386 0 0
264 4491 0 0
265 4433 0 0
266 4311 0 0
267 4324 0 0
268 4399 0 0
269 4369 0 0
270 4171 0 0
271 4148 0 0
272 4101 0 0
273 4071 0 0
274 3994 0 0
275 3993 0 0
276 3990 0 0
277 3841 0 0
278 3911 0 0
279 3901 0 0
280 3940 0 0
281 3827 0 0
282 3798 0 0
283 3749 0 0
284 3763 0 0
285 3685 0 0
286 3686 0 0
287 3634 0 0
288 3667 0 0
289 3556 0 0
290 3646 0 0
291 3540 0 0
292 3563 0 0
293 3595 0 0
294 3342 0 0
295 3451 0 0
296 3475 0 0
297 3339 0 0
298 3585 0 0
299 3465 0 0
300 3420 0 0
301 3290 0 0
302 3416 0 0
303 3415 0 0
304 3225 0 0
305 3343 0 0
306 3306 0 0
307 3279 0 0
308 3197 0 0
309 3134 0 0
310 3123 0 0
311 3210 0 0
312 3049 0 0
313 3180 0 0
314 3132 0 0
315 3060 0 0
316 3120 0 0
317 3142 0 0
318 3088 0 0
319 3030 0 0
320 2963 0 0
321 3081 0 0
322 3080 0 0
323 3051 0 0
324 3112 0 0
325 3012 0 0
326 3079 0 0
327 2989 0 0
328 2948 0 0
329 2929 0 0
330 2929 0 0
331 2906 0 0
332 2921 0 0
333 2903 0 0
334 2828 0 0
335 2860 0 0
336 2831 0 0
337 2778 0 0
338 2769 0 0
339 2675 0 0
340 2770 0 0
341 2762 0 0
342 2718 0 0
343 2685 0 0
344 2660 0 0
345 2607 0 0
346 2572 0 0
347 2577 0 0
348 2542 0 0
349 2606 0 0
350 2574 0 0
351 2494 0 0
352 2539 0 0
353 2512 0 0
354 2518 0 0
355 2573 0 0
356 2554 0 0
357 2471 0 0
358 2531 0 0
359 2398 0 0
360 2510 0 0
361 2461 0 0
362 2455 0 0
363 2480 0 0
364 2348 0 0
365 2293 0 0
366 2358 0 0
367 2362 0 0
368 2416 0 0
369 2375 0 0
370 2382 0 0
371 2369 0 0
372 2399 0 0
373 2300 0 0
374 2353 0 0
375 2311 0 0
376 2277 0 0
377 2216 0 0
378 2272 0 0
379 2292 0 0
380 2206 0 0
381 2233 0 0
382 2243 0 0
383 2200 0 0
384 2226 0 0
385 2287 0 0
386 2268 0 0
387 2188 0 0
388 2125 0 0
389 2204 0 0
390 2214 0 0
391 2224 0 0
392 2176 0 0
393 2235 0 0
394 2222 0 0
395 2144 0 0
396 2125 0 0
397 2161 0 0
398 2153 0 0
399 2077 0 0
400 2077 0 0
401 2122 0 0
402 1973 0 0
403 2116 0 0
404 2052 0 0
405 2028 0 0
406 2018 0 0
407 2036 0 0
408 2048 0 0
409 2054 0 0
410 2033 0 0
411 2048 0 0
412 2040 0 0
413 2066 0 0
414 2014 0 0
415 2035 0 0
416 1946 0 0
417 1952 0 0
418 2021 0 0
419 1957 0 0
420 1972 0 0
421 1967 0 0
422 2032 0 0
423 1968 0 0
424 1925 0 0
425 1886 0 0
426 1884 0 0
427 1930 0 0
428 1892 0 0
429 1836 0 0
430 1895 0 0
431 1940 0 0
432 1927 0 0
433 1899 0 0
434 1838 0 0
435 1803 0 0
436 1844 0 0
437 1839 0 0
438 1763 0 0
439 1956 0 0
440 1894 0 0
441 1892 0 0
442 1859 0 0
443 1880 0 0
444 1870 0 0
445 1889 0 0
446 1863 0 0
447 1809 0 0
448 1780 0 0
449 1834 0 0
450 1815 0 0
451 1730 0 0
452 1769 0 0
453 1760 0 0
454 1816 0 0
455 1817 0 0
456 1833 0 0
457 1803 0 0
458 1727 0 0
459 1731 0 0
460 1669 0 0
461 1723 0 0
462 1667 0 0
463 1702 0 0
464 1751 0 0
465 1707 0 0
466 1713 0 0
467 1752 0 0
468 1706 0 0
469 1731 0 0
470 1728 0 0
471 1686 0 0
472 1690 0 0
473 1750 0 0
474 1703 0 0
475 1717 0 0
476 1658 0 0
477 1697 0 0
478 1664 0 0
479 1591 0 0
480 1688 0 0
481 1704 0 0
482 1713 0 0
483 1609 0 0
484 1640 0 0
485 1623 0 0
486 1582 0 0
487 1687 0 0
488 1568 0 0
489 1663 0 0
490 1658 0 0
491 1626 0 0
492 1587 0 0
493 1613 0 0
494 1683 0 0
495 1610 0 0
496 1653 0 0
497 1715 0 0
498 1579 0 0
499 1519 0 0
500 1656 0 0
501 1585 0 0
502 1627 0 0
503 1581 0 0
504 1645 0 0
505 1548 0 0
506 1548 0 0
507 1575 0 0
508 1519 0 0
509 1627 0 0
510 1585 0 0
511 1532 0 0
512 1494 0 0
513 1550 0 0
514 1504 0 0
515 1521 0 0
516 1495 0 0
517 1562 0 0
518 1591 0 0
519 1499 0 0
520 1527 0 0
521 1570 0 0
522 1489 0 0
523 1490 0 0
524 1557 0 0
525 1469 0 0
526 1505 0 0
527 1532 0 0
528 1495 0 0
529 1514 0 0
530 1495 0 0
531 1475 0 0
532 1433 0 0
533 1491 0 0
534 1531 0 0
535 1520 0 0
536 1520 0 0
537 1522 0 0
538 1443 0 0
539 1420 0 0
540 1502 0 0
541 1452 0 0
542 1522 0 0
543 1504 0 0
544 1486 0 0
545 1393 0 0
546 1532 0 0
547 1471 0 0
548 1474 0 0
549 1563 0 0
550 1455 0 0
551 1442 0 0
552 1391 0 0
553 1403 0 0
554 1418 0 0
555 1467 0 0
556 1383 0 0
557 1445 0 0
558 1393 0 0
559 1432 0 0
560 1461 0 0
561 1430 0 0
562 1452 0 0
563 1431 0 0
564 1436 0 0
565 1408 0 0
566 1445 0 0
567 1458 0 0
568 1474 0 0
569 1492 0 0
570 1387 0 0
571 1455 0 0
572 1390 0 0
573 1359 0 0
574 1402 0 0
575 1425 0 0
576 1411 0 0
577 1383 0 0
578 1381 0 0
579 1379 0 0
580 1407 0 0
581 1389 0 0
582 1342 0 0
583 1398 0 0
584 1392 0 0
585 1389 0 0
586 1346 0 0
587 1362 0 0
588 1362 0 0
589 1446 0 0
590 1378 0 0
591 1383 0 0
592 1362 0 0
593 1404 0 0
594 1302 0 0
595 1358 0 0
596 1381 0 0
597 1354 0 0
598 1328 0 0
599 1402 0 0
600 1298 0 0
601 1339 0 0
602 1319 0 0
603 1346 0 0
604 1403 0 0
605 1367 0 0
606 1316 0 0
607 1280 0 0
608 1375 0 0
609 1322 0 0
610 1332 0 0
611 1332 0 0
612 1331 0 0
613 1350 0 0
614 1303 0 0
615 1321 0 0
616 1272 0 0
617 1288 0 0
618 1311 0 0
619 1389 0 0
620 1387 0 0
621 1340 0 0
622 1343 0 0
623 1312 0 0
624 1287 0 0
625 1374 0 0
626 1356 0 0
627 1305 0 0
628 1340 0 0
629 1251 0 0
630 1317 0 0
631 1347 0 0
632 1256 0 0
633 1349 0 0
634 1385 0 0
635 1362 0 0
636 1270 0 0
637 1360 0 0
638 1269 0 0
639 1345 0 0
640 1295 0 0
641 1243 0 0
642 1289 0 0
643 1247 0 0
644 1291 0 0
645 1366 0 0
646 1276 0 0
647 1308 0 0
648 1325 0 0
649 1297 0 0
650 1302 0 0
651 1350 0 0
652 1317 0 0
653 1362 0 0
654 1356 0 0
655 1220 0 0
656 1230 0 0
657 1339 0 0
658 1332 0 0
659 1324 0 0
660 1312 0 0
661 1339 0 0
662 1287 0 0
663 1308 0 0
664 1245 0 0
665 1291 0 0
666 1281 0 0
667 1240 0 0
668 1253 0 0
669 1265 0 0
670 1301 0 0
671 1272 0 0
672 1220 0 0
673 1289 0 0
674 1248 0 0
675 1248 0 0
676 1269 0 0
677 1272 0 0
678 1256 0 0
679 1315 0 0
680 1234 0 0
681 1298 0 0
682 1311 0 0
683 1302 0 0
684 1351 0 0
685 1257 0 0
686 1260 0 0
687 1293 0 0
688 1323 0 0
689 1267 0 0
690 1252 0 0
691 1236 0 0
692 1355 0 0
693 1227 0 0
694 1284 0 0
695 1292 0 0
696 1237 0 0
697 1250 0 0
698 1338 0 0
699 1240 0 0
700 1215 0 0
701 1286 0 0
702 1228 0 0
703 1296 0 0
704 1302 0 0
705 1270 0 0
706 1229 0 0
707 1267 0 0
708 1284 0 0
709 1272 0 0
710 1268 0 0
711 1261 0 0
712 1228 0 0
713 1330 0 0
714 1234 0 0
715 1301 0 0
716 1330 0 0
717 1267 0 0
718 1298 0 0
719 1293 0 0
720 1281 0 0
721 1317 0 0
722 1271 0 0
723 1181 0 0
724 1263 0 0
725 1256 0 0
726 1210 0 0
727 1235 0 0
728 1274 0 0
729 1202 0 0
730 1205 0 0
731 1223 0 0
732 1194 0 0
733 1272 0 0
734 1307 0 0
735 1235 0 0
736 1295 0 0
737 1260 0 0
738 1241 0 0
739 1249 0 0
740 1282 0 0
741 1265 0 0
742 1203 0 0
743 1257 0 0
744 1276 0 0
745 1255 0 0
746 1238 0 0
747 1246 0 0
748 1199 0 0
749 1285 0 0
750 1237 0 0
751 1345 0 0
752 1241 0 0
753 1276 0 0
754 1210 0 0
755 1248 0 0
756 1246 0 0
757 1221 0 0
758 1272 0 0
759 1290 0 0
760 1201 0 0
761 1214 0 0
762 1196 0 0
763 1245 0 0
764 1276 0 0
765 1234 0 0
766 1273 0 0
767 1242 0 0
768 1231 0 0
769 1219 0 0
770 1189 0 0
771 1208 0 0
772 1163 0 0
773 1205 0 0
774 1199 0 0
775 1272 0 0
776 1193 0 0
777 1203 0 0
778 1194 0 0
779 1155 0 0
780 1252 0 0
781 1290 0 0
782 1220 0 0
783 1210 0 0
784 1254 0 0
785 1303 0 0
786 1225 0 0
787 1240 0 0
788 1216 0 0
789 1168 0 0
790 1221 0 0
791 1222 0 0
792 1233 0 0
793 1230 0 0
794 1262 0 0
795 1186 0 0
796 1275 0 0
797 1171 0 0
798 1242 0 0
799 1234 0 0
800 1258 0 0
801 1223 0 0
802 1191 0 0
803 1227 0 0
804 1240 0 0
805 1243 0 0
806 1230 0 0
807 1252 0 0
808 1289 0 0
809 1207 0 0
810 1246 0 0
811 1192 0 0
812 1200 0 0
813 1248 0 0
814 1239 0 0
815 1165 0 0
816 1258 0 0
817 1234 0 0
818 1230 0 0
819 1194 0 0
820 1216 0 0
821 1197 0 0
822 1269 0 0
823 1177 0 0
824 1193 0 0
825 1231 0 0
826 1160 0 0
827 1242 0 0
828 1234 0 0
829 1145 0 0
830 1212 0 0
831 1231 0 0
832 1160 0 0
833 1257 0 0
834 1296 0 0
835 1204 0 0
836 1271 0 0
837 1218 0 0
838 1204 0 0
839 1165 0 0
840 1245 0 0
841 1238 0 0
842 1166 0 0
843 1238 0 0
844 1193 0 0
845 1262 0 0
846 1187 0 0
847 1178 0 0
848 1190 0 0
849 1211 0 0
850 1199 0 0
851 1205 0 0
852 1215 0 0
853 1211 0 0
854 1233 0 0
855 1206 0 0
856 1265 0 0
857 1198 0 0
858 1173 0 0
859 1203 0 0
860 1132 0 0
861 1157 0 0
862 1189 0 0
863 1243 0 0
864 1150 0 0
865 1192 0 0
866 1161 0 0
867 1107 0 0
868 1179 0 0
869 1236 0 0
870 1158 0 0
871 1159 0 0
872 1174 0 0
873 1239 0 0
874 1197 0 0
875 1229 0 0
876 1196 0 0
877 1127 0 0
878 1166 0 0
879 1142 0 0
880 1166 0 0
881 1108 0 0
882 1193 0 0
883 1217 0 0
884 1129 0 0
885 1193 0 0
886 1170 0 0
887 1223 0 0
888 1208 0 0
889 1184 0 0
890 1228 0 0
891 1143 0 0
892 1214 0 0
893 1222 0 0
894 1247 0 0
895 1114 0 0
896 1191 0 0
897 1211 0 0
898 1161 0 0
899 1197 0 0
900 1261 0 0
901 1281 0 0
902 1178 0 0
903 1278 0 0
904 1231 0 0
905 1235 0 0
906 1250 0 0
907 1144 0 0
908 1193 0 0
909 1198 0 0
910 1190 0 0
911 1198 0 0
912 1186 0 0
913 1188 0 0
914 1180 0 0
915 1194 0 0
916 1245 0 0
917 1181 0 0
918 1163 0 0
919 1214 0 0
920 1202 0 0
921 1274 0 0
922 1247 0 0
923 1256 0 0
924 1163 0 0
925 1191 0 0
926 1223 0 0
927 1237 0 0
928 1215 0 0
929 1206 0 0
930 1234 0 0
931 1208 0 0
932 1150 0 0
933 1213 0 0
934 1219 0 0
935 1177 0 0
936 1248 0 0
937 1214 0 0
938 1203 0 0
939 1243 0 0
940 1180 0 0
941 1205 0 0
942 1210 0 0
943 1209 0 0
944 1232 0 0
945 1245 0 0
946 1182 0 0
947 1245 0 0
948 1171 0 0
949 1198 0 0
950 1214 0 0
951 1171 0 0
952 1179 0 0
953 1271 0 0
954 1226 0 0
955 1239 0 0
956 1315 0 0
957 1180 0 0
958 1230 0 0
959 1212 0 0
960 1197 0 0
961 1142 0 0
962 1211 0 0
963 1151 0 0
964 1232 0 0
965 1372 0 0
966 1305 0 0
967 1264 0 0
968 1241 0 0
969 1175 0 0
970 1174 0 0
971 1236 0 0
972 1226 0 0
973 1241 0 0
974 1176 0 0
975 1198 0 0
976 1230 0 0
977 1158 0 0
978 1203 0 0
979 1291 0 0
980 1211 0 0
981 1215 0 0
982 1236 0 0
983 1159 0 0
984 1185 0 0
985 1169 0 0
986 1244 0 0
987 1212 0 0
988 1144 0 0
989 1169 0 0
990 1225 0 0
991 1240 0 0
992 1201 0 0
993 1222 0 0
994 1272 0 0
995 1299 0 0
996 1142 0 0
997 1214 0 0
998 1228 0 0
999 1180 0 0
1000 1187 0 0
1001 1260 0 0
1002 1244 0 0
1003 1202 0 0
1004 1184 0 0
1005 1213 0 0
1006 1246 0 0
1007 1197 0 0
1008 1272 0 0
1009 1202 0 0
1010 1206 0 0
1011 1256 0 0
1012 1189 0 0
1013 1211 0 0
1014 1234 0 0
1015 1219 0 0
1016 1279 0 0
1017 1218 0 0
1018 1255 0 0
1019 1266 0 0
1020 1221 0 0
1021 1230 0 0
1022 1237 0 0
1023 1215 0 0
1024 1248 0 0
1025 1211 0 0
1026 1214 0 0
1027 1211 0 0
1028 1248 0 0
1029 1277 0 0
1030 1219 0 0
1031 1224 0 0
1032 1259 0 0
1033 1264 0 0
1034 1229 0 0
1035 1200 0 0
1036 1250 0 0
1037 1223 0 0
1038 1187 0 0
1039 1242 0 0
1040 1280 0 0
1041 1266 0 0
1042 1217 0 0
1043 1265 0 0
1044 1171 0 0
1045 1206 0 0
1046 1264 0 0
1047 1227 0 0
1048 1267 0 0
1049 1247 0 0
1050 1196 0 0
1051 1257 0 0
1052 1221 0 0
1053 1246 0 0
1054 1238 0 0
1055 1213 0 0
1056 1224 0 0
1057 1246 0 0
1058 1199 0 0
1059 1262 0 0
1060 1344 0 0
1061 1207 0 0
1062 1242 0 0
1063 1277 0 0
1064 1223 0 0
1065 1243 0 0
1066 1226 0 0
1067 1299 0 0
1068 1253 0 0
1069 1184 0 0
1070 1222 0 0
1071 1175 0 0
1072 1194 0 0
1073 1213 0 0
1074 1251 0 0
1075 1213 0 0
1076 1261 0 0
1077 1167 0 0
1078 1267 0 0
1079 1278 0 0
1080 1201 0 0
1081 1273 0 0
1082 1299 0 0
1083 1198 0 0
1084 1255 0 0
1085 1272 0 0
1086 1253 0 0
1087 1271 0 0
1088 1255 0 0
1089 1246 0 0
1090 1222 0 0
1091 1230 0 0
1092 1280 0 0
1093 1229 0 0
1094 1240 0 0
1095 1224 0 0
1096 1281 0 0
1097 1241 0 0
1098 1276 0 0
1099 1226 0 0
