#P I Flux Inorm
0 17564 0 0
1 18212 0 0
2 19578 0 0
3 19931 0 0
4 21048 0 0
5 22160 0 0
6 24068 0 0
7 24834 0 0
8 25077 0 0
9 24024 0 0
10 22181 0 0
11 21162 0 0
12 20196 0 0
13 20423 0 0
14 20756 0 0
15 21369 0 0
16 22389 0 0
17 23338 0 0
18 24418 0 0
19 25194 0 0
20 26974 0 0
21 28547 0 0
22 30526 0 0
23 33003 0 0
24 35872 0 0
25 40065 0 0
26 42255 0 0
27 51646 0 0
28 53806 0 0
29 65703 0 0
30 67793 0 0
31 84931 0 0
32 83481 0 0
33 93625 0 0
34 88531 0 0
35 84849 0 0
36 83870 0 0
37 77623 0 0
38 81139 0 0
39 81902 0 0
40 93390 0 0
41 94819 0 0
42 106787 0 0
43 97600 0 0
44 98732 0 0
45 95189 0 0
46 94955 0 0
47 96581 0 0
48 110600 0 0
49 127309 0 0
50 130952 0 0
51 136778 0 0
52 147887 0 0
53 167590 0 0
54 187715 0 0
55 219404 0 0
56 256806 0 0
57 349076 0 0
58 367292 0 0
59 385472 0 0
60 457090 0 0
61 548033 0 0
62 623973 0 0
63 758291 0 0
64 843567 0 0
65 873673 0 0
66 908602 0 0
67 1.10942e+06 0 0
68 1.16564e+06 0 0
69 1.28621e+06 0 0
70 1.1069e+06 0 0
71 1.1587e+06 0 0
72 1.19182e+06 0 0
73 1.23172e+06 0 0
74 1.32008e+06 0 0
75 1.58292e+06 0 0
76 1.84283e+06 0 0
77 1.61216e+06 0 0
78 1.26849e+06 0 0
79 950073 0 0
80 995125 0 0
81 925031 0 0
82 694733 0 0
83 687823 0 0
84 685037 0 0
85 722731 0 0
86 620243 0 0
87 507226 0 0
88 417141 0 0
89 338726 0 0
90 278805 0 0
91 225591 0 0
92 180968 0 0
93 153462 0 0
94 136079 0 0
95 126698 0 0
96 112948 0 0
97 103766 0 0
98 95274 0 0
99 90670 0 0
100 84183 0 0
101 83522 0 0
102 78172 0 0
103 77772 0 0
104 73024 0 0
105 68667 0 0
106 63044 0 0
107 59982 0 0
108 55877 0 0
109 54059 0 0
110 52065 0 0
111 48815 0 0
112 48283 0 0
113 44369 0 0
114 44335 0 0
115 40600 0 0
116 40729 0 0
117 36677 0 0
118 36955 0 0
119 34249 0 0
120 34666 0 0
121 32395 0 0
122 31585 0 0
123 30163 0 0
124 29370 0 0
125 28921 0 0
126 27807 0 0
127 27885 0 0
128 26646 0 0
129 27160 0 0
130 25340 0 0
131 25791 0 0
132 24399 0 0
133 25149 0 0
134 24723 0 0
135 25177 0 0
136 24634 0 0
137 25537 0 0
138 25366 0 0
139 25822 0 0
140 26191 0 0
141 26632 0 0
142 27509 0 0
143 28018 0 0
144 28186 0 0
145 25685 0 0
146 23488 0 0
147 20424 0 0
148 19420 0 0
149 17885 0 0
150 17278 0 0
151 16558 0 0
152 16101 0 0
153 15300 0 0
154 14887 0 0
155 14796 0 0
156 14097 0 0
157 13949 0 0
158 13665 0 0
159 13656 0 0
160 12873 0 0
161 13174 0 0
162 12594 0 0
163 12620 0 0
164 12009 0 0
165 12259 0 0
166 11512 0 0
167 11583 0 0
168 11147 0 0
169 10718 0 0
170 10871 0 0
171 10492 0 0
172 10627 0 0
173 10196 0 0
174 10023 0 0
175 9476 0 0
176 9601 0 0
177 9371 0 0
178 9251 0 0
179 8971 0 0
180 8874 0 0
181 8754 0 0
182 8648 0 0
183 8462 0 0
184 8213 0 0
185 8221 0 0
186 8037 0 0
187 7791 0 0
188 7555 0 0
189 7629 0 0
190 7325 0 0
191 7497 0 0
192 7141 0 0
193 7266 0 0
194 7058 0 0
195 6932 0 0
196 6949 0 0
197 6921 0 0
198 6716 0 0
199 6642 0 0
200 6568 0 0
201 6317 0 0
202 6371 0 0
203 6024 0 0
204 6191 0 0
205 5989 0 0
206 6027 0 0
207 5957 0 0
208 5595 0 0
209 5737 0 0
210 5683 0 0
211 5667 0 0
212 5279 0 0
213 5534 0 0
214 5183 0 0
215 5229 0 0
216 5192 0 0
217 5070 0 0
218 5050 0 0
219 5096 0 0
220 4817 0 0
221 4782 0 0
222 4742 0 0
223 4768 0 0
224 4669 0 0
225 4567 0 0
226 4591 0 0
227 4550 0 0
228 4471 0 0
229 4288 0 0
230 4582 0 0
231 4381 0 0
232 4369 0 0
233 4200 0 0
234 4246 0 0
235 4104 0 0
236 4187 0 0
237 4106 0 0
238 4204 0 0
239 4137 0 0
240 4101 0 0
241 4015 0 0
242 4022 0 0
243 3983 0 0
244 3956 0 0
245 3979 0 0
246 3789 0 0
247 3817 0 0
248 3776 0 0
249 3771 0 0
250 3700 0 0
251 3788 0 0
252 3634 0 0
253 3704 0 0
254 3609 0 0
255 3699 0 0
256 3510 0 0
257 3623 0 0
258 3638 0 0
259 3500 0 0
260 3571 0 0
261 3424 0 0
262 3515 0 0
263 3370 0 0
264 3364 0 0
265 3255 0 0
266 3373 0 0
267 3337 0 0
268 3247 0 0
269 3251 0 0
270 3200 0 0
271 3331 0 0
272 3354 0 0
273 3260 0 0
274 3184 0 0
275 3247 0 0
276 3153 0 0
277 3224 0 0
278 3251 0 0
279 3198 0 0
280 3121 0 0
281 3145 0 0
282 3058 0 0
283 3184 0 0
284 3100 0 0
285 3063 0 0
286 3044 0 0
287 2967 0 0
288 3050 0 0
289 3033 0 0
290 3120 0 0
291 2943 0 0
292 3098 0 0
293 3081 0 0
294 2942 0 0
295 2983 0 0
296 2951 0 0
297 2933 0 0
298 2946 0 0
299 2888 0 0
300 2864 0 0
301 2811 0 0
302 2870 0 0
303 2751 0 0
304 2763 0 0
305 2829 0 0
306 2844 0 0
307 2814 0 0
308 2728 0 0
309 2675 0 0
310 2848 0 0
311 2808 0 0
312 2661 0 0
313 2762 0 0
314 2680 0 0
315 2720 0 0
316 2756 0 0
317 2688 0 0
318 2720 0 0
319 2635 0 0
320 2588 0 0
321 2529 0 0
322 2602 0 0
323 2532 0 0
324 2591 0 0
325 2570 0 0
326 2582 0 0
327 2578 0 0
328 2460 0 0
329 2596 0 0
330 2524 0 0
331 2496 0 0
332 2559 0 0
333 2535 0 0
334 2531 0 0
335 2521 0 0
336 2495 0 0
337 2569 0 0
338 2405 0 0
339 2534 0 0
340 2501 0 0
341 2404 0 0
342 2444 0 0
343 2382 0 0
344 2469 0 0
345 2385 0 0
346 2521 0 0
347 2315 0 0
348 2433 0 0
349 2312 0 0
350 2366 0 0
351 2393 0 0
352 2321 0 0
353 2363 0 0
354 2342 0 0
355 2261 0 0
356 2440 0 0
357 2248 0 0
358 2241 0 0
359 2226 0 0
360 2175 0 0
361 2189 0 0
362 2264 0 0
363 2198 0 0
364 2129 0 0
365 2234 0 0
366 2174 0 0
367 2249 0 0
368 2214 0 0
369 2116 0 0
370 2202 0 0
371 2097 0 0
372 2142 0 0
373 2229 0 0
374 2180 0 0
375 2241 0 0
376 2253 0 0
377 2230 0 0
378 2143 0 0
379 2251 0 0
380 2274 0 0
381 2108 0 0
382 2202 0 0
383 2177 0 0
384 2079 0 0
385 2209 0 0
386 2103 0 0
387 2115 0 0
388 2058 0 0
389 2103 0 0
390 2183 0 0
391 1996 0 0
392 2086 0 0
393 2152 0 0
394 1968 0 0
395 2001 0 0
396 2054 0 0
397 2072 0 0
398 2028 0 0
399 1956 0 0
400 2014 0 0
401 2029 0 0
402 1961 0 0
403 1965 0 0
404 1958 0 0
405 1992 0 0
406 2013 0 0
407 1999 0 0
408 1890 0 0
409 1927 0 0
410 1870 0 0
411 1891 0 0
412 1920 0 0
413 1847 0 0
414 1849 0 0
415 1903 0 0
416 1871 0 0
417 1902 0 0
418 1862 0 0
419 1857 0 0
420 1810 0 0
421 1784 0 0
422 1797 0 0
423 1868 0 0
424 1860 0 0
425 1830 0 0
426 1825 0 0
427 1808 0 0
428 1792 0 0
429 1792 0 0
430 1782 0 0
431 1684 0 0
432 1719 0 0
433 1718 0 0
434 1825 0 0
435 1906 0 0
436 1900 0 0
437 1767 0 0
438 1744 0 0
439 1719 0 0
440 1821 0 0
441 1731 0 0
442 1679 0 0
443 1819 0 0
444 1757 0 0
445 1722 0 0
446 1711 0 0
447 1642 0 0
448 1774 0 0
449 1753 0 0
450 1683 0 0
451 1721 0 0
452 1652 0 0
453 1724 0 0
454 1641 0 0
455 1724 0 0
456 1671 0 0
457 1711 0 0
458 1614 0 0
459 1718 0 0
460 1730 0 0
461 1677 0 0
462 1680 0 0
463 1716 0 0
464 1709 0 0
465 1622 0 0
466 1675 0 0
467 1600 0 0
468 1646 0 0
469 1622 0 0
470 1684 0 0
471 1664 0 0
472 1652 0 0
473 1610 0 0
474 1617 0 0
475 1581 0 0
476 1742 0 0
477 1561 0 0
478 1651 0 0
479 1655 0 0
480 1618 0 0
481 1699 0 0
482 1634 0 0
483 1590 0 0
484 1610 0 0
485 1649 0 0
486 1602 0 0
487 1636 0 0
488 1590 0 0
489 1689 0 0
490 1664 0 0
491 1570 0 0
492 1643 0 0
493 1632 0 0
494 1592 0 0
495 1590 0 0
496 1549 0 0
497 1507 0 0
498 1577 0 0
499 1652 0 0
500 1599 0 0
501 1605 0 0
502 1626 0 0
503 1573 0 0
504 1527 0 0
505 1576 0 0
506 1642 0 0
507 1532 0 0
508 1618 0 0
509 1648 0 0
510 1656 0 0
511 1655 0 0
512 1572 0 0
513 1651 0 0
514 1592 0 0
515 1643 0 0
516 1630 0 0
517 1671 0 0
518 1664 0 0
519 1624 0 0
520 1640 0 0
521 1607 0 0
522 1623 0 0
523 1688 0 0
524 1607 0 0
525 1588 0 0
526 1658 0 0
527 1565 0 0
528 1633 0 0
529 1546 0 0
530 1606 0 0
531 1567 0 0
532 1527 0 0
533 1535 0 0
534 1596 0 0
535 1470 0 0
536 1523 0 0
537 1520 0 0
538 1507 0 0
539 1511 0 0
540 1554 0 0
541 1524 0 0
542 1490 0 0
543 1478 0 0
544 1520 0 0
545 1515 0 0
546 1459 0 0
547 1537 0 0
548 1529 0 0
549 1516 0 0
550 1523 0 0
551 1516 0 0
552 1498 0 0
553 1507 0 0
554 1540 0 0
555 1458 0 0
556 1412 0 0
557 1488 0 0
558 1487 0 0
559 1546 0 0
560 1491 0 0
561 1468 0 0
562 1475 0 0
563 1569 0 0
564 1460 0 0
565 1464 0 0
566 1424 0 0
567 1512 0 0
568 1545 0 0
569 1561 0 0
570 1494 0 0
571 1539 0 0
572 1544 0 0
573 1533 0 0
574 1449 0 0
575 1506 0 0
576 1494 0 0
577 1529 0 0
578 1568 0 0
579 1520 0 0
580 1503 0 0
581 1544 0 0
582 1582 0 0
