#P I Flux Inorm
0 12554 0 0
1 12652 0 0
2 12915 0 0
3 13150 0 0
4 13868 0 0
5 13950 0 0
6 14119 0 0
7 14544 0 0
8 14847 0 0
9 15525 0 0
10 16003 0 0
11 16252 0 0
12 16244 0 0
13 16740 0 0
14 17180 0 0
15 17766 0 0
16 18301 0 0
17 18909 0 0
18 19071 0 0
19 19866 0 0
20 20351 0 0
21 21298 0 0
22 21994 0 0
23 23303 0 0
24 24039 0 0
25 25524 0 0
26 27392 0 0
27 27389 0 0
28 28510 0 0
29 29675 0 0
30 30530 0 0
31 31446 0 0
32 32362 0 0
33 33436 0 0
34 35633 0 0
35 37615 0 0
36 40752 0 0
37 45190 0 0
38 51583 0 0
39 58173 0 0
40 64995 0 0
41 72558 0 0
42 77056 0 0
43 84499 0 0
44 94709 0 0
45 102428 0 0
46 110547 0 0
47 115558 0 0
48 119509 0 0
49 133225 0 0
50 137180 0 0
51 144397 0 0
52 149860 0 0
53 156493 0 0
54 160305 0 0
55 177742 0 0
56 189448 0 0
57 212763 0 0
58 252313 0 0
59 293754 0 0
60 333353 0 0
61 369217 0 0
62 420151 0 0
63 476832 0 0
64 527140 0 0
65 672575 0 0
66 781093 0 0
67 846138 0 0
68 931915 0 0
69 1.12807e+06 0 0
70 1.35175e+06 0 0
71 1.36959e+06 0 0
72 1.57039e+06 0 0
73 1.71835e+06 0 0
74 1.79268e+06 0 0
75 1.74641e+06 0 0
76 1.67049e+06 0 0
77 1.44688e+06 0 0
78 1.25782e+06 0 0
79 1.21182e+06 0 0
80 1.07625e+06 0 0
81 994675 0 0
82 983312 0 0
83 640808 0 0
84 498384 0 0
85 509953 0 0
86 423601 0 0
87 322184 0 0
88 254553 0 0
89 207125 0 0
90 174123 0 0
91 153858 0 0
92 140335 0 0
93 128512 0 0
94 113967 0 0
95 105829 0 0
96 97532 0 0
97 91443 0 0
98 85235 0 0
99 79913 0 0
100 76299 0 0
101 73118 0 0
102 70215 0 0
103 66809 0 0
104 65991 0 0
105 63923 0 0
106 63462 0 0
107 62024 0 0
108 61134 0 0
109 58254 0 0
110 55934 0 0
111 51592 0 0
112 49618 0 0
113 45905 0 0
114 44886 0 0
115 43069 0 0
116 41663 0 0
117 39562 0 0
118 38138 0 0
119 36060 0 0
120 35828 0 0
121 33978 0 0
122 32963 0 0
123 31560 0 0
124 30766 0 0
125 29700 0 0
126 28394 0 0
127 27792 0 0
128 27192 0 0
129 26345 0 0
130 25290 0 0
131 24893 0 0
132 24042 0 0
133 23576 0 0
134 22887 0 0
135 22610 0 0
136 22066 0 0
137 21612 0 0
138 20898 0 0
139 20591 0 0
140 19617 0 0
141 19061 0 0
142 18330 0 0
143 18270 0 0
144 17463 0 0
145 17168 0 0
