#P I Flux Inorm
0 11845 0 0
1 12338 0 0
2 12644 0 0
3 12809 0 0
4 13081 0 0
5 13332 0 0
6 13727 0 0
7 14074 0 0
8 14428 0 0
9 14806 0 0
10 15352 0 0
11 15557 0 0
12 16078 0 0
13 16394 0 0
14 16789 0 0
15 17136 0 0
16 17345 0 0
17 18136 0 0
18 18430 0 0
19 18979 0 0
20 19438 0 0
21 20142 0 0
22 20645 0 0
23 21355 0 0
24 22238 0 0
25 22954 0 0
26 24518 0 0
27 26534 0 0
28 27553 0 0
29 27529 0 0
30 28896 0 0
31 30456 0 0
32 31611 0 0
33 32447 0 0
34 33358 0 0
35 35459 0 0
36 37189 0 0
37 40546 0 0
38 44604 0 0
39 51743 0 0
40 59834 0 0
41 68116 0 0
42 74554 0 0
43 81112 0 0
44 86010 0 0
45 100045 0 0
46 108443 0 0
47 104690 0 0
48 117175 0 0
49 127672 0 0
50 131553 0 0
51 137946 0 0
52 145821 0 0
53 152365 0 0
54 155807 0 0
55 160007 0 0
56 175011 0 0
57 188929 0 0
58 212648 0 0
59 249441 0 0
60 288014 0 0
61 329769 0 0
62 381137 0 0
63 459651 0 0
64 504856 0 0
65 593615 0 0
66 728743 0 0
67 815898 0 0
68 882026 0 0
69 1.00211e+06 0 0
70 1.23187e+06 0 0
71 1.4117e+06 0 0
72 1.53296e+06 0 0
73 1.75338e+06 0 0
74 1.85794e+06 0 0
75 1.88851e+06 0 0
76 1.91013e+06 0 0
77 1.53629e+06 0 0
78 1.40054e+06 0 0
79 1.19538e+06 0 0
80 1.02891e+06 0 0
81 1.02586e+06 0 0
82 733979 0 0
83 530360 0 0
84 495134 0 0
85 447054 0 0
86 328391 0 0
87 262984 0 0
88 213693 0 0
89 174543 0 0
90 151210 0 0
91 135026 0 0
92 124670 0 0
93 112309 0 0
94 100714 0 0
95 94240 0 0
96 89068 0 0
97 83716 0 0
98 78880 0 0
99 74877 0 0
100 70844 0 0
101 67978 0 0
102 65564 0 0
103 63213 0 0
104 61879 0 0
105 60246 0 0
106 59062 0 0
107 57380 0 0
108 54460 0 0
109 51387 0 0
110 48571 0 0
111 46074 0 0
112 43539 0 0
113 41503 0 0
114 40207 0 0
115 38016 0 0
116 36926 0 0
117 35064 0 0
118 33926 0 0
119 32691 0 0
120 31657 0 0
121 30331 0 0
122 29635 0 0
123 28372 0 0
124 27482 0 0
125 27031 0 0
126 25803 0 0
127 25289 0 0
128 24326 0 0
129 23916 0 0
130 23399 0 0
131 22780 0 0
132 21808 0 0
133 21388 0 0
134 20858 0 0
135 20146 0 0
136 19965 0 0
137 19225 0 0
138 18921 0 0
139 18277 0 0
140 17518 0 0
141 17479 0 0
142 16686 0 0
143 16605 0 0
144 15977 0 0
145 15461 0 0
146 15279 0 0
147 15094 0 0
148 14996 0 0
149 14585 0 0
150 14408 0 0
151 14022 0 0
152 13779 0 0
153 13324 0 0
154 13425 0 0
155 13099 0 0
156 13066 0 0
157 12839 0 0
158 12750 0 0
159 12415 0 0
160 12566 0 0
161 12370 0 0
162 12318 0 0
163 12127 0 0
164 11691 0 0
165 11725 0 0
166 11459 0 0
167 11493 0 0
168 11395 0 0
169 11258 0 0
170 10783 0 0
171 10666 0 0
172 10632 0 0
173 10405 0 0
174 10185 0 0
175 10006 0 0
176 10094 0 0
177 9799 0 0
178 9500 0 0
179 9382 0 0
180 9490 0 0
181 9167 0 0
182 9122 0 0
183 9074 0 0
184 9088 0 0
185 8797 0 0
186 8650 0 0
187 8484 0 0
188 8586 0 0
189 8351 0 0
190 8397 0 0
191 8398 0 0
192 8208 0 0
193 8021 0 0
194 8081 0 0
195 7965 0 0
196 7854 0 0
197 7850 0 0
198 7623 0 0
199 7742 0 0
200 7473 0 0
201 7352 0 0
202 7239 0 0
203 7380 0 0
204 6924 0 0
205 6948 0 0
206 6951 0 0
207 6826 0 0
208 6734 0 0
209 6659 0 0
210 6527 0 0
211 6543 0 0
212 6539 0 0
213 6163 0 0
214 6276 0 0
215 6142 0 0
216 6012 0 0
217 6075 0 0
218 5915 0 0
219 6073 0 0
220 5812 0 0
221 5587 0 0
222 5717 0 0
223 5607 0 0
224 5451 0 0
225 5425 0 0
226 5287 0 0
227 5312 0 0
228 5278 0 0
229 5122 0 0
230 5157 0 0
231 5115 0 0
232 5068 0 0
233 5183 0 0
234 4914 0 0
235 4961 0 0
236 4883 0 0
237 4842 0 0
238 4745 0 0
239 4790 0 0
240 4665 0 0
241 4499 0 0
242 4625 0 0
243 4579 0 0
244 4508 0 0
245 4625 0 0
246 4404 0 0
247 4488 0 0
248 4457 0 0
249 4242 0 0
250 4301 0 0
251 4227 0 0
252 4254 0 0
253 4281 0 0
254 4232 0 0
255 4035 0 0
256 4149 0 0
257 4002 0 0
258 3950 0 0
259 3939 0 0
260 3844 0 0
261 3865 0 0
262 3882 0 0
263 3770 0 0
264 3703 0 0
265 3770 0 0
266 3707 0 0
267 3712 0 0
268 3575 0 0
269 3572 0 0
270 3668 0 0
271 3633 0 0
272 3521 0 0
273 3458 0 0
274 3564 0 0
275 3517 0 0
276 3454 0 0
277 3407 0 0
278 3382 0 0
279 3417 0 0
280 3443 0 0
281 3388 0 0
282 3321 0 0
283 3243 0 0
284 3325 0 0
285 3231 0 0
286 3169 0 0
287 3166 0 0
288 3215 0 0
289 3259 0 0
290 3225 0 0
291 3160 0 0
292 3161 0 0
293 3111 0 0
294 3056 0 0
295 3100 0 0
296 3080 0 0
297 3090 0 0
298 2957 0 0
299 3157 0 0
300 3097 0 0
301 3056 0 0
302 2973 0 0
303 3082 0 0
304 3015 0 0
305 2919 0 0
306 2959 0 0
307 2836 0 0
308 2964 0 0
309 2997 0 0
310 2831 0 0
311 2960 0 0
312 2928 0 0
313 2766 0 0
314 2928 0 0
315 2909 0 0
316 2884 0 0
317 2868 0 0
318 2764 0 0
319 2870 0 0
320 2869 0 0
321 2793 0 0
322 2848 0 0
323 2810 0 0
324 2788 0 0
325 2740 0 0
326 2779 0 0
327 2735 0 0
328 2792 0 0
329 2737 0 0
330 2724 0 0
331 2644 0 0
332 2702 0 0
333 2686 0 0
334 2717 0 0
335 2647 0 0
336 2732 0 0
337 2658 0 0
338 2552 0 0
339 2590 0 0
340 2624 0 0
341 2562 0 0
342 2483 0 0
343 2543 0 0
344 2489 0 0
345 2441 0 0
346 2519 0 0
347 2445 0 0
348 2513 0 0
349 2492 0 0
350 2368 0 0
351 2474 0 0
352 2497 0 0
353 2498 0 0
354 2453 0 0
355 2317 0 0
356 2498 0 0
357 2446 0 0
358 2383 0 0
359 2498 0 0
360 2398 0 0
361 2348 0 0
362 2413 0 0
363 2347 0 0
364 2292 0 0
365 2357 0 0
366 2466 0 0
367 2300 0 0
368 2236 0 0
369 2291 0 0
370 2307 0 0
371 2263 0 0
372 2222 0 0
373 2325 0 0
374 2243 0 0
375 2251 0 0
376 2269 0 0
377 2221 0 0
378 2215 0 0
379 2204 0 0
380 2220 0 0
381 2223 0 0
382 2186 0 0
383 2198 0 0
384 2262 0 0
385 2182 0 0
386 2201 0 0
387 2188 0 0
388 2081 0 0
389 2185 0 0
390 2171 0 0
391 2092 0 0
392 2185 0 0
393 2094 0 0
394 2215 0 0
395 2049 0 0
396 1972 0 0
397 2054 0 0
398 2090 0 0
399 2034 0 0
400 2099 0 0
401 1988 0 0
402 2019 0 0
403 1932 0 0
404 2055 0 0
405 2045 0 0
406 1912 0 0
407 2028 0 0
408 1930 0 0
409 2021 0 0
410 2023 0 0
411 1989 0 0
412 2014 0 0
413 1935 0 0
414 1972 0 0
415 1889 0 0
416 2033 0 0
417 1853 0 0
418 1945 0 0
419 1770 0 0
420 1882 0 0
421 1885 0 0
422 1875 0 0
423 1957 0 0
424 1875 0 0
425 1845 0 0
426 1849 0 0
