#P I Flux Inorm
0 13319 0 0
1 13661 0 0
2 14032 0 0
3 14256 0 0
4 14700 0 0
5 15265 0 0
6 15395 0 0
7 16064 0 0
8 16235 0 0
9 16880 0 0
10 16902 0 0
11 17610 0 0
12 17915 0 0
13 18665 0 0
14 18965 0 0
15 19972 0 0
16 19922 0 0
17 20955 0 0
18 21420 0 0
19 22707 0 0
20 23375 0 0
21 24464 0 0
22 25849 0 0
23 26667 0 0
24 27463 0 0
25 28359 0 0
26 29521 0 0
27 30022 0 0
28 30758 0 0
29 31335 0 0
30 33231 0 0
31 34792 0 0
32 37329 0 0
33 39741 0 0
34 43745 0 0
35 49580 0 0
36 54811 0 0
37 61273 0 0
38 65206 0 0
39 70738 0 0
40 75312 0 0
41 84218 0 0
42 92452 0 0
43 104915 0 0
44 112986 0 0
45 117007 0 0
46 123384 0 0
47 119658 0 0
48 123876 0 0
49 134621 0 0
50 146103 0 0
51 151779 0 0
52 165425 0 0
53 174947 0 0
54 191886 0 0
55 213034 0 0
56 259561 0 0
57 301000 0 0
58 333308 0 0
59 346490 0 0
60 399420 0 0
61 439510 0 0
62 497457 0 0
63 626235 0 0
64 734882 0 0
65 805955 0 0
66 892215 0 0
67 1.06242e+06 0 0
68 1.19628e+06 0 0
69 1.1722e+06 0 0
70 1.31171e+06 0 0
71 1.49887e+06 0 0
72 1.55679e+06 0 0
73 1.61781e+06 0 0
74 1.49652e+06 0 0
75 1.41521e+06 0 0
76 1.28003e+06 0 0
77 1.18684e+06 0 0
78 1.10491e+06 0 0
79 1.09996e+06 0 0
80 1.05234e+06 0 0
81 969333 0 0
82 934798 0 0
83 944049 0 0
84 733336 0 0
85 502978 0 0
86 488430 0 0
87 464377 0 0
88 374407 0 0
89 285688 0 0
90 227687 0 0
91 192577 0 0
92 168179 0 0
93 152803 0 0
94 137694 0 0
95 127532 0 0
96 113120 0 0
97 107523 0 0
98 95958 0 0
99 91704 0 0
100 83494 0 0
101 81988 0 0
102 75656 0 0
103 74707 0 0
104 70101 0 0
105 70983 0 0
106 67117 0 0
107 67271 0 0
108 65734 0 0
109 66199 0 0
110 64220 0 0
111 62742 0 0
112 59984 0 0
113 56136 0 0
114 54047 0 0
115 50063 0 0
116 49488 0 0
117 46287 0 0
118 45752 0 0
119 41878 0 0
120 42285 0 0
121 39721 0 0
122 39641 0 0
123 36884 0 0
124 36745 0 0
125 33828 0 0
126 34288 0 0
127 32257 0 0
128 31917 0 0
129 30457 0 0
130 29899 0 0
131 28730 0 0
132 28182 0 0
133 27077 0 0
134 26526 0 0
135 26016 0 0
136 24882 0 0
137 24291 0 0
138 23780 0 0
139 23596 0 0
140 22635 0 0
141 22397 0 0
142 21489 0 0
143 21665 0 0
144 20397 0 0
145 20537 0 0
146 19089 0 0
147 19448 0 0
148 18428 0 0
149 18847 0 0
150 18112 0 0
151 18438 0 0
152 17502 0 0
153 17811 0 0
154 16965 0 0
155 16963 0 0
156 16416 0 0
157 16471 0 0
158 16399 0 0
159 16427 0 0
160 16434 0 0
161 16150 0 0
162 16402 0 0
163 15967 0 0
164 16297 0 0
165 15404 0 0
166 15832 0 0
167 14761 0 0
168 15716 0 0
169 14498 0 0
170 15314 0 0
171 14200 0 0
172 14662 0 0
173 13785 0 0
174 14184 0 0
175 13310 0 0
176 13577 0 0
177 13098 0 0
178 13066 0 0
179 12930 0 0
180 12775 0 0
181 12716 0 0
182 12544 0 0
183 12685 0 0
184 12186 0 0
185 12404 0 0
186 11747 0 0
187 11995 0 0
188 11370 0 0
189 11834 0 0
190 11076 0 0
191 11636 0 0
192 11256 0 0
193 11270 0 0
194 10666 0 0
195 10914 0 0
196 10460 0 0
197 10960 0 0
198 10411 0 0
199 10468 0 0
200 10419 0 0
201 10243 0 0
202 10062 0 0
203 9863 0 0
204 9635 0 0
205 9670 0 0
206 9530 0 0
207 9198 0 0
208 9182 0 0
209 8623 0 0
210 9032 0 0
211 8612 0 0
212 8621 0 0
213 8350 0 0
214 8408 0 0
215 8002 0 0
216 8220 0 0
217 7817 0 0
218 7691 0 0
219 7447 0 0
220 7628 0 0
221 7349 0 0
222 7249 0 0
223 6921 0 0
224 6987 0 0
225 6874 0 0
226 6682 0 0
227 6669 0 0
228 6486 0 0
229 6403 0 0
230 6286 0 0
231 6454 0 0
232 6184 0 0
233 6189 0 0
234 6058 0 0
235 6042 0 0
236 5826 0 0
237 5876 0 0
238 5740 0 0
239 5844 0 0
240 5516 0 0
241 5731 0 0
242 5464 0 0
243 5336 0 0
244 5417 0 0
245 5416 0 0
246 5311 0 0
247 5304 0 0
248 5257 0 0
249 5105 0 0
250 5235 0 0
251 5020 0 0
252 5075 0 0
253 4960 0 0
254 4924 0 0
255 4862 0 0
256 4900 0 0
257 4924 0 0
258 4912 0 0
259 4647 0 0
260 4725 0 0
261 4526 0 0
262 4631 0 0
263 4354 0 0
264 4497 0 0
265 4393 0 0
266 4363 0 0
267 4212 0 0
268 4272 0 0
269 4266 0 0
270 4162 0 0
271 4180 0 0
272 4170 0 0
273 4164 0 0
274 4214 0 0
275 4068 0 0
276 4129 0 0
277 4087 0 0
278 3945 0 0
279 3858 0 0
280 3757 0 0
281 3930 0 0
282 3835 0 0
283 3781 0 0
284 3705 0 0
285 3743 0 0
286 3689 0 0
287 3693 0 0
288 3604 0 0
289 3684 0 0
290 3533 0 0
291 3638 0 0
292 3540 0 0
293 3524 0 0
294 3422 0 0
295 3358 0 0
296 3437 0 0
297 3472 0 0
298 3439 0 0
299 3450 0 0
300 3374 0 0
301 3474 0 0
302 3317 0 0
303 3308 0 0
304 3416 0 0
305 3353 0 0
306 3417 0 0
307 3249 0 0
308 3374 0 0
309 3250 0 0
310 3244 0 0
311 3093 0 0
312 3264 0 0
313 3138 0 0
314 3258 0 0
315 3159 0 0
316 3159 0 0
317 3279 0 0
318 3095 0 0
319 3165 0 0
320 3156 0 0
321 3204 0 0
322 3178 0 0
323 3137 0 0
324 3038 0 0
325 3151 0 0
326 3034 0 0
327 3055 0 0
328 2951 0 0
329 2921 0 0
330 3002 0 0
331 2983 0 0
332 2843 0 0
333 2930 0 0
334 2810 0 0
335 2842 0 0
336 2788 0 0
337 2858 0 0
338 2890 0 0
339 2799 0 0
340 2802 0 0
341 2775 0 0
342 2847 0 0
343 2707 0 0
344 2752 0 0
345 2662 0 0
346 2670 0 0
347 2743 0 0
348 2794 0 0
349 2709 0 0
350 2612 0 0
351 2612 0 0
352 2619 0 0
353 2526 0 0
