#P I Flux Inorm
0 13389 0 0
1 13543 0 0
2 13831 0 0
3 14284 0 0
4 14521 0 0
5 14688 0 0
6 15299 0 0
7 15407 0 0
8 15798 0 0
9 16464 0 0
10 16820 0 0
11 17027 0 0
12 17501 0 0
13 18242 0 0
14 18515 0 0
15 19099 0 0
16 19322 0 0
17 20293 0 0
18 20714 0 0
19 21791 0 0
20 21927 0 0
21 23486 0 0
22 24302 0 0
23 25447 0 0
24 25823 0 0
25 27492 0 0
26 28410 0 0
27 29360 0 0
28 29805 0 0
29 30552 0 0
30 31127 0 0
31 32283 0 0
32 33603 0 0
33 35652 0 0
34 36846 0 0
35 39164 0 0
36 42006 0 0
37 46810 0 0
38 51357 0 0
39 59096 0 0
40 64129 0 0
41 67585 0 0
42 70046 0 0
43 76956 0 0
44 85028 0 0
45 99172 0 0
46 115305 0 0
47 116665 0 0
48 123224 0 0
49 134920 0 0
50 140172 0 0
51 148048 0 0
52 156227 0 0
53 163082 0 0
54 172388 0 0
55 187482 0 0
56 198486 0 0
57 228338 0 0
58 276841 0 0
59 319390 0 0
60 350734 0 0
61 369419 0 0
62 427464 0 0
63 479329 0 0
64 562383 0 0
65 721257 0 0
66 832616 0 0
67 870223 0 0
68 1.02131e+06 0 0
69 1.26763e+06 0 0
70 1.38509e+06 0 0
71 1.42818e+06 0 0
72 1.66615e+06 0 0
73 1.7625e+06 0 0
74 1.68933e+06 0 0
75 1.55654e+06 0 0
76 1.45024e+06 0 0
77 1.32951e+06 0 0
78 1.1895e+06 0 0
79 1.16719e+06 0 0
80 1.07892e+06 0 0
81 981235 0 0
82 994317 0 0
83 652152 0 0
84 523541 0 0
85 541113 0 0
86 466235 0 0
87 349857 0 0
88 277163 0 0
89 225643 0 0
90 192078 0 0
91 167168 0 0
92 152676 0 0
93 135481 0 0
94 123127 0 0
95 112560 0 0
96 104160 0 0
97 94622 0 0
98 88297 0 0
99 82086 0 0
100 78192 0 0
101 74197 0 0
102 71534 0 0
103 68450 0 0
104 68008 0 0
105 65849 0 0
106 65888 0 0
107 63466 0 0
108 63146 0 0
109 61200 0 0
110 59146 0 0
111 56559 0 0
112 54011 0 0
113 51532 0 0
114 49566 0 0
115 47402 0 0
116 46288 0 0
117 44494 0 0
118 42382 0 0
119 40710 0 0
120 39495 0 0
121 38437 0 0
122 36920 0 0
123 35893 0 0
124 34358 0 0
125 33644 0 0
126 32496 0 0
127 31441 0 0
128 30350 0 0
129 29637 0 0
130 28445 0 0
131 27940 0 0
132 26684 0 0
133 26395 0 0
134 25235 0 0
135 25326 0 0
136 24364 0 0
137 24139 0 0
138 23293 0 0
139 23007 0 0
140 22220 0 0
141 21826 0 0
142 21100 0 0
143 20475 0 0
144 20068 0 0
145 19424 0 0
146 19365 0 0
147 19006 0 0
148 18803 0 0
149 18444 0 0
150 18204 0 0
151 17964 0 0
152 17954 0 0
153 17443 0 0
154 17313 0 0
155 16708 0 0
156 16678 0 0
157 16411 0 0
158 16834 0 0
159 16483 0 0
160 16738 0 0
161 16258 0 0
162 16707 0 0
163 16229 0 0
164 16103 0 0
165 15666 0 0
166 15880 0 0
167 15433 0 0
168 15147 0 0
169 15023 0 0
170 15080 0 0
171 14723 0 0
172 14573 0 0
173 14359 0 0
174 13917 0 0
175 13756 0 0
176 13770 0 0
177 13291 0 0
178 13188 0 0
179 13400 0 0
180 12785 0 0
181 12887 0 0
182 12645 0 0
183 12645 0 0
184 12149 0 0
185 12147 0 0
186 11902 0 0
187 11774 0 0
188 11507 0 0
189 11534 0 0
190 11419 0 0
191 11547 0 0
192 11302 0 0
193 11002 0 0
194 10800 0 0
195 11102 0 0
196 10726 0 0
197 10697 0 0
198 10714 0 0
199 10663 0 0
200 10292 0 0
201 9962 0 0
202 10032 0 0
203 9671 0 0
204 9596 0 0
205 9233 0 0
206 9256 0 0
207 9128 0 0
208 8842 0 0
209 8850 0 0
210 8818 0 0
211 8415 0 0
212 8547 0 0
213 8064 0 0
214 8164 0 0
215 7694 0 0
216 7782 0 0
217 7528 0 0
218 7561 0 0
219 7376 0 0
220 7276 0 0
221 7241 0 0
222 6866 0 0
223 6892 0 0
224 6666 0 0
225 6650 0 0
226 6417 0 0
227 6230 0 0
228 6155 0 0
229 6254 0 0
230 6036 0 0
231 6087 0 0
232 5898 0 0
233 5885 0 0
234 5755 0 0
235 5770 0 0
236 5556 0 0
237 5612 0 0
238 5535 0 0
239 5471 0 0
240 5300 0 0
241 5317 0 0
242 5171 0 0
243 5169 0 0
244 5069 0 0
245 5192 0 0
246 5198 0 0
247 5019 0 0
248 5148 0 0
249 4833 0 0
250 4739 0 0
251 4834 0 0
252 4920 0 0
253 4662 0 0
254 4790 0 0
255 4620 0 0
256 4588 0 0
257 4581 0 0
258 4434 0 0
259 4537 0 0
260 4521 0 0
261 4197 0 0
262 4288 0 0
263 4222 0 0
264 4226 0 0
265 4133 0 0
266 4118 0 0
267 4123 0 0
268 4092 0 0
269 4014 0 0
270 3999 0 0
271 3961 0 0
272 3782 0 0
273 3921 0 0
274 3770 0 0
275 3832 0 0
276 3733 0 0
277 3789 0 0
278 3732 0 0
279 3716 0 0
280 3765 0 0
281 3613 0 0
282 3648 0 0
283 3533 0 0
284 3544 0 0
285 3543 0 0
286 3384 0 0
287 3458 0 0
288 3458 0 0
289 3412 0 0
290 3299 0 0
291 3351 0 0
292 3289 0 0
293 3338 0 0
294 3342 0 0
295 3436 0 0
296 3200 0 0
297 3221 0 0
298 3285 0 0
299 3285 0 0
300 3294 0 0
301 3188 0 0
302 3181 0 0
303 3163 0 0
304 3071 0 0
305 3125 0 0
306 3000 0 0
307 3092 0 0
308 3125 0 0
309 3061 0 0
310 3084 0 0
311 2997 0 0
312 3006 0 0
313 2999 0 0
314 2886 0 0
315 2743 0 0
316 2851 0 0
317 2887 0 0
318 2774 0 0
319 2873 0 0
320 2781 0 0
321 2803 0 0
322 2832 0 0
323 2821 0 0
324 2779 0 0
325 2865 0 0
326 2738 0 0
327 2752 0 0
328 2765 0 0
329 2690 0 0
330 2656 0 0
331 2743 0 0
332 2676 0 0
333 2609 0 0
334 2740 0 0
335 2535 0 0
336 2564 0 0
337 2562 0 0
338 2597 0 0
339 2539 0 0
340 2610 0 0
341 2536 0 0
342 2528 0 0
343 2464 0 0
344 2479 0 0
345 2468 0 0
346 2462 0 0
347 2482 0 0
348 2436 0 0
349 2469 0 0
350 2524 0 0
351 2452 0 0
352 2374 0 0
353 2373 0 0
354 2459 0 0
355 2507 0 0
356 2412 0 0
357 2399 0 0
358 2415 0 0
359 2380 0 0
360 2343 0 0
361 2285 0 0
362 2285 0 0
363 2241 0 0
364 2331 0 0
365 2219 0 0
366 2304 0 0
367 2226 0 0
368 2252 0 0
369 2245 0 0
370 2253 0 0
371 2181 0 0
372 2248 0 0
373 2175 0 0
374 2189 0 0
375 2215 0 0
376 2257 0 0
377 2230 0 0
