#P I Flux Inorm
0 12460 0 0
1 12695 0 0
2 13239 0 0
3 13304 0 0
4 13748 0 0
5 14033 0 0
6 14491 0 0
7 14682 0 0
8 15258 0 0
9 15545 0 0
10 16113 0 0
11 16426 0 0
12 16805 0 0
13 17029 0 0
14 17365 0 0
15 17931 0 0
16 18248 0 0
17 19040 0 0
18 19413 0 0
19 20349 0 0
20 20965 0 0
21 21951 0 0
22 22788 0 0
23 23681 0 0
24 24986 0 0
25 26061 0 0
26 27504 0 0
27 27663 0 0
28 29362 0 0
29 30048 0 0
30 30487 0 0
31 31542 0 0
32 32329 0 0
33 33356 0 0
34 35958 0 0
35 37147 0 0
36 40402 0 0
37 43685 0 0
38 49621 0 0
39 56336 0 0
40 63832 0 0
41 70180 0 0
42 74223 0 0
43 77910 0 0
44 86403 0 0
45 97473 0 0
46 111442 0 0
47 121819 0 0
48 126258 0 0
49 140985 0 0
50 144874 0 0
51 152585 0 0
52 158906 0 0
53 165968 0 0
54 171682 0 0
55 190013 0 0
56 199518 0 0
57 223955 0 0
58 260658 0 0
59 314335 0 0
60 352229 0 0
61 382492 0 0
62 422802 0 0
63 486286 0 0
64 534140 0 0
65 682426 0 0
66 815995 0 0
67 861862 0 0
68 942747 0 0
69 1.16843e+06 0 0
70 1.39472e+06 0 0
71 1.38057e+06 0 0
72 1.59599e+06 0 0
73 1.7526e+06 0 0
74 1.76384e+06 0 0
75 1.67582e+06 0 0
76 1.58107e+06 0 0
77 1.40524e+06 0 0
78 1.26898e+06 0 0
79 1.21757e+06 0 0
80 1.09392e+06 0 0
81 1.02006e+06 0 0
82 922073 0 0
83 597639 0 0
84 511265 0 0
85 520030 0 0
86 410450 0 0
87 313035 0 0
88 245267 0 0
89 205455 0 0
90 171409 0 0
91 153897 0 0
92 139285 0 0
93 125246 0 0
94 112223 0 0
95 103903 0 0
96 93855 0 0
97 87583 0 0
98 81381 0 0
99 75390 0 0
100 72619 0 0
101 68472 0 0
102 66123 0 0
103 64049 0 0
104 62688 0 0
105 60704 0 0
106 60901 0 0
107 58075 0 0
108 58223 0 0
109 55417 0 0
110 53812 0 0
111 49736 0 0
112 48493 0 0
113 44982 0 0
114 45005 0 0
115 41638 0 0
116 41037 0 0
117 39358 0 0
118 37846 0 0
119 36074 0 0
120 35274 0 0
121 33694 0 0
122 32937 0 0
123 31324 0 0
124 30592 0 0
125 29414 0 0
126 28815 0 0
127 27628 0 0
128 27164 0 0
129 25998 0 0
130 25297 0 0
131 24282 0 0
132 24136 0 0
133 23139 0 0
134 22728 0 0
135 22102 0 0
136 21495 0 0
137 21526 0 0
138 20562 0 0
139 20287 0 0
140 19834 0 0
141 19247 0 0
142 18129 0 0
143 18453 0 0
144 17380 0 0
145 17488 0 0
146 16605 0 0
147 16774 0 0
148 16106 0 0
149 16509 0 0
150 15847 0 0
151 15974 0 0
152 15555 0 0
153 15201 0 0
154 15040 0 0
155 15123 0 0
156 14437 0 0
157 14525 0 0
158 14254 0 0
159 14494 0 0
160 14362 0 0
161 14221 0 0
162 14061 0 0
163 14033 0 0
164 13867 0 0
165 13650 0 0
166 13576 0 0
167 13367 0 0
168 13329 0 0
169 13070 0 0
170 13087 0 0
171 12761 0 0
172 12321 0 0
173 11976 0 0
174 12108 0 0
175 11600 0 0
176 11738 0 0
177 11333 0 0
178 11253 0 0
