#P I Flux Inorm
0 16032 0 0
1 16587 0 0
2 16921 0 0
3 18120 0 0
4 18033 0 0
5 19339 0 0
6 19211 0 0
7 20191 0 0
8 19766 0 0
9 20478 0 0
10 19922 0 0
11 20726 0 0
12 20992 0 0
13 21357 0 0
14 22411 0 0
15 22658 0 0
16 23963 0 0
17 24719 0 0
18 26078 0 0
19 26660 0 0
20 27782 0 0
21 28322 0 0
22 29299 0 0
23 29844 0 0
24 30953 0 0
25 31393 0 0
26 32882 0 0
27 34834 0 0
28 35286 0 0
29 37555 0 0
30 39153 0 0
31 43471 0 0
32 51240 0 0
33 54625 0 0
34 63133 0 0
35 60576 0 0
36 66412 0 0
37 70518 0 0
38 83197 0 0
39 95681 0 0
40 108306 0 0
41 112687 0 0
42 117802 0 0
43 126179 0 0
44 125471 0 0
45 131307 0 0
46 131857 0 0
47 132863 0 0
48 146216 0 0
49 173820 0 0
50 168112 0 0
51 186377 0 0
52 198399 0 0
53 242938 0 0
54 276814 0 0
55 319115 0 0
56 349916 0 0
57 370985 0 0
58 441143 0 0
59 481212 0 0
60 585034 0 0
61 659687 0 0
62 721364 0 0
63 835522 0 0
64 949694 0 0
65 1.05722e+06 0 0
66 1.03508e+06 0 0
67 1.0906e+06 0 0
68 1.1332e+06 0 0
69 1.32457e+06 0 0
70 1.37189e+06 0 0
71 1.4018e+06 0 0
72 1.39475e+06 0 0
73 1.24479e+06 0 0
74 1.12879e+06 0 0
75 1.10786e+06 0 0
76 1.00591e+06 0 0
77 958162 0 0
78 915859 0 0
79 1.01049e+06 0 0
80 1.02164e+06 0 0
81 1.05795e+06 0 0
82 905351 0 0
83 822519 0 0
84 844564 0 0
85 746067 0 0
86 551091 0 0
87 468125 0 0
88 461862 0 0
89 447705 0 0
90 339889 0 0
91 259254 0 0
92 210824 0 0
93 185384 0 0
94 160163 0 0
95 146730 0 0
96 129857 0 0
97 120116 0 0
98 108493 0 0
99 101068 0 0
100 92051 0 0
101 86057 0 0
102 80388 0 0
103 75565 0 0
104 73313 0 0
105 69714 0 0
106 68381 0 0
107 65452 0 0
108 66007 0 0
109 62233 0 0
110 64486 0 0
111 60449 0 0
112 61979 0 0
113 58377 0 0
114 58720 0 0
115 54442 0 0
116 53694 0 0
117 49969 0 0
118 48893 0 0
119 46744 0 0
120 44805 0 0
121 43922 0 0
122 41161 0 0
123 41179 0 0
124 38886 0 0
125 39834 0 0
126 36186 0 0
127 37615 0 0
128 34587 0 0
129 35381 0 0
130 32834 0 0
131 33718 0 0
132 31416 0 0
133 31636 0 0
134 30116 0 0
135 29741 0 0
136 29501 0 0
