#P I Flux Inorm
0 12062 0 0
1 12404 0 0
2 12569 0 0
3 13027 0 0
4 13046 0 0
5 13436 0 0
6 13839 0 0
7 13820 0 0
8 14332 0 0
9 14906 0 0
10 15580 0 0
11 15709 0 0
12 16404 0 0
13 16525 0 0
14 16633 0 0
15 17256 0 0
16 17458 0 0
17 18544 0 0
18 18827 0 0
19 19250 0 0
20 20066 0 0
21 20529 0 0
22 20902 0 0
23 22240 0 0
24 22843 0 0
25 23930 0 0
26 25402 0 0
27 26965 0 0
28 27264 0 0
29 28507 0 0
30 29935 0 0
31 30755 0 0
32 31927 0 0
33 32218 0 0
34 33458 0 0
35 35200 0 0
36 37399 0 0
37 40663 0 0
38 44403 0 0
39 51119 0 0
40 58126 0 0
41 66063 0 0
42 72301 0 0
43 77964 0 0
44 82640 0 0
45 94963 0 0
46 105351 0 0
47 106995 0 0
48 122803 0 0
49 133614 0 0
50 137935 0 0
51 147340 0 0
52 151436 0 0
53 161477 0 0
54 161259 0 0
55 168671 0 0
56 183852 0 0
57 201597 0 0
58 225416 0 0
59 268167 0 0
60 310992 0 0
61 359961 0 0
62 393061 0 0
63 466499 0 0
64 506616 0 0
65 599290 0 0
66 747960 0 0
67 837636 0 0
68 885212 0 0
69 1.03245e+06 0 0
70 1.2984e+06 0 0
71 1.4155e+06 0 0
72 1.51836e+06 0 0
73 1.75994e+06 0 0
74 1.84225e+06 0 0
75 1.84923e+06 0 0
76 1.80427e+06 0 0
77 1.48864e+06 0 0
78 1.38196e+06 0 0
79 1.22907e+06 0 0
80 1.04917e+06 0 0
81 1.04917e+06 0 0
82 761146 0 0
83 545635 0 0
84 510767 0 0
85 471351 0 0
86 343869 0 0
87 275594 0 0
88 219836 0 0
89 184521 0 0
90 156179 0 0
91 142019 0 0
92 129551 0 0
93 116071 0 0
94 103838 0 0
95 96285 0 0
96 88870 0 0
97 84327 0 0
98 77821 0 0
99 73489 0 0
100 69551 0 0
101 67129 0 0
102 63557 0 0
103 63112 0 0
104 60564 0 0
105 60450 0 0
106 58492 0 0
107 57294 0 0
108 54288 0 0
109 52424 0 0
110 49599 0 0
111 46935 0 0
112 44392 0 0
113 42528 0 0
114 40737 0 0
115 38946 0 0
116 37783 0 0
117 36066 0 0
118 34899 0 0
119 33284 0 0
120 32192 0 0
121 31713 0 0
122 29682 0 0
123 28995 0 0
124 28552 0 0
125 26758 0 0
126 26657 0 0
127 25537 0 0
128 25019 0 0
129 24084 0 0
130 23386 0 0
131 22629 0 0
132 22239 0 0
133 21599 0 0
134 20995 0 0
135 20365 0 0
136 20320 0 0
137 19817 0 0
138 19255 0 0
139 18496 0 0
140 18373 0 0
141 17404 0 0
142 17256 0 0
143 16752 0 0
144 16336 0 0
145 15970 0 0
146 15583 0 0
147 15484 0 0
148 15673 0 0
149 14830 0 0
150 14688 0 0
151 14642 0 0
152 14196 0 0
153 13809 0 0
154 13765 0 0
155 13380 0 0
156 13361 0 0
157 13218 0 0
158 13019 0 0
159 13036 0 0
160 12767 0 0
161 13142 0 0
162 12676 0 0
163 12462 0 0
164 12509 0 0
