#P I Flux Inorm
847 1219 0 0
848 1228 0 0
849 1275 0 0
850 1205 0 0
851 1199 0 0
852 1124 0 0
853 1223 0 0
854 1165 0 0
855 1174 0 0
856 1134 0 0
857 1133 0 0
858 1197 0 0
859 1201 0 0
860 1207 0 0
861 1215 0 0
862 1179 0 0
863 1120 0 0
864 1155 0 0
865 1177 0 0
866 1170 0 0
867 1161 0 0
868 1199 0 0
869 1191 0 0
870 1149 0 0
871 1196 0 0
872 1181 0 0
873 1178 0 0
874 1183 0 0
875 1188 0 0
876 1167 0 0
877 1204 0 0
878 1234 0 0
879 1181 0 0
880 1180 0 0
881 1189 0 0
882 1168 0 0
883 1167 0 0
884 1195 0 0
885 1169 0 0
886 1196 0 0
887 1251 0 0
888 1158 0 0
889 1172 0 0
890 1238 0 0
891 1194 0 0
892 1215 0 0
893 1204 0 0
894 1120 0 0
895 1169 0 0
896 1163 0 0
897 1218 0 0
898 1231 0 0
899 1212 0 0
900 1222 0 0
901 1164 0 0
902 1238 0 0
903 1219 0 0
904 1177 0 0
905 1159 0 0
906 1174 0 0
907 1204 0 0
908 1172 0 0
909 1251 0 0
910 1220 0 0
911 1232 0 0
912 1170 0 0
913 1214 0 0
914 1261 0 0
915 1260 0 0
916 1184 0 0
917 1239 0 0
918 1248 0 0
919 1181 0 0
920 1224 0 0
921 1161 0 0
922 1274 0 0
923 1160 0 0
924 1206 0 0
925 1194 0 0
926 1227 0 0
927 1233 0 0
928 1231 0 0
929 1213 0 0
930 1222 0 0
931 1192 0 0
932 1212 0 0
933 1195 0 0
934 1205 0 0
935 1210 0 0
936 1215 0 0
937 1251 0 0
938 1171 0 0
939 1115 0 0
940 1149 0 0
941 1159 0 0
942 1171 0 0
943 1150 0 0
944 1166 0 0
945 1197 0 0
946 1169 0 0
947 1198 0 0
948 1242 0 0
949 1150 0 0
950 1182 0 0
951 1123 0 0
952 1180 0 0
953 1207 0 0
954 1239 0 0
955 1186 0 0
956 1231 0 0
957 1203 0 0
958 1206 0 0
959 1248 0 0
960 1193 0 0
961 1145 0 0
962 1214 0 0
963 1236 0 0
964 1296 0 0
965 1309 0 0
966 1273 0 0
967 1194 0 0
968 1132 0 0
969 1244 0 0
970 1243 0 0
971 1193 0 0
972 1169 0 0
973 1160 0 0
974 1164 0 0
975 1225 0 0
976 1164 0 0
977 1175 0 0
978 1288 0 0
979 1255 0 0
980 1199 0 0
981 1226 0 0
982 1244 0 0
983 1123 0 0
984 1211 0 0
985 1216 0 0
986 1202 0 0
987 1221 0 0
988 1190 0 0
989 1202 0 0
990 1202 0 0
991 1154 0 0
992 1203 0 0
993 1232 0 0
994 1200 0 0
995 1212 0 0
996 1239 0 0
997 1202 0 0
998 1231 0 0
999 1224 0 0
1000 1218 0 0
1001 1196 0 0
1002 1250 0 0
1003 1148 0 0
1004 1209 0 0
1005 1219 0 0
1006 1190 0 0
1007 1236 0 0
1008 1224 0 0
1009 1221 0 0
1010 1178 0 0
1011 1193 0 0
1012 1180 0 0
1013 1224 0 0
1014 1168 0 0
1015 1217 0 0
1016 1218 0 0
1017 1209 0 0
1018 1247 0 0
1019 1259 0 0
1020 1310 0 0
1021 1246 0 0
1022 1226 0 0
1023 1217 0 0
1024 1221 0 0
1025 1218 0 0
1026 1191 0 0
1027 1204 0 0
1028 1245 0 0
1029 1217 0 0
1030 1239 0 0
1031 1228 0 0
1032 1165 0 0
1033 1241 0 0
1034 1197 0 0
1035 1231 0 0
1036 1263 0 0
1037 1227 0 0
1038 1237 0 0
1039 1200 0 0
1040 1109 0 0
1041 1198 0 0
1042 1199 0 0
1043 1145 0 0
1044 1184 0 0
1045 1238 0 0
1046 1247 0 0
1047 1229 0 0
1048 1197 0 0
1049 1229 0 0
1050 1204 0 0
1051 1254 0 0
1052 1236 0 0
1053 1187 0 0
1054 1237 0 0
1055 1193 0 0
1056 1264 0 0
1057 1236 0 0
1058 1213 0 0
1059 1235 0 0
1060 1259 0 0
1061 1230 0 0
1062 1208 0 0
1063 1191 0 0
1064 1216 0 0
1065 1171 0 0
1066 1245 0 0
1067 1241 0 0
1068 1238 0 0
1069 1210 0 0
1070 1270 0 0
1071 1261 0 0
1072 1240 0 0
1073 1240 0 0
1074 1237 0 0
1075 1226 0 0
1076 1257 0 0
1077 1273 0 0
1078 1186 0 0
1079 1197 0 0
1080 1234 0 0
1081 1258 0 0
1082 1232 0 0
1083 1156 0 0
1084 1224 0 0
1085 1179 0 0
1086 1217 0 0
1087 1235 0 0
1088 1245 0 0
1089 1253 0 0
1090 1255 0 0
1091 1241 0 0
1092 1257 0 0
1093 1206 0 0
1094 1244 0 0
1095 1215 0 0
1096 1250 0 0
1097 1190 0 0
1098 1303 0 0
1099 1144 0 0
