#P I Flux Inorm
0 13668 0 0
1 13959 0 0
2 14425 0 0
3 14709 0 0
4 15332 0 0
5 15512 0 0
6 15590 0 0
7 16399 0 0
8 16571 0 0
9 17044 0 0
10 17440 0 0
11 18190 0 0
12 18159 0 0
13 19123 0 0
14 19269 0 0
15 20392 0 0
16 20442 0 0
17 21762 0 0
18 22410 0 0
19 23690 0 0
20 24673 0 0
21 25023 0 0
22 25979 0 0
23 26805 0 0
24 28128 0 0
25 28561 0 0
26 29655 0 0
27 30535 0 0
28 32525 0 0
29 33662 0 0
30 37131 0 0
31 39333 0 0
32 44050 0 0
33 49725 0 0
34 54224 0 0
35 61731 0 0
36 65661 0 0
37 70806 0 0
38 78512 0 0
39 83751 0 0
40 91309 0 0
41 98035 0 0
42 105069 0 0
43 103977 0 0
44 112559 0 0
45 110864 0 0
46 115919 0 0
47 111442 0 0
48 122920 0 0
49 142615 0 0
50 158858 0 0
51 162420 0 0
52 172892 0 0
53 192434 0 0
54 227982 0 0
55 263996 0 0
56 304564 0 0
57 334048 0 0
58 363715 0 0
59 418275 0 0
60 451752 0 0
61 557757 0 0
62 662628 0 0
63 741589 0 0
64 818438 0 0
65 956418 0 0
66 1.11193e+06 0 0
67 1.09306e+06 0 0
68 1.09509e+06 0 0
69 1.21664e+06 0 0
70 1.377e+06 0 0
71 1.41677e+06 0 0
72 1.49422e+06 0 0
73 1.48143e+06 0 0
74 1.37777e+06 0 0
75 1.34359e+06 0 0
76 1.18987e+06 0 0
77 1.066e+06 0 0
78 1.04019e+06 0 0
79 1.04764e+06 0 0
80 1.03215e+06 0 0
81 923635 0 0
82 819056 0 0
83 850905 0 0
84 833320 0 0
85 701608 0 0
86 513734 0 0
87 445177 0 0
88 438322 0 0
89 382983 0 0
90 283203 0 0
91 226215 0 0
92 188669 0 0
93 165945 0 0
94 151625 0 0
95 138867 0 0
96 127468 0 0
97 116549 0 0
98 108144 0 0
99 100307 0 0
100 95159 0 0
101 88294 0 0
102 84291 0 0
103 79151 0 0
104 77912 0 0
105 73285 0 0
106 73820 0 0
107 70665 0 0
108 71490 0 0
109 68998 0 0
110 69849 0 0
111 67252 0 0
112 66101 0 0
113 62551 0 0
114 59595 0 0
115 55830 0 0
116 52772 0 0
117 50796 0 0
118 47792 0 0
119 46580 0 0
120 43372 0 0
121 43705 0 0
122 40725 0 0
123 41848 0 0
124 38012 0 0
125 37531 0 0
126 34855 0 0
127 35767 0 0
128 33227 0 0
129 33024 0 0
130 31417 0 0
131 31281 0 0
132 30295 0 0
133 29277 0 0
134 28537 0 0
135 27022 0 0
136 27158 0 0
137 25573 0 0
138 25790 0 0
139 24458 0 0
140 24421 0 0
141 22711 0 0
142 23489 0 0
143 21743 0 0
144 22048 0 0
145 20574 0 0
146 20727 0 0
147 20049 0 0
148 19810 0 0
149 19442 0 0
150 18904 0 0
151 19024 0 0
152 18245 0 0
153 18581 0 0
154 17722 0 0
155 18094 0 0
156 16968 0 0
157 17462 0 0
158 16417 0 0
159 17439 0 0
160 16484 0 0
161 16796 0 0
162 16232 0 0
163 16714 0 0
164 16116 0 0
165 16304 0 0
166 16047 0 0
167 15692 0 0
168 15547 0 0
169 15014 0 0
170 15527 0 0
171 14842 0 0
172 14694 0 0
173 14315 0 0
174 14392 0 0
175 13486 0 0
176 13810 0 0
177 13252 0 0
178 13302 0 0
179 13088 0 0
180 12940 0 0
181 12802 0 0
182 12626 0 0
183 12434 0 0
184 12475 0 0
185 12194 0 0
186 12129 0 0
187 12032 0 0
188 11879 0 0
189 11739 0 0
190 11733 0 0
191 11764 0 0
192 11023 0 0
193 11346 0 0
194 10910 0 0
195 11163 0 0
196 11122 0 0
197 10949 0 0
198 10592 0 0
199 10581 0 0
200 10485 0 0
201 10460 0 0
202 10062 0 0
203 10161 0 0
204 9837 0 0
205 9700 0 0
206 9481 0 0
207 9516 0 0
208 9321 0 0
209 9162 0 0
210 9088 0 0
211 9046 0 0
212 8944 0 0
213 8598 0 0
214 8940 0 0
215 8434 0 0
216 8469 0 0
217 8204 0 0
218 8225 0 0
219 7934 0 0
220 7810 0 0
221 7737 0 0
222 7839 0 0
223 7460 0 0
224 7353 0 0
225 7129 0 0
226 7043 0 0
227 6885 0 0
228 6963 0 0
229 6765 0 0
230 6688 0 0
231 6600 0 0
232 6464 0 0
233 6482 0 0
234 6372 0 0
235 6434 0 0
236 6070 0 0
237 6146 0 0
238 6084 0 0
239 6181 0 0
240 5821 0 0
241 5940 0 0
242 5819 0 0
243 5938 0 0
244 5875 0 0
245 5722 0 0
246 5733 0 0
247 5663 0 0
248 5734 0 0
249 5437 0 0
250 5441 0 0
251 5391 0 0
252 5424 0 0
253 5216 0 0
254 5349 0 0
255 5153 0 0
256 5175 0 0
257 5120 0 0
258 5238 0 0
259 4924 0 0
260 5079 0 0
261 4968 0 0
262 4939 0 0
263 4840 0 0
264 4759 0 0
265 4804 0 0
266 4615 0 0
267 4758 0 0
268 4516 0 0
269 4603 0 0
270 4485 0 0
271 4476 0 0
272 4582 0 0
273 4462 0 0
274 4405 0 0
275 4399 0 0
276 4306 0 0
277 4321 0 0
278 4260 0 0
279 4207 0 0
280 4171 0 0
281 4049 0 0
282 4123 0 0
283 4095 0 0
284 4044 0 0
285 4040 0 0
286 4108 0 0
287 3910 0 0
288 3945 0 0
289 3788 0 0
290 3919 0 0
291 3914 0 0
292 3827 0 0
293 3756 0 0
294 3876 0 0
295 3751 0 0
296 3752 0 0
297 3733 0 0
298 3751 0 0
299 3745 0 0
300 3702 0 0
301 3715 0 0
302 3599 0 0
303 3553 0 0
304 3584 0 0
305 3620 0 0
306 3586 0 0
307 3569 0 0
308 3593 0 0
309 3624 0 0
310 3583 0 0
311 3514 0 0
312 3440 0 0
313 3545 0 0
314 3486 0 0
315 3287 0 0
316 3431 0 0
317 3400 0 0
318 3512 0 0
319 3433 0 0
320 3511 0 0
321 3521 0 0
322 3506 0 0
323 3378 0 0
324 3458 0 0
325 3353 0 0
326 3474 0 0
327 3446 0 0
328 3413 0 0
329 3255 0 0
330 3302 0 0
331 3393 0 0
332 3435 0 0
333 3348 0 0
334 3372 0 0
335 3153 0 0
336 3197 0 0
337 3094 0 0
338 3232 0 0
339 3076 0 0
340 3128 0 0
341 3149 0 0
342 3167 0 0
343 3107 0 0
344 3099 0 0
345 3038 0 0
346 2985 0 0
347 3009 0 0
348 2843 0 0
349 2899 0 0
350 2952 0 0
351 2915 0 0
352 2921 0 0
353 2935 0 0
354 2857 0 0
355 2828 0 0
356 2825 0 0
357 2857 0 0
358 2959 0 0
359 2931 0 0
360 2865 0 0
361 2751 0 0
362 2773 0 0
363 2724 0 0
364 2784 0 0
365 2694 0 0
366 2622 0 0
367 2681 0 0
368 2698 0 0
369 2625 0 0
370 2645 0 0
371 2615 0 0
372 2579 0 0
373 2675 0 0
374 2656 0 0
375 2648 0 0
376 2579 0 0
377 2536 0 0
378 2523 0 0
379 2542 0 0
380 2654 0 0
381 2546 0 0
382 2584 0 0
383 2597 0 0
384 2514 0 0
385 2554 0 0
386 2435 0 0
387 2509 0 0
388 2491 0 0
389 2525 0 0
390 2483 0 0
391 2392 0 0
392 2485 0 0
393 2447 0 0
394 2493 0 0
395 2322 0 0
396 2377 0 0
397 2406 0 0
398 2437 0 0
399 2389 0 0
400 2380 0 0
401 2370 0 0
402 2290 0 0
403 2335 0 0
404 2302 0 0
405 2178 0 0
406 2305 0 0
407 2284 0 0
408 2322 0 0
409 2151 0 0
410 2249 0 0
411 2208 0 0
412 2261 0 0
413 2212 0 0
414 2230 0 0
415 2229 0 0
416 2243 0 0
417 2305 0 0
418 2110 0 0
419 2228 0 0
420 2182 0 0
421 2195 0 0
422 2208 0 0
423 2178 0 0
424 2111 0 0
425 2095 0 0
426 2120 0 0
427 2182 0 0
428 2150 0 0
429 2034 0 0
430 2038 0 0
431 2079 0 0
432 2114 0 0
433 2073 0 0
434 1998 0 0
435 1964 0 0
436 2045 0 0
