#P I Flux Inorm
0 13191 0 0
1 13396 0 0
2 13719 0 0
3 13977 0 0
4 14411 0 0
5 14578 0 0
6 15152 0 0
7 15723 0 0
8 16112 0 0
9 16684 0 0
10 16675 0 0
11 17186 0 0
12 17105 0 0
13 18087 0 0
14 18106 0 0
15 19144 0 0
16 19464 0 0
17 20392 0 0
18 20446 0 0
19 21488 0 0
20 22238 0 0
21 23253 0 0
22 23947 0 0
23 24810 0 0
24 26433 0 0
25 27615 0 0
26 27745 0 0
27 29296 0 0
28 29820 0 0
29 30352 0 0
30 31269 0 0
31 32183 0 0
32 34527 0 0
33 35671 0 0
34 38622 0 0
35 41128 0 0
36 46287 0 0
37 50482 0 0
38 56498 0 0
39 63151 0 0
40 68220 0 0
41 72071 0 0
42 77965 0 0
43 87072 0 0
44 94487 0 0
45 108072 0 0
46 113822 0 0
47 114966 0 0
48 118492 0 0
49 129431 0 0
50 136130 0 0
51 145854 0 0
52 151194 0 0
53 156370 0 0
54 169796 0 0
55 183932 0 0
56 202708 0 0
57 241934 0 0
58 283680 0 0
59 317506 0 0
60 349888 0 0
61 380325 0 0
62 438706 0 0
63 478322 0 0
64 606553 0 0
65 737504 0 0
66 818734 0 0
67 892254 0 0
68 1.05383e+06 0 0
69 1.27032e+06 0 0
70 1.29541e+06 0 0
71 1.42447e+06 0 0
72 1.61345e+06 0 0
73 1.7129e+06 0 0
74 1.68729e+06 0 0
75 1.56213e+06 0 0
76 1.47704e+06 0 0
77 1.29749e+06 0 0
78 1.17748e+06 0 0
79 1.13176e+06 0 0
80 1.05847e+06 0 0
81 979570 0 0
82 984576 0 0
83 863052 0 0
84 553398 0 0
85 510215 0 0
86 496786 0 0
87 404444 0 0
88 314884 0 0
89 246959 0 0
90 207380 0 0
91 176286 0 0
92 159941 0 0
93 144568 0 0
94 131626 0 0
95 118788 0 0
96 111458 0 0
97 100994 0 0
98 94659 0 0
99 88269 0 0
100 84086 0 0
101 79953 0 0
102 76736 0 0
103 73086 0 0
104 72306 0 0
105 70927 0 0
106 68755 0 0
107 69409 0 0
108 67377 0 0
109 67784 0 0
110 63787 0 0
111 61896 0 0
112 57764 0 0
113 55291 0 0
114 51715 0 0
115 50327 0 0
116 48017 0 0
117 46710 0 0
118 43619 0 0
119 42756 0 0
120 41232 0 0
121 40145 0 0
122 37814 0 0
123 37085 0 0
124 35066 0 0
125 34618 0 0
126 32845 0 0
127 32260 0 0
128 31399 0 0
129 30727 0 0
130 29352 0 0
131 28679 0 0
132 27565 0 0
133 26868 0 0
134 26013 0 0
135 25593 0 0
136 25131 0 0
137 24496 0 0
138 24162 0 0
139 22986 0 0
140 22962 0 0
141 21564 0 0
142 22042 0 0
143 20379 0 0
144 20872 0 0
145 19554 0 0
146 19399 0 0
147 18784 0 0
148 18915 0 0
149 18362 0 0
150 18615 0 0
151 17613 0 0
152 18054 0 0
153 17274 0 0
154 17023 0 0
155 16785 0 0
156 16647 0 0
157 16617 0 0
158 16296 0 0
