#P I Flux Inorm
841 1200 0 0
842 1253 0 0
843 1213 0 0
844 1234 0 0
845 1197 0 0
846 1217 0 0
847 1179 0 0
848 1202 0 0
849 1223 0 0
850 1207 0 0
851 1208 0 0
852 1184 0 0
853 1217 0 0
854 1207 0 0
855 1132 0 0
856 1251 0 0
857 1124 0 0
858 1185 0 0
859 1192 0 0
860 1197 0 0
861 1198 0 0
862 1243 0 0
863 1191 0 0
864 1226 0 0
865 1277 0 0
866 1173 0 0
867 1245 0 0
868 1250 0 0
869 1201 0 0
870 1234 0 0
871 1233 0 0
872 1223 0 0
873 1181 0 0
874 1215 0 0
875 1210 0 0
876 1216 0 0
877 1247 0 0
878 1213 0 0
879 1208 0 0
880 1260 0 0
881 1270 0 0
882 1225 0 0
883 1261 0 0
884 1188 0 0
885 1174 0 0
886 1256 0 0
887 1281 0 0
888 1224 0 0
889 1242 0 0
890 1254 0 0
891 1209 0 0
892 1204 0 0
893 1281 0 0
894 1203 0 0
895 1231 0 0
896 1236 0 0
897 1199 0 0
898 1214 0 0
899 1234 0 0
900 1274 0 0
901 1251 0 0
902 1289 0 0
903 1238 0 0
904 1273 0 0
905 1234 0 0
906 1248 0 0
907 1216 0 0
908 1182 0 0
909 1205 0 0
910 1221 0 0
911 1202 0 0
912 1204 0 0
913 1181 0 0
914 1252 0 0
915 1179 0 0
916 1260 0 0
917 1285 0 0
918 1248 0 0
919 1246 0 0
920 1195 0 0
921 1243 0 0
922 1256 0 0
923 1236 0 0
924 1271 0 0
925 1251 0 0
926 1251 0 0
927 1270 0 0
928 1209 0 0
929 1226 0 0
930 1251 0 0
931 1200 0 0
932 1242 0 0
933 1219 0 0
934 1252 0 0
935 1231 0 0
936 1205 0 0
937 1176 0 0
938 1215 0 0
939 1225 0 0
940 1251 0 0
941 1227 0 0
942 1259 0 0
943 1192 0 0
944 1274 0 0
945 1217 0 0
946 1184 0 0
947 1158 0 0
948 1231 0 0
949 1246 0 0
950 1228 0 0
951 1275 0 0
952 1215 0 0
953 1235 0 0
954 1220 0 0
955 1218 0 0
956 1198 0 0
957 1210 0 0
958 1153 0 0
959 1238 0 0
960 1229 0 0
961 1205 0 0
962 1199 0 0
963 1253 0 0
964 1350 0 0
965 1377 0 0
966 1342 0 0
967 1230 0 0
968 1206 0 0
969 1139 0 0
970 1263 0 0
971 1285 0 0
972 1240 0 0
973 1153 0 0
974 1157 0 0
975 1284 0 0
976 1213 0 0
977 1158 0 0
978 1271 0 0
979 1249 0 0
980 1254 0 0
981 1228 0 0
982 1242 0 0
983 1256 0 0
984 1250 0 0
985 1229 0 0
986 1185 0 0
987 1313 0 0
988 1208 0 0
989 1278 0 0
990 1335 0 0
991 1279 0 0
992 1253 0 0
993 1246 0 0
994 1262 0 0
995 1197 0 0
996 1221 0 0
997 1206 0 0
998 1205 0 0
999 1237 0 0
1000 1203 0 0
1001 1235 0 0
1002 1304 0 0
1003 1312 0 0
1004 1298 0 0
1005 1260 0 0
1006 1261 0 0
1007 1236 0 0
1008 1286 0 0
1009 1231 0 0
1010 1208 0 0
1011 1207 0 0
1012 1241 0 0
1013 1231 0 0
1014 1294 0 0
1015 1249 0 0
1016 1187 0 0
1017 1187 0 0
1018 1258 0 0
1019 1276 0 0
1020 1205 0 0
1021 1248 0 0
1022 1208 0 0
1023 1236 0 0
1024 1242 0 0
1025 1272 0 0
1026 1299 0 0
1027 1249 0 0
1028 1287 0 0
1029 1223 0 0
1030 1288 0 0
1031 1220 0 0
1032 1201 0 0
1033 1282 0 0
1034 1213 0 0
1035 1219 0 0
1036 1244 0 0
1037 1236 0 0
1038 1217 0 0
1039 1257 0 0
1040 1238 0 0
1041 1268 0 0
1042 1168 0 0
1043 1229 0 0
1044 1258 0 0
1045 1214 0 0
1046 1296 0 0
1047 1249 0 0
1048 1214 0 0
1049 1283 0 0
1050 1301 0 0
1051 1176 0 0
1052 1231 0 0
1053 1252 0 0
1054 1309 0 0
1055 1229 0 0
1056 1250 0 0
1057 1249 0 0
1058 1271 0 0
1059 1249 0 0
1060 1212 0 0
1061 1188 0 0
1062 1295 0 0
1063 1257 0 0
1064 1247 0 0
1065 1165 0 0
1066 1260 0 0
1067 1253 0 0
1068 1209 0 0
1069 1233 0 0
1070 1232 0 0
1071 1212 0 0
1072 1276 0 0
1073 1263 0 0
1074 1309 0 0
1075 1247 0 0
1076 1238 0 0
1077 1295 0 0
1078 1228 0 0
1079 1223 0 0
1080 1257 0 0
1081 1305 0 0
1082 1143 0 0
1083 1228 0 0
1084 1258 0 0
1085 1290 0 0
1086 1204 0 0
1087 1263 0 0
1088 1208 0 0
1089 1214 0 0
1090 1183 0 0
1091 1285 0 0
1092 1211 0 0
1093 1304 0 0
1094 1298 0 0
1095 1238 0 0
1096 1248 0 0
1097 1304 0 0
1098 1271 0 0
1099 1260 0 0
