#P I Flux Inorm
0 13394 0 0
1 13645 0 0
2 14294 0 0
3 14092 0 0
4 14601 0 0
5 14971 0 0
6 15607 0 0
7 16016 0 0
8 16243 0 0
9 16690 0 0
10 16615 0 0
11 17496 0 0
12 17578 0 0
13 18609 0 0
14 18853 0 0
15 19480 0 0
16 19662 0 0
17 20767 0 0
18 21056 0 0
19 22207 0 0
20 22768 0 0
21 24292 0 0
22 25023 0 0
23 26193 0 0
24 27386 0 0
25 27559 0 0
26 28844 0 0
27 29596 0 0
28 30243 0 0
29 31129 0 0
30 32031 0 0
31 33225 0 0
32 35226 0 0
33 37537 0 0
34 39953 0 0
35 44378 0 0
36 48159 0 0
37 54514 0 0
38 59677 0 0
39 66045 0 0
40 68813 0 0
41 74767 0 0
42 82805 0 0
43 91117 0 0
44 103923 0 0
45 111696 0 0
46 116585 0 0
47 116909 0 0
48 120889 0 0
49 131105 0 0
50 140536 0 0
51 149917 0 0
52 153194 0 0
53 165213 0 0
54 178008 0 0
55 191817 0 0
56 221749 0 0
57 270940 0 0
58 305509 0 0
59 334612 0 0
60 359267 0 0
61 408948 0 0
62 456710 0 0
63 531390 0 0
64 685843 0 0
65 773563 0 0
66 845252 0 0
67 967647 0 0
68 1.16174e+06 0 0
69 1.26641e+06 0 0
70 1.278e+06 0 0
71 1.50087e+06 0 0
72 1.61008e+06 0 0
73 1.69649e+06 0 0
74 1.58615e+06 0 0
75 1.47691e+06 0 0
76 1.36384e+06 0 0
77 1.21789e+06 0 0
78 1.14816e+06 0 0
79 1.09189e+06 0 0
80 1.05215e+06 0 0
81 975611 0 0
82 958895 0 0
83 913135 0 0
84 592669 0 0
85 503201 0 0
86 501395 0 0
87 435587 0 0
88 332795 0 0
89 260318 0 0
90 215710 0 0
91 183327 0 0
92 165191 0 0
93 148196 0 0
94 136116 0 0
95 122463 0 0
96 113451 0 0
97 102861 0 0
98 96373 0 0
99 90584 0 0
100 85009 0 0
101 81123 0 0
102 76970 0 0
103 74508 0 0
104 71809 0 0
105 71549 0 0
106 68400 0 0
107 69650 0 0
108 67599 0 0
109 67798 0 0
110 64891 0 0
111 63257 0 0
112 59330 0 0
113 57235 0 0
114 52913 0 0
115 51238 0 0
116 49024 0 0
117 47670 0 0
118 45337 0 0
119 43320 0 0
120 42026 0 0
121 40857 0 0
122 39241 0 0
123 38502 0 0
124 36328 0 0
125 35139 0 0
126 34404 0 0
127 32926 0 0
128 32337 0 0
129 31252 0 0
130 30115 0 0
131 29001 0 0
132 28579 0 0
133 27296 0 0
134 27186 0 0
135 26145 0 0
136 25735 0 0
137 24791 0 0
138 24510 0 0
139 23560 0 0
140 23691 0 0
141 22493 0 0
142 22351 0 0
143 20804 0 0
144 21043 0 0
145 20220 0 0
146 19635 0 0
147 19328 0 0
148 19397 0 0
149 18883 0 0
150 18703 0 0
151 18217 0 0
152 18112 0 0
153 18000 0 0
154 17435 0 0
155 17199 0 0
156 16850 0 0
157 16744 0 0
158 16605 0 0
159 17114 0 0
160 16435 0 0
161 16982 0 0
162 16339 0 0
163 16885 0 0
164 16440 0 0
165 16410 0 0
166 15813 0 0
167 15700 0 0
168 16032 0 0
169 15258 0 0
170 15267 0 0
171 15100 0 0
172 14650 0 0
173 14353 0 0
174 14298 0 0
175 14072 0 0
176 13973 0 0
177 13419 0 0
178 13517 0 0
179 12926 0 0
180 13414 0 0
181 12896 0 0
182 12649 0 0
183 12665 0 0
184 12560 0 0
185 12417 0 0
186 12159 0 0
187 11960 0 0
188 12016 0 0
189 11754 0 0
190 11600 0 0
191 11523 0 0
192 11581 0 0
193 11091 0 0
194 11320 0 0
195 11046 0 0
196 11181 0 0
197 11063 0 0
198 10723 0 0
199 10858 0 0
200 10648 0 0
201 10441 0 0
202 10243 0 0
203 10024 0 0
204 9763 0 0
205 9793 0 0
206 9427 0 0
207 9306 0 0
208 9181 0 0
209 9067 0 0
210 8909 0 0
211 8920 0 0
212 8814 0 0
213 8603 0 0
214 8437 0 0
215 8304 0 0
216 8197 0 0
217 8052 0 0
218 7753 0 0
219 7756 0 0
220 7667 0 0
221 7573 0 0
222 7316 0 0
223 7093 0 0
224 7240 0 0
225 6825 0 0
226 6669 0 0
227 6809 0 0
228 6711 0 0
229 6384 0 0
230 6327 0 0
231 6486 0 0
232 6292 0 0
233 6264 0 0
234 6268 0 0
235 5987 0 0
236 6095 0 0
237 5881 0 0
238 5875 0 0
239 5879 0 0
240 5738 0 0
241 5766 0 0
242 5489 0 0
243 5591 0 0
244 5701 0 0
245 5470 0 0
246 5395 0 0
247 5434 0 0
248 5214 0 0
249 5315 0 0
250 5197 0 0
251 5145 0 0
252 5093 0 0
253 5035 0 0
254 5079 0 0
255 5127 0 0
256 4916 0 0
257 4848 0 0
258 4909 0 0
259 4728 0 0
260 4628 0 0
261 4757 0 0
262 4623 0 0
263 4552 0 0
264 4479 0 0
265 4434 0 0
266 4391 0 0
267 4247 0 0
268 4261 0 0
269 4265 0 0
270 4219 0 0
271 4240 0 0
272 4082 0 0
273 4104 0 0
274 4031 0 0
275 4055 0 0
276 4181 0 0
277 4013 0 0
278 3989 0 0
279 3907 0 0
280 3846 0 0
281 3823 0 0
282 3819 0 0
283 3811 0 0
284 3688 0 0
285 3844 0 0
286 3865 0 0
287 3631 0 0
288 3655 0 0
289 3521 0 0
290 3571 0 0
291 3542 0 0
292 3669 0 0
293 3469 0 0
294 3470 0 0
295 3487 0 0
296 3419 0 0
297 3390 0 0
298 3488 0 0
299 3490 0 0
300 3521 0 0
301 3298 0 0
302 3446 0 0
303 3463 0 0
304 3303 0 0
305 3274 0 0
306 3416 0 0
307 3303 0 0
308 3176 0 0
309 3213 0 0
310 3158 0 0
311 3209 0 0
312 3202 0 0
313 3166 0 0
314 3132 0 0
315 3140 0 0
316 3110 0 0
317 3159 0 0
318 3184 0 0
319 3114 0 0
320 3173 0 0
321 3130 0 0
322 3144 0 0
323 3067 0 0
324 3133 0 0
325 3119 0 0
326 3110 0 0
327 2934 0 0
328 3017 0 0
329 3077 0 0
330 3018 0 0
331 2909 0 0
332 2947 0 0
333 2924 0 0
334 2909 0 0
335 2840 0 0
336 2910 0 0
337 2744 0 0
338 2822 0 0
339 2877 0 0
340 2764 0 0
341 2791 0 0
342 2743 0 0
343 2729 0 0
344 2742 0 0
345 2739 0 0
346 2719 0 0
347 2718 0 0
348 2660 0 0
349 2734 0 0
350 2577 0 0
351 2581 0 0
352 2660 0 0
353 2552 0 0
354 2695 0 0
355 2629 0 0
356 2637 0 0
357 2634 0 0
358 2518 0 0
359 2537 0 0
360 2515 0 0
361 2473 0 0
362 2528 0 0
363 2472 0 0
364 2505 0 0
365 2390 0 0
366 2341 0 0
367 2411 0 0
368 2416 0 0
369 2422 0 0
370 2436 0 0
371 2403 0 0
372 2367 0 0
373 2340 0 0
374 2332 0 0
375 2374 0 0
376 2283 0 0
377 2351 0 0
378 2309 0 0
379 2311 0 0
380 2330 0 0
381 2446 0 0
382 2342 0 0
383 2325 0 0
384 2290 0 0
385 2235 0 0
386 2279 0 0
387 2234 0 0
388 2286 0 0
389 2246 0 0
390 2164 0 0
391 2213 0 0
392 2109 0 0
393 2204 0 0
394 2240 0 0
395 2237 0 0
396 2154 0 0
397 2169 0 0
398 2167 0 0
399 2173 0 0
400 2138 0 0
401 2250 0 0
402 2180 0 0
403 2106 0 0
404 2118 0 0
405 2185 0 0
406 2164 0 0
407 2051 0 0
408 2124 0 0
409 1991 0 0
410 2031 0 0
411 2059 0 0
412 2085 0 0
413 2086 0 0
414 2030 0 0
415 2083 0 0
416 2059 0 0
417 2025 0 0
418 1958 0 0
419 2014 0 0
420 2018 0 0
421 2044 0 0
422 1988 0 0
423 2001 0 0
424 1989 0 0
425 1943 0 0
426 1875 0 0
427 1924 0 0
428 1972 0 0
429 1846 0 0
430 1959 0 0
431 1909 0 0
432 1865 0 0
433 1887 0 0
434 1851 0 0
435 1875 0 0
436 1864 0 0
437 1815 0 0
438 1898 0 0
439 1885 0 0
440 1847 0 0
441 1906 0 0
442 1891 0 0
443 1786 0 0
444 1859 0 0
445 1881 0 0
446 1860 0 0
447 1818 0 0
448 1870 0 0
449 1910 0 0
450 1828 0 0
451 1789 0 0
452 1878 0 0
453 1734 0 0
454 1847 0 0
455 1764 0 0
456 1706 0 0
457 1752 0 0
458 1806 0 0
459 1895 0 0
460 1737 0 0
461 1824 0 0
462 1778 0 0
463 1794 0 0
464 1769 0 0
465 1746 0 0
466 1782 0 0
467 1682 0 0
468 1741 0 0
469 1739 0 0
470 1775 0 0
471 1764 0 0
472 1686 0 0
473 1719 0 0
474 1692 0 0
475 1684 0 0
476 1668 0 0
477 1734 0 0
478 1674 0 0
479 1580 0 0
480 1727 0 0
481 1576 0 0
482 1698 0 0
483 1646 0 0
484 1597 0 0
485 1644 0 0
486 1600 0 0
487 1683 0 0
488 1640 0 0
489 1580 0 0
490 1634 0 0
491 1631 0 0
492 1618 0 0
493 1618 0 0
494 1637 0 0
495 1650 0 0
496 1595 0 0
497 1593 0 0
498 1647 0 0
499 1610 0 0
500 1651 0 0
501 1525 0 0
502 1690 0 0
503 1656 0 0
504 1624 0 0
505 1588 0 0
506 1584 0 0
507 1581 0 0
508 1627 0 0
509 1633 0 0
510 1538 0 0
511 1585 0 0
512 1609 0 0
513 1532 0 0
514 1574 0 0
515 1607 0 0
516 1506 0 0
517 1587 0 0
518 1589 0 0
519 1478 0 0
520 1507 0 0
521 1492 0 0
522 1559 0 0
523 1547 0 0
524 1564 0 0
525 1574 0 0
526 1528 0 0
527 1495 0 0
528 1518 0 0
529 1540 0 0
530 1450 0 0
531 1558 0 0
532 1494 0 0
533 1506 0 0
534 1495 0 0
535 1572 0 0
536 1498 0 0
537 1512 0 0
538 1538 0 0
539 1523 0 0
540 1494 0 0
541 1445 0 0
542 1545 0 0
543 1504 0 0
544 1472 0 0
545 1537 0 0
546 1492 0 0
547 1459 0 0
548 1429 0 0
549 1430 0 0
550 1477 0 0
551 1486 0 0
552 1531 0 0
553 1457 0 0
554 1431 0 0
555 1430 0 0
556 1440 0 0
557 1481 0 0
558 1372 0 0
559 1411 0 0
560 1412 0 0
561 1332 0 0
562 1388 0 0
563 1471 0 0
564 1405 0 0
565 1443 0 0
566 1466 0 0
567 1363 0 0
568 1439 0 0
569 1461 0 0
570 1427 0 0
571 1398 0 0
572 1388 0 0
573 1354 0 0
574 1405 0 0
575 1416 0 0
576 1408 0 0
577 1376 0 0
578 1473 0 0
579 1390 0 0
580 1400 0 0
581 1398 0 0
582 1371 0 0
583 1360 0 0
584 1342 0 0
585 1399 0 0
586 1422 0 0
587 1363 0 0
588 1401 0 0
589 1362 0 0
590 1349 0 0
591 1346 0 0
592 1357 0 0
593 1339 0 0
594 1307 0 0
595 1356 0 0
596 1319 0 0
597 1309 0 0
598 1340 0 0
599 1292 0 0
600 1338 0 0
601 1350 0 0
602 1327 0 0
603 1333 0 0
604 1303 0 0
605 1314 0 0
606 1320 0 0
607 1324 0 0
608 1297 0 0
609 1325 0 0
610 1334 0 0
611 1304 0 0
612 1376 0 0
613 1375 0 0
614 1373 0 0
615 1404 0 0
616 1323 0 0
617 1354 0 0
618 1357 0 0
619 1285 0 0
620 1343 0 0
621 1357 0 0
622 1293 0 0
623 1357 0 0
624 1296 0 0
625 1330 0 0
626 1342 0 0
627 1290 0 0
628 1375 0 0
629 1323 0 0
630 1345 0 0
631 1351 0 0
632 1313 0 0
633 1344 0 0
634 1246 0 0
635 1347 0 0
636 1293 0 0
637 1330 0 0
638 1294 0 0
639 1307 0 0
640 1365 0 0
641 1266 0 0
642 1303 0 0
643 1282 0 0
644 1286 0 0
645 1217 0 0
646 1259 0 0
647 1326 0 0
648 1309 0 0
649 1325 0 0
650 1293 0 0
651 1299 0 0
652 1256 0 0
653 1269 0 0
654 1292 0 0
655 1238 0 0
656 1294 0 0
657 1333 0 0
658 1268 0 0
659 1281 0 0
660 1308 0 0
661 1359 0 0
662 1245 0 0
663 1242 0 0
664 1255 0 0
665 1313 0 0
666 1327 0 0
667 1262 0 0
668 1270 0 0
669 1260 0 0
670 1317 0 0
671 1254 0 0
672 1339 0 0
673 1295 0 0
674 1285 0 0
675 1316 0 0
676 1326 0 0
677 1279 0 0
678 1310 0 0
679 1276 0 0
680 1292 0 0
681 1295 0 0
682 1286 0 0
683 1255 0 0
684 1289 0 0
685 1235 0 0
686 1315 0 0
687 1233 0 0
688 1256 0 0
689 1282 0 0
690 1252 0 0
691 1282 0 0
692 1286 0 0
693 1235 0 0
694 1231 0 0
695 1233 0 0
696 1251 0 0
697 1245 0 0
698 1224 0 0
699 1260 0 0
700 1251 0 0
701 1252 0 0
702 1218 0 0
703 1306 0 0
704 1282 0 0
705 1290 0 0
706 1255 0 0
707 1290 0 0
708 1290 0 0
709 1284 0 0
710 1295 0 0
711 1178 0 0
712 1250 0 0
713 1273 0 0
714 1215 0 0
715 1206 0 0
716 1214 0 0
717 1223 0 0
718 1283 0 0
719 1221 0 0
720 1309 0 0
721 1239 0 0
722 1227 0 0
723 1250 0 0
724 1287 0 0
725 1338 0 0
726 1247 0 0
727 1173 0 0
728 1221 0 0
729 1222 0 0
730 1275 0 0
731 1234 0 0
732 1237 0 0
733 1331 0 0
734 1279 0 0
735 1200 0 0
736 1219 0 0
737 1225 0 0
738 1270 0 0
739 1208 0 0
740 1262 0 0
741 1264 0 0
742 1159 0 0
743 1282 0 0
744 1199 0 0
745 1261 0 0
746 1281 0 0
747 1229 0 0
748 1184 0 0
749 1217 0 0
750 1244 0 0
751 1290 0 0
752 1277 0 0
753 1158 0 0
754 1225 0 0
755 1197 0 0
756 1229 0 0
757 1254 0 0
758 1260 0 0
759 1278 0 0
760 1269 0 0
761 1258 0 0
762 1249 0 0
763 1213 0 0
764 1198 0 0
765 1236 0 0
766 1256 0 0
767 1197 0 0
768 1206 0 0
769 1189 0 0
770 1202 0 0
771 1200 0 0
772 1208 0 0
773 1187 0 0
774 1223 0 0
775 1269 0 0
776 1184 0 0
777 1200 0 0
778 1184 0 0
779 1251 0 0
780 1274 0 0
781 1212 0 0
782 1216 0 0
783 1290 0 0
784 1284 0 0
785 1274 0 0
786 1227 0 0
787 1193 0 0
788 1207 0 0
789 1269 0 0
790 1216 0 0
791 1223 0 0
792 1291 0 0
793 1201 0 0
794 1249 0 0
795 1251 0 0
796 1256 0 0
797 1263 0 0
798 1181 0 0
799 1199 0 0
800 1211 0 0
801 1160 0 0
802 1203 0 0
803 1227 0 0
804 1229 0 0
805 1248 0 0
806 1254 0 0
807 1240 0 0
808 1227 0 0
809 1206 0 0
810 1186 0 0
811 1253 0 0
812 1209 0 0
813 1266 0 0
814 1261 0 0
815 1226 0 0
816 1238 0 0
817 1178 0 0
818 1220 0 0
819 1206 0 0
820 1195 0 0
821 1199 0 0
822 1244 0 0
823 1216 0 0
824 1189 0 0
825 1188 0 0
826 1254 0 0
827 1212 0 0
828 1166 0 0
829 1222 0 0
830 1223 0 0
831 1191 0 0
832 1200 0 0
833 1159 0 0
834 1220 0 0
835 1157 0 0
836 1210 0 0
837 1224 0 0
838 1163 0 0
839 1163 0 0
840 1242 0 0
841 1203 0 0
842 1194 0 0
843 1262 0 0
844 1198 0 0
845 1208 0 0
846 1201 0 0
847 1141 0 0
848 1244 0 0
849 1181 0 0
850 1234 0 0
851 1165 0 0
852 1184 0 0
853 1191 0 0
