#P I Flux Inorm
265 4478 0 0
266 4434 0 0
267 4546 0 0
268 4307 0 0
269 4441 0 0
270 4311 0 0
271 4316 0 0
272 4026 0 0
273 4324 0 0
274 4202 0 0
275 4209 0 0
276 4101 0 0
277 3985 0 0
278 4083 0 0
279 3799 0 0
280 4024 0 0
281 3983 0 0
282 3800 0 0
283 3827 0 0
284 3867 0 0
285 3811 0 0
286 3857 0 0
287 3746 0 0
288 3741 0 0
289 3539 0 0
290 3753 0 0
291 3685 0 0
292 3505 0 0
293 3629 0 0
294 3584 0 0
295 3588 0 0
296 3313 0 0
297 3502 0 0
298 3367 0 0
299 3571 0 0
300 3516 0 0
301 3469 0 0
302 3396 0 0
303 3450 0 0
304 3366 0 0
305 3445 0 0
306 3343 0 0
307 3281 0 0
308 3345 0 0
309 3253 0 0
310 3267 0 0
311 3228 0 0
312 3244 0 0
313 3222 0 0
314 3219 0 0
315 3157 0 0
316 3105 0 0
317 3129 0 0
318 3139 0 0
319 3113 0 0
320 3132 0 0
321 3125 0 0
322 3032 0 0
323 2969 0 0
324 3124 0 0
325 3048 0 0
326 2995 0 0
327 2965 0 0
328 2985 0 0
329 3071 0 0
330 2946 0 0
331 2867 0 0
332 2928 0 0
333 2928 0 0
334 2969 0 0
335 2818 0 0
336 2826 0 0
337 2933 0 0
338 2732 0 0
339 2733 0 0
340 2773 0 0
341 2796 0 0
342 2789 0 0
343 2740 0 0
344 2619 0 0
345 2763 0 0
346 2598 0 0
347 2536 0 0
348 2539 0 0
349 2629 0 0
350 2542 0 0
351 2570 0 0
352 2594 0 0
353 2580 0 0
354 2590 0 0
355 2532 0 0
356 2547 0 0
357 2608 0 0
358 2568 0 0
359 2563 0 0
360 2458 0 0
361 2403 0 0
362 2426 0 0
363 2530 0 0
364 2426 0 0
365 2365 0 0
366 2419 0 0
367 2337 0 0
368 2412 0 0
369 2428 0 0
370 2402 0 0
371 2327 0 0
372 2389 0 0
373 2436 0 0
374 2402 0 0
375 2253 0 0
376 2293 0 0
377 2315 0 0
378 2241 0 0
379 2286 0 0
380 2245 0 0
381 2375 0 0
382 2298 0 0
383 2333 0 0
384 2232 0 0
385 2245 0 0
386 2199 0 0
387 2201 0 0
388 2262 0 0
389 2191 0 0
390 2171 0 0
391 2140 0 0
392 2251 0 0
393 2137 0 0
394 2161 0 0
395 2156 0 0
396 2255 0 0
397 2139 0 0
398 2085 0 0
399 2068 0 0
400 2139 0 0
401 2106 0 0
402 2087 0 0
403 2176 0 0
404 2068 0 0
405 2127 0 0
406 2057 0 0
407 2129 0 0
408 2145 0 0
409 2130 0 0
410 2003 0 0
411 2081 0 0
412 2049 0 0
413 2011 0 0
414 1969 0 0
415 2059 0 0
416 1988 0 0
417 2001 0 0
418 2040 0 0
419 1987 0 0
420 2076 0 0
421 1998 0 0
422 1993 0 0
423 1998 0 0
424 2042 0 0
425 1920 0 0
426 1954 0 0
427 2021 0 0
428 1988 0 0
429 1929 0 0
430 1910 0 0
431 1888 0 0
432 1896 0 0
433 1873 0 0
434 1929 0 0
435 1855 0 0
436 1866 0 0
437 1882 0 0
438 1841 0 0
439 1868 0 0
440 1914 0 0
441 1814 0 0
442 1835 0 0
443 1888 0 0
444 1821 0 0
445 1892 0 0
446 1884 0 0
447 1772 0 0
448 1889 0 0
449 1790 0 0
450 1861 0 0
451 1796 0 0
452 1873 0 0
453 1765 0 0
454 1811 0 0
455 1732 0 0
456 1883 0 0
457 1805 0 0
458 1726 0 0
459 1731 0 0
460 1711 0 0
461 1754 0 0
462 1796 0 0
463 1809 0 0
464 1669 0 0
465 1780 0 0
466 1686 0 0
467 1747 0 0
468 1723 0 0
469 1700 0 0
470 1735 0 0
471 1715 0 0
472 1772 0 0
473 1652 0 0
474 1713 0 0
475 1724 0 0
476 1693 0 0
477 1666 0 0
478 1621 0 0
479 1647 0 0
480 1631 0 0
481 1686 0 0
482 1661 0 0
483 1576 0 0
484 1637 0 0
485 1725 0 0
486 1702 0 0
487 1625 0 0
488 1747 0 0
489 1727 0 0
490 1608 0 0
491 1717 0 0
492 1699 0 0
493 1696 0 0
494 1722 0 0
495 1664 0 0
496 1676 0 0
497 1727 0 0
498 1595 0 0
499 1650 0 0
500 1609 0 0
501 1598 0 0
502 1680 0 0
503 1598 0 0
504 1618 0 0
505 1524 0 0
506 1581 0 0
507 1559 0 0
508 1603 0 0
509 1601 0 0
510 1507 0 0
511 1656 0 0
512 1585 0 0
513 1578 0 0
514 1530 0 0
515 1604 0 0
516 1592 0 0
517 1564 0 0
518 1527 0 0
519 1627 0 0
520 1517 0 0
521 1572 0 0
522 1523 0 0
523 1615 0 0
524 1525 0 0
525 1488 0 0
526 1494 0 0
527 1563 0 0
528 1511 0 0
529 1494 0 0
530 1507 0 0
531 1558 0 0
532 1480 0 0
533 1459 0 0
534 1534 0 0
535 1509 0 0
536 1473 0 0
537 1502 0 0
538 1600 0 0
539 1491 0 0
540 1551 0 0
541 1499 0 0
542 1484 0 0
543 1477 0 0
544 1493 0 0
545 1474 0 0
546 1535 0 0
547 1471 0 0
548 1463 0 0
549 1393 0 0
550 1428 0 0
551 1492 0 0
552 1487 0 0
553 1496 0 0
554 1398 0 0
555 1452 0 0
556 1345 0 0
557 1478 0 0
558 1468 0 0
559 1359 0 0
560 1497 0 0
561 1449 0 0
562 1399 0 0
563 1480 0 0
564 1436 0 0
565 1407 0 0
566 1441 0 0
567 1445 0 0
568 1420 0 0
569 1330 0 0
570 1351 0 0
571 1428 0 0
572 1344 0 0
573 1334 0 0
574 1399 0 0
575 1420 0 0
576 1375 0 0
577 1380 0 0
578 1357 0 0
579 1354 0 0
580 1405 0 0
581 1343 0 0
582 1349 0 0
583 1399 0 0
584 1379 0 0
585 1359 0 0
586 1316 0 0
587 1408 0 0
588 1425 0 0
589 1394 0 0
590 1320 0 0
591 1408 0 0
592 1408 0 0
593 1346 0 0
594 1360 0 0
595 1345 0 0
596 1380 0 0
597 1447 0 0
598 1367 0 0
599 1388 0 0
600 1318 0 0
601 1359 0 0
602 1297 0 0
603 1349 0 0
604 1317 0 0
605 1357 0 0
606 1347 0 0
607 1374 0 0
608 1346 0 0
609 1335 0 0
610 1381 0 0
611 1334 0 0
612 1325 0 0
613 1274 0 0
614 1342 0 0
615 1335 0 0
616 1354 0 0
617 1341 0 0
618 1340 0 0
619 1364 0 0
620 1339 0 0
621 1329 0 0
622 1326 0 0
623 1274 0 0
624 1301 0 0
625 1359 0 0
626 1322 0 0
627 1254 0 0
628 1331 0 0
629 1296 0 0
630 1389 0 0
631 1302 0 0
632 1288 0 0
633 1344 0 0
634 1416 0 0
635 1273 0 0
636 1265 0 0
637 1377 0 0
638 1344 0 0
639 1336 0 0
640 1293 0 0
641 1297 0 0
642 1279 0 0
643 1297 0 0
644 1277 0 0
645 1310 0 0
646 1284 0 0
647 1306 0 0
648 1312 0 0
649 1351 0 0
650 1359 0 0
651 1361 0 0
652 1310 0 0
653 1309 0 0
654 1231 0 0
655 1292 0 0
656 1322 0 0
657 1314 0 0
658 1233 0 0
659 1312 0 0
660 1281 0 0
661 1260 0 0
662 1269 0 0
663 1264 0 0
664 1275 0 0
665 1256 0 0
666 1294 0 0
667 1282 0 0
668 1319 0 0
669 1300 0 0
670 1281 0 0
671 1282 0 0
672 1290 0 0
673 1255 0 0
674 1251 0 0
675 1298 0 0
676 1260 0 0
677 1231 0 0
678 1218 0 0
679 1240 0 0
680 1320 0 0
681 1266 0 0
682 1297 0 0
683 1290 0 0
684 1230 0 0
685 1261 0 0
686 1305 0 0
687 1321 0 0
688 1303 0 0
689 1244 0 0
690 1334 0 0
691 1253 0 0
692 1242 0 0
693 1229 0 0
694 1235 0 0
695 1296 0 0
696 1288 0 0
697 1197 0 0
698 1292 0 0
699 1279 0 0
700 1263 0 0
701 1230 0 0
702 1215 0 0
703 1264 0 0
704 1287 0 0
705 1278 0 0
706 1286 0 0
707 1242 0 0
708 1249 0 0
709 1255 0 0
710 1251 0 0
711 1303 0 0
712 1276 0 0
713 1250 0 0
714 1295 0 0
715 1268 0 0
716 1259 0 0
717 1363 0 0
718 1205 0 0
719 1222 0 0
720 1331 0 0
721 1203 0 0
722 1295 0 0
723 1223 0 0
724 1240 0 0
725 1295 0 0
726 1300 0 0
727 1212 0 0
728 1269 0 0
729 1265 0 0
730 1245 0 0
731 1223 0 0
732 1181 0 0
733 1288 0 0
734 1270 0 0
735 1234 0 0
736 1208 0 0
737 1237 0 0
738 1239 0 0
739 1279 0 0
740 1207 0 0
741 1266 0 0
742 1226 0 0
743 1305 0 0
744 1204 0 0
745 1270 0 0
746 1279 0 0
747 1264 0 0
748 1265 0 0
749 1186 0 0
750 1229 0 0
751 1364 0 0
752 1241 0 0
753 1313 0 0
754 1243 0 0
755 1232 0 0
756 1274 0 0
757 1212 0 0
758 1245 0 0
759 1202 0 0
760 1210 0 0
761 1217 0 0
762 1248 0 0
763 1210 0 0
764 1204 0 0
765 1174 0 0
766 1232 0 0
767 1282 0 0
768 1269 0 0
769 1235 0 0
770 1196 0 0
771 1211 0 0
772 1206 0 0
773 1247 0 0
774 1249 0 0
775 1235 0 0
776 1199 0 0
777 1298 0 0
778 1249 0 0
779 1233 0 0
780 1193 0 0
781 1231 0 0
782 1194 0 0
783 1220 0 0
784 1228 0 0
785 1265 0 0
786 1200 0 0
787 1178 0 0
788 1228 0 0
789 1200 0 0
790 1229 0 0
791 1218 0 0
792 1203 0 0
793 1239 0 0
794 1261 0 0
795 1207 0 0
796 1177 0 0
797 1165 0 0
798 1237 0 0
799 1172 0 0
800 1296 0 0
801 1241 0 0
802 1228 0 0
803 1210 0 0
804 1159 0 0
805 1203 0 0
806 1149 0 0
807 1284 0 0
808 1262 0 0
809 1275 0 0
810 1268 0 0
811 1251 0 0
812 1233 0 0
813 1175 0 0
814 1181 0 0
815 1227 0 0
816 1211 0 0
817 1186 0 0
818 1250 0 0
819 1170 0 0
820 1223 0 0
821 1169 0 0
822 1243 0 0
823 1185 0 0
824 1165 0 0
825 1163 0 0
826 1174 0 0
827 1178 0 0
828 1224 0 0
829 1138 0 0
830 1196 0 0
831 1184 0 0
832 1190 0 0
833 1202 0 0
834 1179 0 0
835 1262 0 0
836 1187 0 0
837 1155 0 0
838 1172 0 0
839 1174 0 0
840 1181 0 0
841 1189 0 0
842 1220 0 0
843 1125 0 0
844 1218 0 0
845 1156 0 0
846 1209 0 0
847 1234 0 0
848 1150 0 0
849 1238 0 0
850 1216 0 0
851 1189 0 0
852 1201 0 0
853 1209 0 0
854 1186 0 0
855 1197 0 0
856 1188 0 0
857 1174 0 0
858 1173 0 0
859 1216 0 0
860 1165 0 0
861 1180 0 0
862 1162 0 0
863 1231 0 0
864 1205 0 0
865 1174 0 0
866 1193 0 0
867 1158 0 0
868 1212 0 0
869 1194 0 0
870 1191 0 0
871 1215 0 0
872 1206 0 0
873 1150 0 0
874 1170 0 0
875 1216 0 0
876 1200 0 0
877 1238 0 0
878 1151 0 0
879 1304 0 0
880 1210 0 0
881 1173 0 0
882 1174 0 0
883 1137 0 0
884 1165 0 0
885 1177 0 0
886 1206 0 0
887 1164 0 0
888 1175 0 0
889 1172 0 0
890 1189 0 0
891 1142 0 0
892 1178 0 0
893 1206 0 0
894 1219 0 0
895 1204 0 0
896 1204 0 0
897 1245 0 0
898 1180 0 0
899 1256 0 0
900 1262 0 0
901 1164 0 0
902 1211 0 0
903 1189 0 0
904 1173 0 0
905 1189 0 0
906 1212 0 0
907 1212 0 0
908 1199 0 0
909 1210 0 0
910 1209 0 0
911 1201 0 0
912 1218 0 0
913 1193 0 0
914 1253 0 0
915 1190 0 0
916 1200 0 0
917 1215 0 0
918 1289 0 0
919 1173 0 0
920 1194 0 0
921 1183 0 0
922 1193 0 0
923 1171 0 0
924 1196 0 0
925 1217 0 0
926 1133 0 0
927 1161 0 0
928 1111 0 0
929 1177 0 0
930 1177 0 0
931 1262 0 0
932 1164 0 0
933 1194 0 0
934 1204 0 0
935 1122 0 0
936 1264 0 0
937 1220 0 0
938 1202 0 0
939 1223 0 0
940 1213 0 0
941 1170 0 0
942 1180 0 0
943 1207 0 0
944 1174 0 0
945 1207 0 0
946 1214 0 0
947 1220 0 0
948 1284 0 0
949 1163 0 0
950 1176 0 0
951 1201 0 0
952 1237 0 0
953 1257 0 0
954 1200 0 0
955 1217 0 0
956 1203 0 0
957 1217 0 0
958 1223 0 0
959 1160 0 0
960 1198 0 0
961 1223 0 0
962 1199 0 0
963 1111 0 0
964 1209 0 0
965 1281 0 0
966 1275 0 0
967 1192 0 0
968 1246 0 0
969 1156 0 0
970 1229 0 0
971 1190 0 0
972 1229 0 0
973 1229 0 0
974 1184 0 0
975 1248 0 0
976 1219 0 0
977 1238 0 0
978 1162 0 0
979 1195 0 0
980 1253 0 0
981 1175 0 0
982 1250 0 0
983 1213 0 0
984 1206 0 0
985 1189 0 0
986 1241 0 0
987 1247 0 0
988 1197 0 0
989 1247 0 0
990 1218 0 0
991 1248 0 0
992 1226 0 0
993 1201 0 0
994 1177 0 0
995 1120 0 0
996 1263 0 0
997 1129 0 0
998 1203 0 0
999 1249 0 0
1000 1254 0 0
1001 1164 0 0
1002 1191 0 0
1003 1232 0 0
1004 1193 0 0
1005 1223 0 0
1006 1179 0 0
1007 1214 0 0
1008 1221 0 0
1009 1160 0 0
1010 1161 0 0
1011 1272 0 0
1012 1137 0 0
1013 1202 0 0
1014 1186 0 0
1015 1235 0 0
1016 1190 0 0
1017 1260 0 0
1018 1176 0 0
1019 1233 0 0
1020 1231 0 0
1021 1150 0 0
1022 1292 0 0
1023 1291 0 0
1024 1207 0 0
1025 1148 0 0
1026 1149 0 0
1027 1214 0 0
1028 1258 0 0
1029 1194 0 0
1030 1204 0 0
1031 1229 0 0
1032 1259 0 0
1033 1188 0 0
1034 1206 0 0
1035 1200 0 0
1036 1227 0 0
1037 1200 0 0
1038 1211 0 0
1039 1155 0 0
1040 1243 0 0
1041 1179 0 0
1042 1268 0 0
1043 1223 0 0
1044 1238 0 0
1045 1285 0 0
1046 1238 0 0
1047 1186 0 0
1048 1225 0 0
1049 1222 0 0
1050 1222 0 0
1051 1272 0 0
1052 1243 0 0
1053 1261 0 0
1054 1174 0 0
1055 1277 0 0
1056 1189 0 0
1057 1160 0 0
1058 1287 0 0
1059 1240 0 0
1060 1257 0 0
1061 1230 0 0
1062 1199 0 0
1063 1190 0 0
1064 1156 0 0
1065 1179 0 0
1066 1184 0 0
1067 1247 0 0
1068 1217 0 0
1069 1212 0 0
1070 1220 0 0
1071 1223 0 0
1072 1241 0 0
1073 1280 0 0
1074 1234 0 0
1075 1266 0 0
1076 1222 0 0
1077 1236 0 0
1078 1202 0 0
1079 1155 0 0
1080 1234 0 0
1081 1239 0 0
1082 1234 0 0
1083 1242 0 0
1084 1245 0 0
1085 1268 0 0
1086 1227 0 0
1087 1261 0 0
1088 1239 0 0
1089 1301 0 0
1090 1188 0 0
1091 1248 0 0
1092 1208 0 0
1093 1259 0 0
1094 1226 0 0
1095 1281 0 0
1096 1262 0 0
1097 1187 0 0
1098 1241 0 0
1099 1296 0 0
