#44_cooling_EuGa4_Mar07_23.dat.txt
#Tue, Mar 7, 2023, 12:56 PM
#WL (nm), Int (cts)
674.996352,72.596061
675.091533,72.741515
675.186688,72.959697
675.281816,73.250606
675.376916,73.159697
675.471990,72.596061
675.567037,72.468788
675.662057,72.559697
675.757051,72.141515
675.852017,71.505152
675.946956,71.777879
676.041869,72.286970
676.136754,71.996061
676.231613,71.668788
676.326444,71.341515
676.421249,71.432424
676.516027,71.232424
676.610778,71.650606
676.705502,71.432424
676.800199,71.486970
676.894869,71.923333
676.989513,71.577879
677.084129,71.468788
677.178718,71.941515
677.273281,71.723333
677.367816,71.759697
677.462325,71.796061
677.556807,72.250606
677.651261,72.123333
677.745689,72.723333
677.840090,73.268788
677.934464,73.341515
678.028811,73.396061
678.123131,73.450606
678.217424,73.432424
678.311690,73.868788
678.405930,74.341515
678.500142,74.486970
678.594327,74.541515
678.688486,74.505152
678.782617,74.614242
678.876722,73.632424
678.970799,73.886970
679.064850,74.086970
679.158873,74.341515
679.252870,74.796061
679.346840,74.396061
679.440783,74.159697
679.534698,75.596061
679.628587,75.577879
679.722449,76.650606
679.816284,76.723333
679.910092,77.814242
680.003873,78.123333
680.097627,79.086970
680.191354,79.286970
680.285054,79.268788
680.378727,80.505152
680.472373,80.559697
680.565993,79.286970
680.659585,79.941515
680.753150,79.086970
680.846688,78.814242
680.940199,78.759697
681.033684,78.286970
681.127141,77.505152
681.220571,77.359697
681.313975,76.923333
681.407351,76.214242
681.500700,76.086970
681.594023,80.214242
681.687318,79.686970
681.780587,79.268788
681.873828,78.796061
681.967042,78.486970
682.060230,78.159697
682.153390,77.868788
682.246524,77.305152
682.339630,77.105152
682.432710,76.977879
682.525762,76.777879
682.618788,72.396061
682.711786,72.286970
682.804757,72.759697
682.897702,73.014242
682.990619,73.159697
683.083510,73.214242
683.176373,73.468788
683.269210,73.759697
683.362019,73.723333
683.454801,73.650606
683.547557,73.614242
683.640285,73.832424
683.732986,73.923333
683.825661,74.050606
683.918308,74.250606
684.010928,74.050606
684.103522,74.341515
684.196088,74.014242
684.288627,73.741515
684.381139,74.377879
684.473624,74.632424
684.566082,74.632424
684.658514,74.614242
684.750918,75.050606
684.843295,75.468788
684.935645,75.741515
685.027968,75.650606
685.120264,75.468788
685.212533,76.432424
685.304774,76.996061
685.396989,77.068788
685.489177,77.577879
685.581338,78.596061
685.673471,79.341515
685.765578,79.632424
685.857658,80.123333
685.949710,81.305152
686.041736,82.432424
686.133734,84.268788
686.225706,86.232424
686.317650,88.577879
686.409567,91.177879
686.501458,94.177879
686.593321,97.686970
686.685157,100.705152
686.776966,104.814242
686.868748,108.432424
686.960503,112.196061
687.052231,116.068788
687.143932,119.105152
687.235606,121.323333
687.327252,124.032424
687.418872,125.396061
687.510465,126.250606
687.602030,125.505152
687.693569,125.141515
687.785080,123.686970
687.876564,121.523333
687.968021,118.832424
688.059452,115.723333
688.150855,112.868788
688.242231,110.214242
688.333580,105.941515
688.424901,102.468788
688.516196,98.668788
688.607464,95.214242
688.698704,92.196061
688.789918,88.959697
688.881104,86.523333
688.972264,83.941515
689.063396,81.905152
689.154501,79.286970
689.245579,76.468788
689.336630,75.032424
689.427654,73.632424
689.518651,72.341515
689.609620,72.032424
689.700563,71.741515
689.791478,71.177879
689.882367,70.668788
689.973228,71.559697
690.064062,72.268788
690.154869,73.432424
690.245649,74.559697
690.336402,75.959697
690.427128,77.486970
690.517826,78.341515
690.608498,78.050606
690.699142,77.032424
690.789759,76.723333
690.880350,76.668788
690.970913,74.905152
691.061449,73.359697
691.151957,72.050606
691.242439,70.741515
691.332894,69.159697
691.423321,67.559697
691.513721,66.323333
691.604095,66.359697
691.694441,66.832424
691.784760,67.123333
691.875051,67.523333
691.965316,68.214242
692.055554,68.905152
692.145764,69.577879
692.235947,70.432424
692.326104,71.414242
692.416233,72.741515
692.506334,75.068788
692.596409,77.668788
692.686457,80.850606
692.776477,84.941515
692.866471,89.941515
692.956437,96.014242
693.046376,103.032424
693.136288,110.723333
693.226172,118.414242
693.316030,125.377879
693.405860,132.268788
693.495664,137.486970
693.585440,142.996061
693.675189,149.686970
693.764911,165.523333
693.854605,195.032424
693.944273,240.814242
694.033913,294.614242
694.123526,345.341515
694.213112,386.396061
694.302671,413.323333
694.392203,427.577879
694.481707,433.650606
694.571185,434.450606
694.660635,431.705152
694.750058,418.450606
694.839454,391.486970
694.928822,347.686970
695.018164,298.541515
695.107478,260.196061
695.196765,250.741515
695.286025,290.341515
695.375258,381.196061
695.464464,516.268788
695.553642,668.741515
695.642793,798.341515
695.731918,886.923333
695.821014,935.468788
695.910084,959.086970
695.999127,966.596061
696.088142,958.850606
696.177130,926.868788
696.266091,858.014242
696.355025,748.559697
696.443931,603.723333
696.532811,445.086970
696.621663,311.032424
696.710488,218.014242
696.799286,163.596061
696.888056,133.614242
696.976799,115.414242
697.065516,103.996061
697.154205,97.341515
697.242866,92.414242
697.331501,89.341515
697.420108,86.577879
697.508688,84.596061
697.597241,82.250606
697.685767,80.632424
697.774265,78.814242
697.862737,77.741515
697.951181,76.832424
698.039598,76.032424
698.127987,74.923333
698.216350,74.796061
698.304685,74.596061
698.392993,73.886970
698.481274,73.068788
698.569527,72.632424
698.657753,72.996061
698.745953,73.250606
698.834124,72.705152
698.922269,72.959697
699.010386,73.268788
699.098477,74.359697
699.186539,75.359697
699.274575,75.996061
699.362584,76.886970
699.450565,77.559697
699.538519,78.159697
699.626445,77.905152
699.714345,78.014242
699.802217,78.959697
699.890062,79.032424
699.977880,78.486970
700.065671,77.796061
700.153434,76.468788
700.241170,75.559697
700.328879,74.886970
700.416560,74.759697
700.504214,74.777879
700.591841,74.305152
700.679441,73.850606
700.767014,73.396061
700.854559,72.832424
700.942077,73.068788
701.029568,73.923333
701.117031,75.832424
