#20_cooling_EuGa4_Mar07_23.dat.txt
#Tue, Mar 7, 2023, 11:42 AM
#WL (nm), Int (cts)
674.996352,76.171023
675.091533,76.043750
675.186688,76.352841
675.281816,77.007386
675.376916,76.989205
675.471990,77.552841
675.567037,77.516477
675.662057,77.498295
675.757051,77.152841
675.852017,77.207386
675.946956,77.261932
676.041869,77.243750
676.136754,77.025568
676.231613,76.007386
676.326444,75.498295
676.421249,75.607386
676.516027,75.334659
676.610778,75.498295
676.705502,75.407386
676.800199,75.098295
676.894869,75.080114
676.989513,75.080114
677.084129,75.225568
677.178718,75.716477
677.273281,76.116477
677.367816,76.134659
677.462325,76.025568
677.556807,76.316477
677.651261,76.407386
677.745689,77.116477
677.840090,77.534659
677.934464,77.352841
678.028811,77.280114
678.123131,77.589205
678.217424,77.189205
678.311690,77.171023
678.405930,77.643750
678.500142,77.843750
678.594327,77.625568
678.688486,77.934659
678.782617,77.534659
678.876722,77.225568
678.970799,77.152841
679.064850,77.461932
679.158873,77.716477
679.252870,78.116477
679.346840,78.352841
679.440783,77.952841
679.534698,79.116477
679.628587,79.425568
679.722449,79.498295
679.816284,79.752841
679.910092,80.080114
680.003873,80.861932
680.097627,81.498295
680.191354,81.480114
680.285054,81.643750
680.378727,82.243750
680.472373,82.371023
680.565993,81.025568
680.659585,81.607386
680.753150,81.480114
680.846688,81.080114
680.940199,81.171023
681.033684,80.716477
681.127141,80.334659
681.220571,79.589205
681.313975,79.025568
681.407351,78.589205
681.500700,78.752841
681.594023,83.171023
681.687318,82.425568
681.780587,81.898295
681.873828,81.680114
681.967042,81.407386
682.060230,81.280114
682.153390,81.043750
682.246524,80.971023
682.339630,80.880114
682.432710,80.371023
682.525762,79.607386
682.618788,75.280114
682.711786,75.571023
682.804757,76.007386
682.897702,76.189205
682.990619,76.443750
683.083510,76.334659
683.176373,76.316477
683.269210,76.589205
683.362019,76.807386
683.454801,76.916477
683.547557,77.443750
683.640285,77.043750
683.732986,76.771023
683.825661,76.516477
683.918308,76.643750
684.010928,76.334659
684.103522,76.498295
684.196088,76.116477
684.288627,75.989205
684.381139,76.352841
684.473624,77.189205
684.566082,77.516477
684.658514,77.971023
684.750918,78.171023
684.843295,78.498295
684.935645,78.825568
685.027968,79.334659
685.120264,79.407386
685.212533,80.007386
685.304774,80.625568
685.396989,80.989205
685.489177,81.025568
685.581338,81.552841
685.673471,81.861932
685.765578,82.316477
685.857658,83.116477
685.949710,84.116477
686.041736,84.771023
686.133734,86.589205
686.225706,88.734659
686.317650,90.989205
686.409567,93.934659
686.501458,96.407386
686.593321,99.643750
686.685157,102.971023
686.776966,106.461932
686.868748,109.989205
686.960503,113.752841
687.052231,117.625568
687.143932,120.334659
687.235606,123.316477
687.327252,125.680114
687.418872,127.116477
687.510465,128.134659
687.602030,127.116477
687.693569,126.789205
687.785080,126.025568
687.876564,123.843750
687.968021,120.916477
688.059452,117.571023
688.150855,114.461932
688.242231,110.825568
688.333580,106.643750
688.424901,102.807386
688.516196,99.334659
688.607464,96.352841
688.698704,92.898295
688.789918,88.771023
688.881104,86.461932
688.972264,84.134659
689.063396,82.225568
689.154501,80.298295
689.245579,78.225568
689.336630,76.971023
689.427654,75.371023
689.518651,74.261932
689.609620,73.716477
689.700563,73.461932
689.791478,73.589205
689.882367,72.789205
689.973228,73.680114
690.064062,74.425568
690.154869,75.080114
690.245649,76.061932
690.336402,76.952841
690.427128,78.352841
690.517826,78.916477
690.608498,78.698295
690.699142,77.789205
690.789759,77.661932
690.880350,77.916477
690.970913,76.098295
691.061449,74.661932
691.151957,73.552841
691.242439,71.880114
691.332894,70.734659
691.423321,69.334659
691.513721,67.898295
691.604095,68.080114
691.694441,68.934659
691.784760,68.952841
691.875051,69.298295
691.965316,70.134659
692.055554,70.698295
692.145764,71.461932
692.235947,72.607386
692.326104,73.480114
692.416233,74.916477
692.506334,77.589205
692.596409,79.971023
692.686457,83.007386
692.776477,87.552841
692.866471,92.407386
692.956437,98.607386
693.046376,105.698295
693.136288,113.334659
693.226172,120.352841
693.316030,127.371023
693.405860,133.534659
693.495664,137.716477
693.585440,141.061932
693.675189,142.825568
693.764911,143.443750
693.854605,144.080114
693.944273,145.243750
694.033913,147.534659
694.123526,153.425568
694.213112,166.516477
694.302671,188.934659
694.392203,219.734659
694.481707,256.661932
694.571185,292.116477
