#36_cooling_EuGa4_Mar07_23.dat.txt
#Tue, Mar 7, 2023, 12:21 PM
#WL (nm), Int (cts)
674.996352,74.775455
675.091533,74.920909
675.186688,75.102727
675.281816,75.011818
675.376916,74.757273
675.471990,74.702727
675.567037,74.902727
675.662057,75.193636
675.757051,74.557273
675.852017,74.357273
675.946956,74.611818
676.041869,74.175455
676.136754,73.793636
676.231613,73.266364
676.326444,73.302727
676.421249,73.502727
676.516027,73.120909
676.610778,72.920909
676.705502,72.830000
676.800199,72.811818
676.894869,73.066364
676.989513,73.120909
677.084129,73.575455
677.178718,73.902727
677.273281,73.757273
677.367816,74.120909
677.462325,73.884545
677.556807,74.430000
677.651261,74.630000
677.745689,74.666364
677.840090,75.157273
677.934464,74.720909
678.028811,74.393636
678.123131,74.411818
678.217424,74.630000
678.311690,74.920909
678.405930,75.193636
678.500142,75.557273
678.594327,75.502727
678.688486,75.920909
678.782617,76.593636
678.876722,75.939091
678.970799,76.320909
679.064850,76.430000
679.158873,76.939091
679.252870,76.884545
679.346840,77.048182
679.440783,76.884545
679.534698,78.048182
679.628587,78.502727
679.722449,78.866364
679.816284,78.920909
679.910092,79.230000
680.003873,79.266364
680.097627,80.084545
680.191354,80.066364
680.285054,80.375455
680.378727,80.811818
680.472373,80.630000
680.565993,79.702727
680.659585,80.030000
680.753150,79.339091
680.846688,78.939091
680.940199,79.375455
681.033684,79.175455
681.127141,78.793636
681.220571,78.430000
681.313975,78.011818
681.407351,77.757273
681.500700,77.648182
681.594023,81.939091
681.687318,81.284545
681.780587,81.284545
681.873828,81.375455
681.967042,80.866364
682.060230,81.120909
682.153390,80.902727
682.246524,80.666364
682.339630,80.393636
682.432710,80.193636
682.525762,80.157273
682.618788,75.520909
682.711786,75.902727
682.804757,75.957273
682.897702,75.648182
682.990619,75.757273
683.083510,75.284545
683.176373,75.139091
683.269210,75.320909
683.362019,75.702727
683.454801,75.666364
683.547557,75.484545
683.640285,75.611818
683.732986,75.539091
683.825661,75.557273
683.918308,75.775455
684.010928,75.957273
684.103522,76.120909
684.196088,76.030000
684.288627,76.048182
684.381139,76.284545
684.473624,76.739091
684.566082,76.920909
684.658514,76.684545
684.750918,76.702727
684.843295,77.102727
684.935645,77.193636
685.027968,77.048182
685.120264,77.611818
685.212533,77.902727
685.304774,78.266364
685.396989,78.720909
685.489177,79.048182
685.581338,79.939091
685.673471,80.902727
685.765578,81.557273
685.857658,82.048182
685.949710,83.175455
686.041736,84.211818
686.133734,85.811818
686.225706,87.830000
686.317650,90.266364
686.409567,92.957273
686.501458,95.793636
686.593321,98.684545
686.685157,101.920909
686.776966,105.757273
686.868748,109.666364
686.960503,113.520909
687.052231,117.284545
687.143932,120.320909
687.235606,123.248182
687.327252,125.484545
687.418872,126.830000
687.510465,127.593636
687.602030,127.830000
687.693569,127.230000
687.785080,125.884545
687.876564,123.339091
687.968021,120.575455
688.059452,117.175455
688.150855,114.102727
688.242231,110.848182
688.333580,106.775455
688.424901,102.539091
688.516196,98.811818
688.607464,95.466364
688.698704,92.339091
688.789918,88.648182
688.881104,86.648182
688.972264,84.339091
689.063396,82.557273
689.154501,80.411818
689.245579,77.993636
689.336630,76.793636
689.427654,75.739091
689.518651,75.048182
689.609620,73.993636
689.700563,73.502727
689.791478,73.193636
689.882367,72.666364
689.973228,73.648182
690.064062,74.502727
690.154869,74.993636
690.245649,76.139091
690.336402,77.266364
690.427128,78.866364
690.517826,79.375455
690.608498,78.993636
690.699142,78.175455
690.789759,78.048182
690.880350,77.848182
690.970913,75.993636
691.061449,74.248182
691.151957,73.375455
691.242439,71.775455
691.332894,70.266364
691.423321,68.411818
691.513721,67.011818
691.604095,67.030000
691.694441,67.866364
691.784760,68.211818
691.875051,68.757273
691.965316,69.484545
692.055554,70.375455
692.145764,70.975455
692.235947,72.193636
692.326104,73.284545
692.416233,74.702727
692.506334,77.375455
692.596409,79.939091
692.686457,82.902727
692.776477,87.102727
692.866471,91.975455
692.956437,97.920909
693.046376,104.830000
693.136288,112.120909
693.226172,119.284545
693.316030,126.157273
693.405860,132.266364
693.495664,136.830000
693.585440,140.866364
693.675189,144.320909
693.764911,148.793636
693.854605,158.175455
693.944273,177.593636
694.033913,212.175455
694.123526,258.048182
694.213112,306.957273
694.302671,350.684545
694.392203,382.702727
694.481707,401.957273
694.571185,412.684545
694.660635,417.848182
694.750058,418.393636
694.839454,413.375455
694.928822,396.575455
695.018164,364.139091
695.107478,321.702727
695.196765,280.230000
695.286025,254.193636
695.375258,259.066364
695.464464,306.611818
695.553642,394.284545
695.642793,501.066364
695.731918,603.211818
695.821014,677.648182
