#25_cooling_EuGa4_Mar07_23.dat.txt
#Tue, Mar 7, 2023, 11:56 AM
#WL (nm), Int (cts)
674.996352,75.493939
675.091533,75.439394
675.186688,75.857576
675.281816,75.984848
675.376916,75.693939
675.471990,75.912121
675.567037,76.130303
675.662057,76.403030
675.757051,75.748485
675.852017,75.475758
675.946956,76.184848
676.041869,75.857576
676.136754,75.948485
676.231613,75.566667
676.326444,75.166667
676.421249,75.330303
676.516027,75.057576
676.610778,75.221212
676.705502,74.784848
676.800199,74.857576
676.894869,75.239394
676.989513,74.712121
677.084129,74.893939
677.178718,75.075758
677.273281,74.839394
677.367816,74.966667
677.462325,74.530303
677.556807,74.584848
677.651261,74.493939
677.745689,74.966667
677.840090,75.457576
677.934464,75.112121
678.028811,75.021212
678.123131,75.366667
678.217424,75.184848
678.311690,75.403030
678.405930,75.693939
678.500142,76.221212
678.594327,76.566667
678.688486,77.239394
678.782617,77.421212
678.876722,76.875758
678.970799,77.184848
679.064850,77.548485
679.158873,77.675758
679.252870,77.857576
679.346840,77.821212
679.440783,77.512121
679.534698,79.166667
679.628587,79.184848
679.722449,79.184848
679.816284,79.384848
679.910092,79.912121
680.003873,80.039394
680.097627,80.875758
680.191354,80.730303
680.285054,80.712121
680.378727,81.403030
680.472373,81.821212
680.565993,80.166667
680.659585,80.766667
680.753150,80.712121
680.846688,80.093939
680.940199,80.275758
681.033684,79.984848
681.127141,79.439394
681.220571,79.566667
681.313975,79.148485
681.407351,78.712121
681.500700,78.239394
681.594023,82.439394
681.687318,81.930303
681.780587,81.493939
681.873828,81.803030
681.967042,80.857576
682.060230,80.930303
682.153390,80.584848
682.246524,80.257576
682.339630,80.148485
682.432710,80.021212
682.525762,80.130303
682.618788,75.675758
682.711786,75.584848
682.804757,75.948485
682.897702,75.330303
682.990619,76.003030
683.083510,75.712121
683.176373,75.839394
683.269210,75.784848
683.362019,76.075758
683.454801,76.203030
683.547557,76.003030
683.640285,76.130303
683.732986,76.075758
683.825661,75.548485
683.918308,75.712121
684.010928,75.275758
684.103522,75.439394
684.196088,75.366667
684.288627,75.221212
684.381139,75.384848
684.473624,75.675758
684.566082,75.675758
684.658514,75.566667
684.750918,75.984848
684.843295,76.603030
684.935645,77.221212
685.027968,77.530303
685.120264,77.948485
685.212533,78.457576
685.304774,79.093939
685.396989,79.421212
685.489177,79.730303
685.581338,80.839394
685.673471,81.384848
685.765578,81.693939
685.857658,82.693939
685.949710,83.875758
686.041736,84.984848
686.133734,86.221212
686.225706,88.293939
686.317650,90.621212
686.409567,93.312121
686.501458,95.839394
686.593321,98.621212
686.685157,102.275758
686.776966,105.821212
686.868748,109.148485
686.960503,112.403030
687.052231,116.093939
687.143932,119.512121
687.235606,121.857576
687.327252,124.130303
687.418872,125.966667
687.510465,126.930303
687.602030,127.148485
687.693569,126.584848
687.785080,125.439394
687.876564,123.148485
687.968021,120.530303
688.059452,117.312121
688.150855,113.966667
688.242231,111.112121
688.333580,106.712121
688.424901,102.821212
688.516196,98.984848
688.607464,95.239394
688.698704,91.693939
688.789918,88.530303
688.881104,86.384848
688.972264,83.893939
689.063396,81.784848
689.154501,79.893939
689.245579,77.275758
689.336630,76.221212
689.427654,74.439394
689.518651,73.312121
689.609620,72.803030
689.700563,72.566667
689.791478,72.239394
689.882367,71.784848
689.973228,72.712121
690.064062,73.457576
690.154869,73.984848
690.245649,74.857576
690.336402,75.984848
690.427128,77.821212
690.517826,78.457576
690.608498,78.275758
690.699142,77.239394
690.789759,76.803030
690.880350,76.693939
690.970913,75.239394
691.061449,73.948485
691.151957,72.657576
691.242439,71.566667
691.332894,70.166667
691.423321,68.457576
691.513721,67.348485
691.604095,67.439394
691.694441,68.203030
691.784760,68.584848
691.875051,68.766667
691.965316,69.239394
692.055554,69.766667
692.145764,70.093939
692.235947,70.875758
692.326104,72.057576
692.416233,73.657576
692.506334,76.239394
692.596409,78.566667
692.686457,81.548485
692.776477,86.093939
692.866471,91.203030
692.956437,97.530303
693.046376,104.457576
693.136288,112.112121
693.226172,119.621212
693.316030,126.475758
693.405860,132.348485
693.495664,136.803030
693.585440,140.530303
693.675189,142.730303
693.764911,143.893939
693.854605,145.730303
693.944273,148.948485
694.033913,156.893939
694.123526,173.293939
694.213112,199.384848
694.302671,234.312121
694.392203,271.130303
