#28_cooling_EuGa4_Mar07_23.dat.txt
#Tue, Mar 7, 2023, 12:01 PM
#WL (nm), Int (cts)
674.996352,75.914161
675.091533,75.823252
675.186688,76.150524
675.281816,76.714161
675.376916,76.386888
675.471990,76.532343
675.567037,76.605070
675.662057,76.459615
675.757051,75.859615
675.852017,75.114161
675.946956,75.495979
676.041869,75.277797
676.136754,74.895979
676.231613,74.568706
676.326444,74.005070
676.421249,74.205070
676.516027,74.241434
676.610778,74.095979
676.705502,73.986888
676.800199,74.150524
676.894869,74.677797
676.989513,74.586888
677.084129,74.877797
677.178718,75.332343
677.273281,75.514161
677.367816,75.477797
677.462325,75.459615
677.556807,75.186888
677.651261,75.786888
677.745689,76.186888
677.840090,76.623252
677.934464,76.550524
678.028811,76.241434
678.123131,76.641434
678.217424,76.695979
678.311690,76.895979
678.405930,77.386888
678.500142,77.568706
678.594327,77.677797
678.688486,77.368706
678.782617,77.459615
678.876722,76.823252
678.970799,76.841434
679.064850,77.023252
679.158873,76.950524
679.252870,77.205070
679.346840,76.877797
679.440783,76.405070
679.534698,77.677797
679.628587,77.932343
679.722449,78.441434
679.816284,78.677797
679.910092,79.205070
680.003873,79.623252
680.097627,80.750524
680.191354,81.077797
680.285054,81.241434
680.378727,82.186888
680.472373,82.623252
680.565993,81.659615
680.659585,82.059615
680.753150,81.659615
680.846688,81.077797
680.940199,81.205070
681.033684,80.659615
681.127141,79.623252
681.220571,79.186888
681.313975,79.059615
681.407351,78.568706
681.500700,78.405070
681.594023,82.532343
681.687318,81.986888
681.780587,81.386888
681.873828,81.350524
681.967042,80.786888
682.060230,81.114161
682.153390,81.095979
682.246524,80.695979
682.339630,79.895979
682.432710,79.495979
682.525762,79.277797
682.618788,74.805070
682.711786,75.150524
682.804757,75.550524
682.897702,75.423252
682.990619,75.823252
683.083510,75.405070
683.176373,75.350524
683.269210,75.768706
683.362019,75.986888
683.454801,76.186888
683.547557,75.859615
683.640285,75.859615
683.732986,75.677797
683.825661,75.550524
683.918308,75.532343
684.010928,75.132343
684.103522,75.350524
684.196088,75.277797
684.288627,74.968706
684.381139,75.586888
684.473624,76.223252
684.566082,76.423252
684.658514,76.168706
684.750918,75.986888
684.843295,76.568706
684.935645,77.368706
685.027968,77.677797
685.120264,77.895979
685.212533,78.768706
685.304774,79.259615
685.396989,79.114161
685.489177,79.350524
685.581338,80.277797
685.673471,81.332343
685.765578,81.841434
685.857658,82.823252
685.949710,83.805070
686.041736,84.932343
686.133734,86.986888
686.225706,88.750524
686.317650,91.023252
686.409567,94.186888
686.501458,97.059615
686.593321,99.950524
686.685157,103.168706
686.776966,107.386888
686.868748,110.477797
686.960503,113.768706
687.052231,117.477797
687.143932,120.077797
687.235606,122.205070
687.327252,125.077797
687.418872,126.423252
687.510465,126.859615
687.602030,127.150524
687.693569,126.605070
687.785080,125.314161
687.876564,123.241434
687.968021,120.895979
688.059452,117.641434
688.150855,114.895979
688.242231,112.150524
688.333580,107.605070
688.424901,103.405070
688.516196,99.914161
688.607464,96.132343
688.698704,92.841434
688.789918,89.368706
688.881104,86.986888
688.972264,84.568706
689.063396,82.368706
689.154501,80.005070
689.245579,77.495979
689.336630,76.332343
689.427654,75.514161
689.518651,74.477797
689.609620,74.186888
689.700563,73.786888
689.791478,73.532343
689.882367,72.968706
689.973228,73.477797
690.064062,74.405070
690.154869,75.168706
690.245649,76.423252
690.336402,77.077797
690.427128,78.405070
690.517826,79.241434
690.608498,79.059615
690.699142,78.368706
690.789759,78.077797
690.880350,78.041434
690.970913,76.605070
691.061449,75.114161
691.151957,73.986888
691.242439,72.659615
691.332894,71.714161
691.423321,70.477797
691.513721,68.968706
691.604095,68.750524
691.694441,69.568706
691.784760,69.750524
691.875051,70.477797
691.965316,71.332343
692.055554,71.968706
692.145764,72.623252
692.235947,73.623252
692.326104,74.386888
692.416233,75.677797
692.506334,78.459615
692.596409,81.223252
692.686457,84.205070
692.776477,88.495979
692.866471,93.350524
692.956437,99.277797
693.046376,106.477797
693.136288,114.314161
693.226172,122.077797
693.316030,129.368706
693.405860,135.495979
693.495664,140.186888
693.585440,144.132343
693.675189,146.859615
693.764911,149.786888
693.854605,153.441434
693.944273,161.077797
694.033913,177.368706
694.123526,205.805070
694.213112,247.895979
694.302671,296.968706
694.392203,344.223252
694.481707,382.295979
694.571185,410.277797
694.660635,428.823252
694.750058,439.550524
694.839454,445.605070
694.928822,444.132343
695.018164,432.314161
695.107478,407.823252
695.196765,371.023252
695.286025,331.441434
695.375258,300.986888
695.464464,293.859615
695.553642,319.514161
695.642793,381.968706
695.731918,469.059615
695.821014,561.641434
695.910084,643.314161
695.999127,702.386888
696.088142,739.550524
696.177130,759.186888
696.266091,764.423252
696.355025,755.877797
