#47_cooling_EuGa4_Mar07_23.dat.txt
#Tue, Mar 7, 2023, 1:10 PM
#WL (nm), Int (cts)
674.996352,74.865909
675.091533,75.120455
675.186688,75.447727
675.281816,75.375000
675.376916,74.829545
675.471990,75.211364
675.567037,75.229545
675.662057,75.175000
675.757051,75.029545
675.852017,74.611364
675.946956,74.920455
676.041869,74.738636
676.136754,74.465909
676.231613,74.138636
676.326444,73.938636
676.421249,74.265909
676.516027,73.811364
676.610778,74.102273
676.705502,74.320455
676.800199,74.120455
676.894869,74.520455
676.989513,74.411364
677.084129,74.484091
677.178718,74.829545
677.273281,74.684091
677.367816,75.065909
677.462325,74.884091
677.556807,75.156818
677.651261,75.284091
677.745689,75.447727
677.840090,76.011364
677.934464,75.865909
678.028811,75.738636
678.123131,76.284091
678.217424,76.393182
678.311690,76.611364
678.405930,76.484091
678.500142,76.538636
678.594327,76.811364
678.688486,76.884091
678.782617,77.011364
678.876722,76.356818
678.970799,76.665909
679.064850,76.865909
679.158873,76.920455
679.252870,76.956818
679.346840,76.575000
679.440783,76.429545
679.534698,77.847727
679.628587,77.938636
679.722449,78.538636
679.816284,78.920455
679.910092,79.484091
680.003873,79.575000
680.097627,80.502273
680.191354,80.265909
680.285054,80.593182
680.378727,81.429545
680.472373,81.502273
680.565993,80.647727
680.659585,81.138636
680.753150,80.575000
680.846688,79.902273
680.940199,80.156818
681.033684,80.447727
681.127141,79.538636
681.220571,79.556818
681.313975,78.902273
681.407351,78.920455
681.500700,79.065909
681.594023,83.393182
681.687318,82.756818
681.780587,82.411364
681.873828,82.429545
681.967042,81.884091
682.060230,81.302273
682.153390,81.538636
682.246524,80.956818
682.339630,80.884091
682.432710,80.538636
682.525762,80.465909
682.618788,75.629545
682.711786,75.956818
682.804757,76.720455
682.897702,76.575000
682.990619,76.647727
683.083510,76.720455
683.176373,76.556818
683.269210,76.956818
683.362019,76.829545
683.454801,76.829545
683.547557,76.738636
683.640285,76.502273
683.732986,76.211364
683.825661,75.775000
683.918308,76.011364
684.010928,75.975000
684.103522,76.211364
684.196088,76.502273
684.288627,76.338636
684.381139,77.102273
684.473624,77.284091
684.566082,77.393182
684.658514,77.756818
684.750918,77.956818
684.843295,78.320455
684.935645,78.284091
685.027968,78.502273
685.120264,78.502273
685.212533,78.902273
685.304774,79.447727
685.396989,79.847727
685.489177,80.684091
685.581338,81.629545
685.673471,82.611364
685.765578,83.011364
685.857658,83.720455
685.949710,84.865909
686.041736,86.047727
686.133734,87.847727
686.225706,89.556818
686.317650,92.229545
686.409567,94.738636
686.501458,97.575000
686.593321,100.465909
686.685157,103.484091
686.776966,107.647727
686.868748,111.102273
686.960503,115.302273
687.052231,118.884091
687.143932,121.847727
687.235606,124.575000
687.327252,126.793182
687.418872,128.084091
687.510465,128.756818
687.602030,128.647727
687.693569,127.920455
687.785080,126.575000
687.876564,124.702273
687.968021,121.647727
688.059452,118.902273
688.150855,115.720455
688.242231,112.865909
688.333580,108.520455
688.424901,104.756818
688.516196,100.684091
688.607464,97.338636
688.698704,94.375000
688.789918,90.847727
688.881104,88.629545
688.972264,86.247727
689.063396,83.738636
689.154501,81.429545
689.245579,78.575000
689.336630,77.302273
689.427654,75.884091
689.518651,75.193182
689.609620,74.356818
689.700563,73.793182
689.791478,73.702273
689.882367,72.938636
689.973228,73.611364
690.064062,74.520455
690.154869,75.447727
690.245649,76.575000
690.336402,77.629545
690.427128,79.375000
690.517826,80.047727
690.608498,79.902273
690.699142,79.302273
690.789759,78.684091
690.880350,78.702273
690.970913,77.465909
691.061449,75.920455
691.151957,74.465909
691.242439,73.065909
691.332894,71.538636
691.423321,69.902273
691.513721,68.284091
691.604095,68.320455
691.694441,68.720455
