#05_cooling_EuGa4_Mar07_23.dat.txt
#Tue, Mar 7, 2023, 11:02 AM
#WL (nm), Int (cts)
674.996352,91.067273
675.091533,91.267273
675.186688,91.467273
675.281816,92.212727
675.376916,91.958182
675.471990,92.121818
675.567037,92.285455
675.662057,92.358182
675.757051,91.485455
675.852017,91.067273
675.946956,91.194545
676.041869,91.267273
676.136754,90.976364
676.231613,90.412727
676.326444,90.230909
676.421249,90.321818
676.516027,89.976364
676.610778,89.994545
676.705502,89.921818
676.800199,90.376364
676.894869,90.812727
676.989513,90.830909
677.084129,90.758182
677.178718,91.176364
677.273281,91.103636
677.367816,90.994545
677.462325,91.085455
677.556807,91.449091
677.651261,91.976364
677.745689,92.049091
677.840090,92.558182
677.934464,92.085455
678.028811,91.867273
678.123131,92.303636
678.217424,92.067273
678.311690,92.085455
678.405930,92.249091
678.500142,92.612727
678.594327,92.303636
678.688486,92.067273
678.782617,92.194545
678.876722,91.430909
678.970799,92.067273
679.064850,92.503636
679.158873,92.685455
679.252870,93.321818
679.346840,93.503636
679.440783,93.303636
679.534698,94.594545
679.628587,94.830909
679.722449,94.849091
679.816284,95.394545
679.910092,95.685455
680.003873,95.376364
680.097627,95.812727
680.191354,96.140000
680.285054,95.958182
680.378727,96.830909
680.472373,96.885455
680.565993,95.449091
680.659585,95.958182
680.753150,95.867273
680.846688,95.467273
680.940199,95.721818
681.033684,95.994545
681.127141,95.212727
681.220571,94.830909
681.313975,94.685455
681.407351,94.212727
681.500700,94.030909
681.594023,98.067273
681.687318,97.885455
681.780587,97.376364
681.873828,97.249091
681.967042,96.885455
682.060230,96.685455
682.153390,96.485455
682.246524,96.230909
682.339630,95.867273
682.432710,95.612727
682.525762,95.521818
682.618788,91.176364
682.711786,91.049091
682.804757,91.449091
682.897702,91.194545
682.990619,91.758182
683.083510,91.649091
683.176373,92.067273
683.269210,92.085455
683.362019,91.830909
683.454801,91.885455
683.547557,91.830909
683.640285,92.067273
683.732986,91.867273
683.825661,91.849091
683.918308,92.412727
684.010928,91.812727
684.103522,91.958182
684.196088,91.849091
684.288627,91.485455
684.381139,92.612727
684.473624,93.012727
684.566082,93.594545
684.658514,93.867273
684.750918,94.012727
684.843295,94.830909
684.935645,94.685455
685.027968,94.940000
685.120264,95.085455
685.212533,95.303636
685.304774,95.885455
685.396989,95.776364
685.489177,96.430909
685.581338,96.940000
685.673471,97.503636
685.765578,98.158182
685.857658,98.830909
685.949710,100.103636
686.041736,101.212727
686.133734,103.140000
686.225706,105.067273
686.317650,107.703636
686.409567,110.540000
686.501458,113.067273
686.593321,115.921818
686.685157,118.812727
686.776966,122.485455
686.868748,125.794545
686.960503,129.449091
687.052231,133.230909
687.143932,136.140000
687.235606,138.903636
687.327252,141.012727
687.418872,141.994545
687.510465,143.103636
687.602030,143.140000
687.693569,143.176364
687.785080,141.921818
687.876564,139.940000
687.968021,136.794545
688.059452,133.430909
688.150855,130.267273
688.242231,127.449091
688.333580,123.376364
688.424901,119.721818
688.516196,115.703636
688.607464,112.230909
688.698704,108.412727
688.789918,104.703636
688.881104,102.103636
688.972264,99.885455
689.063396,97.976364
689.154501,95.740000
689.245579,93.267273
689.336630,92.321818
689.427654,91.067273
689.518651,89.994545
689.609620,89.394545
689.700563,89.249091
689.791478,89.049091
689.882367,88.540000
689.973228,89.340000
690.064062,90.340000
690.154869,90.867273
690.245649,91.758182
690.336402,92.449091
690.427128,93.812727
690.517826,94.630909
690.608498,94.467273
690.699142,93.612727
690.789759,93.103636
690.880350,92.976364
690.970913,91.521818
691.061449,89.649091
691.151957,88.794545
691.242439,87.103636
691.332894,85.521818
691.423321,83.940000
691.513721,82.249091
691.604095,81.794545
691.694441,82.412727
691.784760,82.540000
691.875051,82.885455
691.965316,83.540000
692.055554,84.140000
692.145764,83.940000
692.235947,85.194545
692.326104,86.049091
692.416233,87.703636
692.506334,90.049091
692.596409,92.503636
692.686457,95.358182
692.776477,99.721818
692.866471,104.267273
692.956437,109.812727
693.046376,116.267273
693.136288,124.103636
693.226172,130.740000
693.316030,137.321818
693.405860,142.467273
693.495664,146.558182
693.585440,148.994545
693.675189,149.649091
693.764911,148.994545
693.854605,147.521818
693.944273,145.358182
694.033913,143.030909
694.123526,139.685455
694.213112,137.667273
694.302671,137.249091
694.392203,140.103636
694.481707,147.358182
694.571185,159.267273
