#27_cooling_EuGa4_Mar07_23.dat.txt
#Tue, Mar 7, 2023, 12:00 PM
#WL (nm), Int (cts)
674.996352,75.546136
675.091533,75.364318
675.186688,75.855227
675.281816,76.382500
675.376916,75.927955
675.471990,76.055227
675.567037,76.109773
675.662057,76.037045
675.757051,75.127955
675.852017,75.037045
675.946956,74.982500
676.041869,74.782500
676.136754,74.327955
676.231613,73.746136
676.326444,73.564318
676.421249,73.855227
676.516027,73.964318
676.610778,73.891591
676.705502,73.764318
676.800199,73.891591
676.894869,74.037045
676.989513,74.182500
677.084129,74.546136
677.178718,75.055227
677.273281,74.964318
677.367816,74.946136
677.462325,75.109773
677.556807,75.346136
677.651261,75.946136
677.745689,76.091591
677.840090,76.509773
677.934464,76.327955
678.028811,75.927955
678.123131,75.946136
678.217424,76.091591
678.311690,76.327955
678.405930,76.382500
678.500142,76.273409
678.594327,76.509773
678.688486,76.327955
678.782617,76.437045
678.876722,76.091591
678.970799,76.327955
679.064850,76.709773
679.158873,77.164318
679.252870,77.127955
679.346840,76.982500
679.440783,77.055227
679.534698,78.109773
679.628587,78.400682
679.722449,79.037045
679.816284,79.055227
679.910092,79.382500
680.003873,79.800682
680.097627,80.673409
680.191354,80.564318
680.285054,80.691591
680.378727,81.964318
680.472373,82.291591
680.565993,81.346136
680.659585,81.309773
680.753150,80.891591
680.846688,81.073409
680.940199,80.927955
681.033684,80.855227
681.127141,80.091591
681.220571,80.073409
681.313975,79.527955
681.407351,78.509773
681.500700,78.164318
681.594023,82.109773
681.687318,81.927955
681.780587,81.218864
681.873828,80.909773
681.967042,80.618864
682.060230,80.564318
682.153390,80.182500
682.246524,79.273409
682.339630,79.182500
682.432710,79.182500
682.525762,79.037045
682.618788,74.800682
682.711786,74.927955
682.804757,75.309773
682.897702,75.346136
682.990619,75.564318
683.083510,75.018864
683.176373,75.455227
683.269210,76.164318
683.362019,76.473409
683.454801,76.037045
683.547557,76.018864
683.640285,76.000682
683.732986,75.946136
683.825661,75.964318
683.918308,75.873409
684.010928,75.637045
684.103522,76.018864
684.196088,76.146136
684.288627,75.946136
684.381139,76.491591
684.473624,77.218864
684.566082,77.400682
684.658514,77.855227
684.750918,77.746136
684.843295,78.218864
684.935645,78.837045
685.027968,79.055227
685.120264,79.146136
685.212533,79.091591
685.304774,79.946136
685.396989,79.909773
685.489177,80.455227
