#37_cooling_EuGa4_Mar07_23.dat.txt
#Tue, Mar 7, 2023, 12:24 PM
#WL (nm), Int (cts)
674.996352,76.041970
675.091533,76.005606
675.186688,76.114697
675.281816,76.423788
675.376916,76.369242
675.471990,76.823788
675.567037,76.605606
675.662057,76.623788
675.757051,76.441970
675.852017,76.496515
675.946956,76.441970
676.041869,76.514697
676.136754,76.314697
676.231613,76.169242
676.326444,75.805606
676.421249,76.005606
676.516027,75.914697
676.610778,76.114697
676.705502,76.205606
676.800199,75.732879
676.894869,75.896515
676.989513,76.078333
677.084129,76.005606
677.178718,76.060152
677.273281,75.823788
677.367816,75.787424
677.462325,75.932879
677.556807,76.023788
677.651261,76.205606
677.745689,76.551061
677.840090,77.423788
677.934464,77.096515
678.028811,76.751061
678.123131,77.205606
678.217424,77.332879
678.311690,77.423788
678.405930,77.587424
678.500142,77.423788
678.594327,77.369242
678.688486,77.641970
678.782617,77.732879
678.876722,77.223788
678.970799,77.678333
679.064850,77.841970
679.158873,78.241970
679.252870,78.751061
679.346840,78.914697
679.440783,79.205606
679.534698,80.569242
679.628587,80.605606
679.722449,80.751061
679.816284,80.696515
679.910092,81.278333
680.003873,81.696515
680.097627,82.478333
680.191354,82.551061
680.285054,82.496515
680.378727,83.423788
680.472373,83.496515
680.565993,82.332879
680.659585,83.005606
680.753150,82.732879
680.846688,82.496515
680.940199,82.314697
681.033684,81.660152
681.127141,81.169242
681.220571,80.478333
681.313975,79.805606
681.407351,79.169242
681.500700,78.605606
681.594023,82.896515
681.687318,82.441970
681.780587,82.096515
681.873828,81.787424
681.967042,81.278333
682.060230,81.678333
682.153390,81.405606
682.246524,81.678333
682.339630,81.405606
682.432710,80.932879
682.525762,80.932879
682.618788,76.478333
682.711786,76.569242
682.804757,77.114697
682.897702,77.169242
682.990619,77.569242
683.083510,77.041970
683.176373,77.132879
683.269210,77.023788
683.362019,77.605606
683.454801,77.969242
683.547557,78.169242
683.640285,77.878333
683.732986,78.041970
683.825661,77.605606
683.918308,77.969242
684.010928,77.696515
684.103522,77.732879
684.196088,77.751061
684.288627,77.405606
684.381139,77.460152
684.473624,77.623788
684.566082,77.587424
684.658514,77.623788
684.750918,77.805606
684.843295,78.187424
684.935645,78.678333
685.027968,78.987424
685.120264,79.423788
685.212533,80.023788
685.304774,80.914697
685.396989,81.641970
685.489177,82.005606
685.581338,82.496515
685.673471,83.478333
685.765578,83.587424
685.857658,84.641970
685.949710,85.369242
686.041736,86.587424
686.133734,88.514697
686.225706,90.532879
686.317650,92.551061
686.409567,95.078333
686.501458,98.405606
686.593321,101.914697
686.685157,105.187424
686.776966,109.205606
686.868748,112.714697
686.960503,116.478333
687.052231,120.041970
687.143932,122.732879
687.235606,124.951061
687.327252,127.241970
687.418872,128.878333
687.510465,129.641970
687.602030,129.078333
687.693569,128.678333
687.785080,127.332879
687.876564,125.423788
687.968021,122.478333
688.059452,119.314697
688.150855,116.369242
688.242231,113.860152
688.333580,110.005606
688.424901,105.951061
688.516196,101.987424
688.607464,98.660152
688.698704,95.805606
688.789918,92.278333
688.881104,89.969242
688.972264,87.932879
689.063396,85.769242
689.154501,83.551061
689.245579,81.078333
689.336630,79.678333
689.427654,78.496515
689.518651,77.060152
689.609620,76.641970
689.700563,75.714697
689.791478,75.369242
689.882367,74.551061
689.973228,75.387424
690.064062,76.369242
690.154869,76.932879
690.245649,77.769242
690.336402,79.060152
690.427128,80.514697
690.517826,81.732879
690.608498,81.260152
690.699142,80.460152
690.789759,80.241970
690.880350,80.114697
690.970913,78.460152
691.061449,76.787424
691.151957,75.351061
691.242439,73.896515
691.332894,72.351061
691.423321,70.478333
691.513721,69.060152
691.604095,69.132879
691.694441,69.805606
691.784760,70.060152
691.875051,70.551061
691.965316,71.260152
692.055554,71.932879
692.145764,73.187424
692.235947,74.078333
692.326104,75.387424
692.416233,77.260152
692.506334,79.605606
692.596409,82.296515
692.686457,85.187424
692.776477,89.641970
692.866471,94.496515
692.956437,100.805606
693.046376,108.060152
693.136288,115.532879
693.226172,122.605606
693.316030,128.951061
693.405860,134.860152
693.495664,139.678333
693.585440,143.841970
693.675189,148.078333
693.764911,153.241970
693.854605,164.296515
693.944273,188.623788
694.033913,233.114697
694.123526,289.623788
694.213112,345.514697
694.302671,391.023788
694.392203,420.151061
694.481707,435.969242
694.571185,443.351061
694.660635,446.114697
694.750058,444.896515
694.839454,437.132879
694.928822,413.714697
695.018164,370.423788
695.107478,316.696515
695.196765,268.678333
695.286025,242.696515
695.375258,255.623788
695.464464,318.660152
695.553642,426.151061
695.642793,549.023788
695.731918,657.132879
695.821014,729.951061
695.910084,770.732879
695.999127,789.932879
696.088142,796.569242
696.177130,792.296515
696.266091,773.405606
696.355025,729.496515
696.443931,648.332879
696.532811,530.151061
696.621663,400.187424
696.710488,285.932879
696.799286,206.805606
696.888056,160.660152
696.976799,134.751061
697.065516,118.605606
697.154205,109.241970
697.242866,102.023788
697.331501,97.405606
697.420108,93.569242
697.508688,90.732879
697.597241,88.423788
697.685767,86.841970
697.774265,85.023788
697.862737,83.314697
697.951181,81.951061
698.039598,80.769242
698.127987,79.223788
698.216350,78.405606
698.304685,77.678333
698.392993,76.914697
698.481274,76.187424
698.569527,75.405606
698.657753,75.296515
698.745953,74.732879
698.834124,74.078333
698.922269,73.441970
699.010386,72.932879
699.098477,73.114697
699.186539,73.223788
699.274575,73.551061
699.362584,74.260152
699.450565,74.751061
699.538519,75.005606
699.626445,74.914697
699.714345,75.441970
699.802217,75.987424
699.890062,76.187424
