#46_cooling_EuGa4_Mar07_23.dat.txt
#Tue, Mar 7, 2023, 1:06 PM
#WL (nm), Int (cts)
674.996352,72.110758
675.091533,72.092576
675.186688,72.419848
675.281816,72.819848
675.376916,72.801667
675.471990,72.928939
675.567037,73.147121
675.662057,73.074394
675.757051,72.947121
675.852017,73.056212
675.946956,73.365303
676.041869,73.183485
676.136754,72.874394
676.231613,72.383485
676.326444,72.165303
676.421249,71.819848
676.516027,71.728939
676.610778,72.092576
676.705502,72.201667
676.800199,72.092576
676.894869,72.638030
676.989513,72.801667
677.084129,73.147121
677.178718,73.474394
677.273281,72.965303
677.367816,73.092576
677.462325,73.310758
677.556807,73.583485
677.651261,73.565303
677.745689,73.601667
677.840090,74.201667
677.934464,73.965303
678.028811,73.674394
678.123131,73.928939
678.217424,73.965303
678.311690,74.310758
678.405930,74.656212
678.500142,75.165303
678.594327,75.183485
678.688486,75.238030
678.782617,75.601667
678.876722,74.656212
678.970799,74.692576
679.064850,74.856212
679.158873,75.019848
679.252870,75.819848
679.346840,75.710758
679.440783,75.656212
679.534698,76.528939
679.628587,76.874394
679.722449,77.274394
679.816284,77.019848
679.910092,77.747121
680.003873,78.110758
680.097627,79.074394
680.191354,78.783485
680.285054,78.383485
680.378727,79.674394
680.472373,79.438030
680.565993,78.583485
680.659585,78.856212
680.753150,78.601667
680.846688,78.165303
680.940199,78.383485
681.033684,78.201667
681.127141,77.638030
681.220571,77.492576
681.313975,76.965303
681.407351,76.092576
681.500700,76.147121
681.594023,80.310758
681.687318,80.038030
681.780587,79.765303
681.873828,80.147121
681.967042,79.638030
682.060230,79.547121
682.153390,79.092576
682.246524,78.910758
682.339630,78.965303
682.432710,78.692576
682.525762,78.856212
682.618788,74.419848
682.711786,74.201667
682.804757,74.292576
682.897702,73.928939
682.990619,74.438030
683.083510,74.510758
683.176373,74.583485
683.269210,74.910758
683.362019,74.947121
683.454801,75.328939
683.547557,75.074394
683.640285,74.892576
683.732986,75.238030
683.825661,75.328939
683.918308,75.547121
684.010928,75.219848
684.103522,75.110758
684.196088,75.383485
684.288627,75.328939
684.381139,75.856212
684.473624,76.147121
684.566082,76.092576
684.658514,76.310758
684.750918,76.692576
684.843295,77.074394
684.935645,77.765303
685.027968,77.728939
685.120264,77.910758
685.212533,78.219848
685.304774,78.638030
685.396989,78.510758
685.489177,78.692576
685.581338,79.310758
685.673471,80.219848
685.765578,80.001667
685.857658,80.638030
685.949710,81.183485
686.041736,82.510758
686.133734,84.419848
686.225706,86.492576
686.317650,88.892576
686.409567,91.710758
686.501458,95.001667
686.593321,98.292576
686.685157,101.419848
686.776966,105.674394
686.868748,109.419848
686.960503,113.147121
687.052231,116.892576
687.143932,119.619848
687.235606,122.128939
687.327252,124.474394
687.418872,126.056212
687.510465,126.838030
687.602030,126.910758
687.693569,126.256212
687.785080,124.674394
687.876564,122.492576
687.968021,119.565303
688.059452,116.383485
688.150855,113.274394
688.242231,110.638030
688.333580,106.601667
688.424901,102.547121
688.516196,98.619848
688.607464,95.128939
688.698704,92.256212
688.789918,89.038030
688.881104,86.601667
688.972264,84.383485
689.063396,82.274394
689.154501,80.110758
689.245579,77.110758
689.336630,75.601667
689.427654,74.383485
689.518651,73.183485
689.609620,72.565303
689.700563,71.619848
689.791478,71.147121
689.882367,70.692576
689.973228,71.547121
690.064062,72.601667
690.154869,73.365303
690.245649,74.601667
690.336402,75.547121
690.427128,77.256212
690.517826,78.165303
690.608498,77.801667
690.699142,77.383485
690.789759,77.147121
690.880350,77.110758
690.970913,75.292576
691.061449,73.565303
691.151957,72.510758
691.242439,70.983485
691.332894,69.910758
691.423321,68.492576
691.513721,67.328939
691.604095,67.474394
691.694441,68.238030
691.784760,68.601667
691.875051,69.038030
691.965316,69.783485
692.055554,70.274394
692.145764,70.674394
692.235947,71.601667
692.326104,72.074394
692.416233,73.019848
692.506334,75.383485
692.596409,77.601667
692.686457,80.183485
692.776477,84.310758
692.866471,88.910758
692.956437,94.801667
693.046376,101.256212
693.136288,108.692576
693.226172,116.292576
