#16_cooling_EuGa4_Mar07_23.dat.txt
#Tue, Mar 7, 2023, 11:35 AM
#WL (nm), Int (cts)
674.996352,73.812273
675.091533,74.066818
675.186688,74.375909
675.281816,74.339545
675.376916,74.412273
675.471990,74.903182
675.567037,75.321364
675.662057,75.685000
675.757051,75.466818
675.852017,75.375909
675.946956,75.412273
676.041869,75.375909
676.136754,74.921364
676.231613,74.575909
676.326444,74.757727
676.421249,74.485000
676.516027,74.012273
676.610778,73.994091
676.705502,73.903182
676.800199,73.866818
676.894869,74.357727
676.989513,74.194091
677.084129,74.357727
677.178718,74.812273
677.273281,74.630455
677.367816,74.539545
677.462325,74.594091
677.556807,75.048636
677.651261,75.466818
677.745689,75.721364
677.840090,76.485000
677.934464,75.830455
678.028811,75.503182
678.123131,75.830455
678.217424,75.630455
678.311690,75.830455
678.405930,76.230455
678.500142,76.503182
678.594327,76.485000
678.688486,76.285000
678.782617,76.303182
678.876722,75.448636
678.970799,75.957727
679.064850,76.175909
679.158873,76.230455
679.252870,76.794091
679.346840,76.885000
679.440783,76.466818
679.534698,77.866818
679.628587,77.903182
679.722449,78.212273
679.816284,78.266818
679.910092,78.903182
680.003873,78.903182
680.097627,79.685000
680.191354,79.794091
680.285054,79.485000
680.378727,80.612273
680.472373,81.030455
680.565993,79.957727
680.659585,80.321364
680.753150,80.175909
680.846688,79.830455
680.940199,79.957727
681.033684,79.866818
681.127141,79.630455
681.220571,79.103182
681.313975,78.648636
681.407351,77.703182
681.500700,77.375909
681.594023,81.412273
681.687318,81.030455
681.780587,80.721364
681.873828,80.994091
681.967042,80.685000
682.060230,80.557727
682.153390,80.339545
682.246524,80.557727
682.339630,80.503182
682.432710,80.503182
682.525762,80.521364
682.618788,76.321364
682.711786,76.466818
682.804757,76.648636
682.897702,76.121364
682.990619,76.066818
683.083510,76.103182
683.176373,76.085000
683.269210,76.030455
683.362019,76.194091
683.454801,76.121364
683.547557,75.703182
683.640285,75.266818
683.732986,75.648636
683.825661,75.612273
683.918308,75.903182
684.010928,75.703182
684.103522,75.557727
684.196088,75.321364
684.288627,75.266818
684.381139,75.394091
684.473624,75.757727
684.566082,75.994091
684.658514,76.321364
684.750918,75.885000
684.843295,76.266818
684.935645,76.485000
685.027968,76.739545
685.120264,77.121364
685.212533,77.685000
685.304774,77.994091
685.396989,78.394091
685.489177,78.739545
685.581338,79.485000
685.673471,80.157727
685.765578,80.666818
685.857658,81.285000
685.949710,82.394091
686.041736,83.703182
686.133734,85.412273
686.225706,86.939545
686.317650,89.139545
686.409567,91.212273
686.501458,94.012273
686.593321,97.394091
686.685157,100.375909
686.776966,104.030455
686.868748,108.012273
686.960503,111.666818
687.052231,114.939545
687.143932,117.630455
687.235606,120.357727
687.327252,123.194091
687.418872,124.903182
687.510465,125.757727
687.602030,125.103182
687.693569,124.830455
687.785080,123.612273
687.876564,121.321364
687.968021,118.757727
688.059452,116.012273
688.150855,113.157727
688.242231,110.466818
688.333580,106.030455
688.424901,102.630455
688.516196,98.775909
688.607464,95.485000
688.698704,92.485000
688.789918,89.266818
688.881104,86.775909
688.972264,84.375909
689.063396,82.048636
689.154501,79.575909
689.245579,76.775909
689.336630,75.575909
689.427654,74.285000
689.518651,73.339545
689.609620,72.666818
689.700563,72.012273
689.791478,71.321364
689.882367,70.721364
689.973228,71.412273
690.064062,72.212273
690.154869,73.121364
690.245649,74.375909
690.336402,75.503182
690.427128,76.885000
690.517826,77.485000
690.608498,77.321364
690.699142,76.448636
690.789759,76.466818
690.880350,76.630455
690.970913,74.939545
691.061449,73.503182
691.151957,72.394091
691.242439,70.739545
691.332894,69.194091
691.423321,67.557727
691.513721,66.375909
691.604095,65.994091
691.694441,66.485000
691.784760,66.539545
691.875051,66.685000
691.965316,67.230455
692.055554,67.830455
692.145764,68.539545
692.235947,69.757727
692.326104,70.394091
692.416233,71.539545
692.506334,74.012273
692.596409,76.630455
692.686457,79.612273
692.776477,83.812273
692.866471,88.521364
692.956437,94.557727
693.046376,101.503182
693.136288,108.412273
693.226172,115.066818
693.316030,121.812273
693.405860,127.503182
693.495664,131.285000
693.585440,134.194091
693.675189,135.612273
693.764911,135.285000
693.854605,134.721364
693.944273,133.612273
694.033913,132.812273
694.123526,133.285000
694.213112,137.485000
694.302671,147.375909
694.392203,163.594091
694.481707,187.157727
694.571185,213.375909
694.660635,239.048636
694.750058,261.830455
694.839454,280.412273
694.928822,292.594091
695.018164,300.321364
695.107478,304.648636
695.196765,303.430455
695.286025,296.848636
695.375258,285.212273
695.464464,268.666818
695.553642,254.157727
695.642793,246.266818
695.731918,248.994091
695.821014,265.085000
695.910084,296.521364
695.999127,336.557727
696.088142,377.230455
696.177130,414.594091
696.266091,443.066818
696.355025,462.321364
696.443931,473.230455
696.532811,474.230455
696.621663,465.248636
696.710488,445.612273
696.799286,414.503182
696.888056,372.103182
696.976799,323.157727
697.065516,274.357727
697.154205,230.739545
697.242866,194.994091
697.331501,167.357727
697.420108,146.048636
697.508688,130.612273
697.597241,119.194091
697.685767,111.230455
697.774265,104.848636
697.862737,99.830455
697.951181,95.612273
698.039598,92.466818
698.127987,89.394091
698.216350,87.121364
698.304685,85.157727
698.392993,82.812273
698.481274,80.885000
698.569527,79.412273
698.657753,78.721364
698.745953,77.394091
698.834124,76.175909
698.922269,75.303182
699.010386,74.212273
699.098477,73.194091
699.186539,71.975909
699.274575,71.285000
699.362584,71.557727
699.450565,70.975909
699.538519,70.939545
699.626445,70.066818
699.714345,69.757727
699.802217,69.848636
699.890062,70.012273
699.977880,70.012273
700.065671,70.139545
700.153434,70.375909
700.241170,70.085000
700.328879,69.794091
700.416560,69.794091
700.504214,69.248636
700.591841,68.357727
700.679441,68.466818
700.767014,68.430455
700.854559,67.885000
700.942077,67.448636
701.029568,67.157727
701.117031,67.030455
701.204467,66.666818
701.291876,66.994091
701.379258,66.848636
701.466612,67.212273
701.553939,68.630455
701.641239,68.466818
701.728512,69.139545
701.815757,69.848636
701.902975,70.703182
701.990166,71.375909
702.077330,71.503182
702.164466,72.957727
702.251575,73.085000
702.338657,73.703182
702.425711,74.012273
702.512738,73.812273
702.599738,73.775909
702.686710,74.085000
702.773656,74.066818
702.860574,74.503182
702.947464,75.103182
703.034328,75.430455
703.121164,75.503182
703.207973,76.430455
703.294754,77.321364
703.381509,78.085000
703.468235,79.485000
703.554935,81.648636
703.641607,83.321364
703.728253,86.066818
703.814870,88.066818
703.901461,90.394091
703.988024,92.357727
704.074560,93.957727
704.161068,94.812273
704.247549,95.703182
704.334003,97.066818
704.420430,97.575909
704.506829,97.430455
704.593201,96.885000
704.679546,96.903182
704.765863,97.412273
704.852153,97.612273
704.938416,99.194091
705.024652,100.466818
705.110860,103.085000
705.197040,106.066818
705.283194,108.994091
705.369320,113.048636
705.455419,117.539545
705.541490,122.866818
705.627534,128.321364
705.713551,134.230455
705.799541,140.575909
705.885503,148.103182
