#14_cooling_EuGa4_Mar07_23.dat.txt
#Tue, Mar 7, 2023, 11:31 AM
#WL (nm), Int (cts)
674.996352,72.808333
675.091533,72.899242
675.186688,73.281061
675.281816,73.517424
675.376916,73.281061
675.471990,73.626515
675.567037,73.808333
675.662057,74.008333
675.757051,73.590152
675.852017,73.699242
675.946956,73.826515
676.041869,73.735606
676.136754,73.590152
676.231613,73.317424
676.326444,72.899242
676.421249,72.808333
676.516027,72.644697
676.610778,72.735606
676.705502,72.771970
676.800199,72.608333
676.894869,72.990152
676.989513,72.971970
677.084129,73.208333
677.178718,73.353788
677.273281,73.081061
677.367816,73.390152
677.462325,73.226515
677.556807,73.408333
677.651261,73.826515
677.745689,74.008333
677.840090,74.644697
677.934464,74.317424
678.028811,73.990152
678.123131,74.135606
678.217424,74.371970
678.311690,74.917424
678.405930,75.081061
678.500142,75.371970
678.594327,75.444697
678.688486,75.826515
678.782617,75.935606
678.876722,75.262879
678.970799,75.408333
679.064850,75.844697
679.158873,75.971970
679.252870,75.826515
679.346840,75.953788
679.440783,75.953788
679.534698,77.117424
679.628587,77.335606
679.722449,77.481061
679.816284,77.899242
679.910092,78.244697
680.003873,78.426515
680.097627,79.317424
680.191354,79.662879
680.285054,79.771970
680.378727,80.062879
680.472373,80.226515
680.565993,79.190152
680.659585,79.299242
680.753150,78.644697
680.846688,77.826515
680.940199,78.099242
681.033684,77.790152
681.127141,77.062879
681.220571,76.499242
681.313975,76.244697
681.407351,75.881061
681.500700,75.571970
681.594023,79.790152
681.687318,79.335606
681.780587,79.208333
681.873828,79.371970
681.967042,78.844697
682.060230,79.099242
682.153390,78.699242
682.246524,78.662879
682.339630,78.062879
682.432710,77.771970
682.525762,77.735606
682.618788,73.462879
682.711786,73.662879
682.804757,73.862879
682.897702,73.571970
682.990619,73.990152
683.083510,73.644697
683.176373,73.571970
683.269210,73.444697
683.362019,73.844697
683.454801,73.826515
683.547557,73.335606
683.640285,73.244697
683.732986,73.117424
683.825661,72.808333
683.918308,72.971970
684.010928,72.553788
684.103522,72.408333
684.196088,72.771970
684.288627,73.062879
684.381139,73.408333
684.473624,73.899242
684.566082,74.371970
684.658514,74.353788
684.750918,74.481061
684.843295,75.371970
684.935645,75.626515
685.027968,76.117424
685.120264,76.517424
685.212533,76.790152
685.304774,77.244697
685.396989,77.644697
685.489177,77.899242
685.581338,78.535606
685.673471,79.444697
685.765578,80.190152
685.857658,80.608333
685.949710,81.717424
686.041736,82.426515
686.133734,84.426515
686.225706,86.517424
686.317650,88.735606
686.409567,91.281061
686.501458,94.462879
686.593321,97.899242
686.685157,101.135606
686.776966,104.626515
686.868748,108.244697
686.960503,112.190152
687.052231,115.790152
687.143932,118.553788
687.235606,121.299242
687.327252,123.699242
687.418872,125.371970
687.510465,126.044697
687.602030,125.735606
687.693569,124.881061
687.785080,123.862879
687.876564,121.826515
687.968021,118.899242
688.059452,115.771970
688.150855,112.626515
688.242231,109.462879
688.333580,104.990152
688.424901,101.117424
688.516196,97.135606
688.607464,93.899242
688.698704,90.644697
688.789918,87.226515
688.881104,84.662879
688.972264,82.390152
689.063396,80.299242
689.154501,78.353788
689.245579,75.608333
689.336630,74.444697
689.427654,73.099242
689.518651,72.081061
689.609620,71.153788
689.700563,70.681061
689.791478,70.190152
689.882367,69.353788
689.973228,70.081061
690.064062,70.662879
690.154869,71.062879
690.245649,71.971970
690.336402,72.844697
690.427128,74.371970
690.517826,74.826515
690.608498,74.535606
690.699142,73.717424
690.789759,73.535606
690.880350,73.626515
690.970913,71.881061
691.061449,70.662879
691.151957,69.553788
691.242439,68.281061
691.332894,66.881061
691.423321,64.935606
691.513721,63.899242
691.604095,63.735606
691.694441,64.608333
691.784760,64.390152
691.875051,64.499242
691.965316,64.699242
692.055554,64.899242
